Time,PV(W),Grid(W),Load(W)
2025-12-21 00:00:00,0,486,486
2025-12-21 00:05:00,0,495,495
2025-12-21 00:10:00,0,456,456
2025-12-21 00:15:00,0,617,617
2025-12-21 00:20:00,0,621,621
2025-12-21 00:25:00,0,617,617
2025-12-21 00:30:00,0,592,592
2025-12-21 00:35:00,0,372,372
2025-12-21 00:40:00,0,376,376
2025-12-21 00:45:00,0,427,427
2025-12-21 00:50:00,0,429,429
2025-12-21 00:55:00,0,446,446
2025-12-21 01:00:00,0,473,473
2025-12-21 01:05:00,0,462,462
2025-12-21 01:10:00,0,475,475
2025-12-21 01:15:00,0,618,618
2025-12-21 01:20:00,0,406,406
2025-12-21 01:25:00,0,431,431
2025-12-21 01:30:00,0,415,415
2025-12-21 01:35:00,0,405,405
2025-12-21 01:40:00,0,396,396
2025-12-21 01:45:00,0,262,262
2025-12-21 01:50:00,0,320,320
2025-12-21 01:55:00,0,291,291
2025-12-21 02:00:00,0,176,176
2025-12-21 02:05:00,0,178,178
2025-12-21 02:10:00,0,364,364
2025-12-21 02:15:00,0,378,378
2025-12-21 02:20:00,0,381,381
2025-12-21 02:25:00,0,182,182
2025-12-21 02:30:00,0,174,174
2025-12-21 02:35:00,0,181,181
2025-12-21 02:40:00,0,136,136
2025-12-21 02:45:00,0,349,349
2025-12-21 02:50:00,0,373,373
2025-12-21 02:55:00,0,172,172
2025-12-21 03:00:00,0,189,189
2025-12-21 03:05:00,0,180,180
2025-12-21 03:10:00,0,170,170
2025-12-21 03:15:00,0,356,356
2025-12-21 03:20:00,0,360,360
2025-12-21 03:25:00,0,171,171
2025-12-21 03:30:00,0,169,169
2025-12-21 03:35:00,0,133,133
2025-12-21 03:40:00,0,166,166
2025-12-21 03:45:00,0,625,625
2025-12-21 03:50:00,0,607,607
2025-12-21 03:55:00,0,389,389
2025-12-21 04:00:00,0,411,411
2025-12-21 04:05:00,0,136,136
2025-12-21 04:10:00,0,166,166
2025-12-21 04:15:00,0,172,172
2025-12-21 04:20:00,0,177,177
2025-12-21 04:25:00,0,191,191
2025-12-21 04:30:00,0,346,346
2025-12-21 04:35:00,0,356,356
2025-12-21 04:40:00,0,169,169
2025-12-21 04:45:00,0,162,162
2025-12-21 04:50:00,0,156,156
2025-12-21 04:55:00,0,185,185
2025-12-21 05:00:00,0,141,141
2025-12-21 05:05:00,0,152,152
2025-12-21 05:10:00,0,631,631
2025-12-21 05:15:00,0,402,402
2025-12-21 05:20:00,121,72,193
2025-12-21 05:25:00,144,10,154
2025-12-21 05:30:00,167,0,167
2025-12-21 05:35:00,188,0,188
2025-12-21 05:40:00,209,443,652
2025-12-21 05:45:00,232,194,426
2025-12-21 05:50:00,256,-55,201
2025-12-21 05:55:00,279,-118,161
2025-12-21 06:00:00,303,-111,192
2025-12-21 06:05:00,322,-126,196
2025-12-21 06:10:00,343,-163,180
2025-12-21 06:15:00,804,-624,180
2025-12-21 06:20:00,862,-493,369
2025-12-21 06:25:00,911,-472,439
2025-12-21 06:30:00,1160,-962,198
2025-12-21 06:35:00,2341,-2150,191
2025-12-21 06:40:00,2438,-2246,192
2025-12-21 06:45:00,2541,-2330,211
2025-12-21 06:50:00,2634,-1986,648
2025-12-21 06:55:00,3547,-3092,455
2025-12-21 07:00:00,3687,-3208,479
2025-12-21 07:05:00,3776,-3558,218
2025-12-21 07:10:00,3895,-3677,218
2025-12-21 07:15:00,3987,-3810,177
2025-12-21 07:20:00,4053,-3833,220
2025-12-21 07:25:00,4165,-3737,428
2025-12-21 07:30:00,4246,-3807,439
2025-12-21 07:35:00,4354,-3903,451
2025-12-21 07:40:00,4446,-4122,324
2025-12-21 07:45:00,4532,-4216,316
2025-12-21 07:50:00,4588,-4202,386
2025-12-21 07:55:00,4651,-4175,476
2025-12-21 08:00:00,4689,-4302,387
2025-12-21 08:05:00,4746,-4347,399
2025-12-21 08:10:00,4792,-4350,442
2025-12-21 08:15:00,4875,-4408,467
2025-12-21 08:20:00,4935,-2696,2239
2025-12-21 08:25:00,4677,-2526,2151
2025-12-21 08:30:00,4821,-2484,2337
2025-12-21 08:35:00,4780,-2406,2374
2025-12-21 08:40:00,4781,-455,4326
2025-12-21 08:45:00,4800,-2327,2473
2025-12-21 08:50:00,4802,-2027,2775
2025-12-21 08:55:00,4745,-2226,2519
2025-12-21 09:00:00,4764,-2250,2514
2025-12-21 09:05:00,4787,-2250,2537
2025-12-21 09:10:00,4787,-2376,2411
2025-12-21 09:15:00,4815,-2404,2411
2025-12-21 09:20:00,4895,-2481,2414
2025-12-21 09:25:00,4782,-2294,2488
2025-12-21 09:30:00,4772,-2298,2474
2025-12-21 09:35:00,4830,-2479,2351
2025-12-21 09:40:00,4718,-2353,2365
2025-12-21 09:45:00,4970,-2523,2447
2025-12-21 09:50:00,5016,-2774,2242
2025-12-21 09:55:00,4950,-4346,604
2025-12-21 10:00:00,4663,-4108,555
2025-12-21 10:05:00,4793,-4224,569
2025-12-21 10:10:00,4790,-4173,617
2025-12-21 10:15:00,5000,-4412,588
2025-12-21 10:20:00,4950,-4419,531
2025-12-21 10:25:00,5001,-4446,555
2025-12-21 10:30:00,4833,-2338,2495
2025-12-21 10:35:00,4825,-2232,2593
2025-12-21 10:40:00,4644,-3586,1058
2025-12-21 10:45:00,4758,-2916,1842
2025-12-21 10:50:00,4796,-2930,1866
2025-12-21 10:55:00,4816,-2949,1867
2025-12-21 11:00:00,4897,-3135,1762
2025-12-21 11:05:00,4773,-2836,1937
2025-12-21 11:10:00,4803,-736,4067
2025-12-21 11:15:00,4813,-2834,1979
2025-12-21 11:20:00,4815,-2862,1953
2025-12-21 11:25:00,4777,-2810,1967
2025-12-21 11:30:00,4617,-2632,1985
2025-12-21 11:35:00,4762,-2734,2028
2025-12-21 11:40:00,4600,-2748,1852
2025-12-21 11:45:00,4700,-2741,1959
2025-12-21 11:50:00,4669,-2654,2015
2025-12-21 11:55:00,4687,-2665,2022
2025-12-21 12:00:00,4723,-2656,2067
2025-12-21 12:05:00,4922,-2951,1971
2025-12-21 12:10:00,4695,-2722,1973
2025-12-21 12:15:00,4731,-2737,1994
2025-12-21 12:20:00,4663,-2656,2007
2025-12-21 12:25:00,4710,-2680,2030
2025-12-21 12:30:00,4610,-2592,2018
2025-12-21 12:35:00,4640,-3020,1620
2025-12-21 12:40:00,4626,-2965,1661
2025-12-21 12:45:00,4587,-2985,1602
2025-12-21 12:50:00,4577,-2942,1635
2025-12-21 12:55:00,4503,-2922,1581
2025-12-21 13:00:00,4462,-2916,1546
2025-12-21 13:05:00,4433,-2843,1590
2025-12-21 13:10:00,4368,-2763,1605
2025-12-21 13:15:00,4313,-2729,1584
2025-12-21 13:20:00,4232,-2653,1579
2025-12-21 13:25:00,4179,-2561,1618
2025-12-21 13:30:00,4105,-2470,1635
2025-12-21 13:35:00,4034,-2432,1602
2025-12-21 13:40:00,3962,-2196,1766
2025-12-21 13:45:00,3876,-2091,1785
2025-12-21 13:50:00,3813,-2062,1751
2025-12-21 13:55:00,3715,-1952,1763
2025-12-21 14:00:00,3634,-2049,1585
2025-12-21 14:05:00,3550,-2009,1541
2025-12-21 14:10:00,3457,-1409,2048
