Time,PV(W),Grid(W),Load(W)
2025-08-01 00:00:00,0,151,151
2025-08-01 00:05:00,0,128,128
2025-08-01 00:10:00,0,712,712
2025-08-01 00:15:00,0,138,138
2025-08-01 00:20:00,0,126,126
2025-08-01 00:25:00,0,528,528
2025-08-01 00:30:00,0,676,676
2025-08-01 00:35:00,0,153,153
2025-08-01 00:40:00,0,160,160
2025-08-01 00:45:00,0,752,752
2025-08-01 00:50:00,0,136,136
2025-08-01 00:55:00,0,144,144
2025-08-01 01:00:00,0,126,126
2025-08-01 01:05:00,0,687,687
2025-08-01 01:10:00,0,154,154
2025-08-01 01:15:00,0,152,152
2025-08-01 01:20:00,0,842,842
2025-08-01 01:25:00,0,140,140
2025-08-01 01:30:00,0,127,127
2025-08-01 01:35:00,0,141,141
2025-08-01 01:40:00,0,758,758
2025-08-01 01:45:00,0,159,159
2025-08-01 01:50:00,0,175,175
2025-08-01 01:55:00,0,153,153
2025-08-01 02:00:00,0,680,680
2025-08-01 02:05:00,0,125,125
2025-08-01 02:10:00,0,136,136
2025-08-01 02:15:00,0,690,690
2025-08-01 02:20:00,0,132,132
2025-08-01 02:25:00,0,155,155
2025-08-01 02:30:00,0,150,150
2025-08-01 02:35:00,0,708,708
2025-08-01 02:40:00,0,132,132
2025-08-01 02:45:00,0,130,130
2025-08-01 02:50:00,0,731,731
2025-08-01 02:55:00,0,135,135
2025-08-01 03:00:00,0,171,171
2025-08-01 03:05:00,0,220,220
2025-08-01 03:10:00,0,698,698
2025-08-01 03:15:00,0,153,153
2025-08-01 03:20:00,0,124,124
2025-08-01 03:25:00,0,720,720
2025-08-01 03:30:00,0,131,131
2025-08-01 03:35:00,0,129,129
2025-08-01 03:40:00,0,453,453
2025-08-01 03:45:00,0,671,671
2025-08-01 03:50:00,0,160,160
2025-08-01 03:55:00,0,162,162
2025-08-01 04:00:00,0,698,698
2025-08-01 04:05:00,0,136,136
2025-08-01 04:10:00,0,133,133
2025-08-01 04:15:00,0,867,867
2025-08-01 04:20:00,0,156,156
2025-08-01 04:25:00,0,160,160
2025-08-01 04:30:00,0,157,157
2025-08-01 04:35:00,0,831,831
2025-08-01 04:40:00,0,136,136
2025-08-01 04:45:00,0,129,129
2025-08-01 04:50:00,0,768,768
2025-08-01 04:55:00,0,146,146
2025-08-01 05:00:00,0,136,136
2025-08-01 05:05:00,0,153,153
2025-08-01 05:10:00,0,817,817
2025-08-01 05:15:00,0,157,157
2025-08-01 05:20:00,0,128,128
2025-08-01 05:25:00,0,726,726
2025-08-01 05:30:00,0,134,134
2025-08-01 05:35:00,0,123,123
2025-08-01 05:40:00,0,142,142
2025-08-01 05:45:00,0,709,709
2025-08-01 05:50:00,0,152,152
2025-08-01 05:55:00,0,172,172
2025-08-01 06:00:00,0,703,703
2025-08-01 06:05:00,0,132,132
2025-08-01 06:10:00,0,123,123
2025-08-01 06:15:00,0,316,316
2025-08-01 06:20:00,0,678,678
2025-08-01 06:25:00,0,156,156
2025-08-01 06:30:00,0,151,151
2025-08-01 06:35:00,0,678,678
2025-08-01 06:40:00,0,148,148
2025-08-01 06:45:00,0,118,118
2025-08-01 06:50:00,0,749,749
2025-08-01 06:55:00,0,117,117
2025-08-01 07:00:00,0,108,108
2025-08-01 07:05:00,0,760,760
2025-08-01 07:10:00,0,168,168
2025-08-01 07:15:00,121,36,157
2025-08-01 07:20:00,143,8,151
2025-08-01 07:25:00,207,488,695
2025-08-01 07:30:00,234,-106,128
2025-08-01 07:35:00,315,-184,131
2025-08-01 07:40:00,251,524,775
2025-08-01 07:45:00,270,-100,170
2025-08-01 07:50:00,293,-113,180
2025-08-01 07:55:00,298,-142,156
2025-08-01 08:00:00,321,504,825
2025-08-01 08:05:00,308,-170,138
2025-08-01 08:10:00,326,-192,134
2025-08-01 08:15:00,400,-245,155
2025-08-01 08:20:00,521,138,659
2025-08-01 08:25:00,530,-370,160
2025-08-01 08:30:00,573,-392,181
2025-08-01 08:35:00,571,286,857
2025-08-01 08:40:00,595,-240,355
2025-08-01 08:45:00,606,306,912
2025-08-01 08:50:00,581,2397,2978
2025-08-01 08:55:00,480,3075,3555
2025-08-01 09:00:00,564,2068,2632
2025-08-01 09:05:00,704,144,848
2025-08-01 09:10:00,963,-335,628
2025-08-01 09:15:00,1209,81,1290
2025-08-01 09:20:00,1244,-896,348
2025-08-01 09:25:00,1303,269,1572
2025-08-01 09:30:00,1381,-197,1184
2025-08-01 09:35:00,1287,-559,728
2025-08-01 09:40:00,913,432,1345
2025-08-01 09:45:00,946,-155,791
2025-08-01 09:50:00,1135,-371,764
2025-08-01 09:55:00,1041,2118,3159
2025-08-01 10:00:00,833,1704,2537
2025-08-01 10:05:00,983,1386,2369
2025-08-01 10:10:00,946,1284,2230
2025-08-01 10:15:00,1587,1185,2772
2025-08-01 10:20:00,1342,908,2250
2025-08-01 10:25:00,1800,416,2216
2025-08-01 10:30:00,1926,852,2778
2025-08-01 10:35:00,2296,-56,2240
2025-08-01 10:40:00,2647,132,2779
2025-08-01 10:45:00,1745,448,2193
2025-08-01 10:50:00,2161,715,2876
2025-08-01 10:55:00,2149,80,2229
2025-08-01 11:00:00,2011,360,2371
2025-08-01 11:05:00,1760,669,2429
2025-08-01 11:10:00,1708,1359,3067
2025-08-01 11:15:00,1406,796,2202
2025-08-01 11:20:00,1507,684,2191
2025-08-01 11:25:00,2965,-602,2363
2025-08-01 11:30:00,1771,438,2209
2025-08-01 11:35:00,1230,2896,4126
2025-08-01 11:40:00,1569,1226,2795
2025-08-01 11:45:00,1676,648,2324
2025-08-01 11:50:00,1680,2571,4251
2025-08-01 11:55:00,1520,2752,4272
2025-08-01 12:00:00,1622,606,2228
2025-08-01 12:05:00,2877,-618,2259
2025-08-01 12:10:00,2458,291,2749
2025-08-01 12:15:00,2256,41,2297
2025-08-01 12:20:00,2187,141,2328
2025-08-01 12:25:00,2833,-399,2434
2025-08-01 12:30:00,2141,334,2475
2025-08-01 12:35:00,3000,-519,2481
2025-08-01 12:40:00,1846,401,2247
2025-08-01 12:45:00,1686,547,2233
2025-08-01 12:50:00,2282,-33,2249
2025-08-01 12:55:00,1700,508,2208
2025-08-01 13:00:00,1342,864,2206
2025-08-01 13:05:00,1554,722,2276
2025-08-01 13:10:00,1552,685,2237
2025-08-01 13:15:00,1742,461,2203
2025-08-01 13:20:00,1864,344,2208
2025-08-01 13:25:00,2758,-538,2220
2025-08-01 13:30:00,1964,201,2165
2025-08-01 13:35:00,1400,932,2332
2025-08-01 13:40:00,967,1282,2249
2025-08-01 13:45:00,595,1576,2171
2025-08-01 13:50:00,620,1551,2171
2025-08-01 13:55:00,591,1648,2239
2025-08-01 14:00:00,652,1589,2241
2025-08-01 14:05:00,795,-316,479
2025-08-01 14:10:00,829,-367,462
2025-08-01 14:15:00,815,-310,505
2025-08-01 14:20:00,722,-333,389
2025-08-01 14:25:00,891,-590,301
2025-08-01 14:30:00,1521,673,2194
2025-08-01 14:35:00,1153,1067,2220
2025-08-01 14:40:00,853,1412,2265
2025-08-01 14:45:00,760,-295,465
2025-08-01 14:50:00,1101,-667,434
2025-08-01 14:55:00,1011,0,1011
2025-08-01 15:00:00,922,-46,876
2025-08-01 15:05:00,921,-542,379
2025-08-01 15:10:00,834,-441,393
2025-08-01 15:15:00,812,-415,397
2025-08-01 15:20:00,732,-329,403
2025-08-01 15:25:00,519,-190,329
2025-08-01 15:30:00,490,538,1028
2025-08-01 15:35:00,488,-144,344
2025-08-01 15:40:00,501,-142,359
2025-08-01 15:45:00,504,-137,367
2025-08-01 15:50:00,472,-102,370
2025-08-01 15:55:00,374,-25,349
2025-08-01 16:00:00,302,25,327
2025-08-01 16:05:00,255,801,1056
2025-08-01 16:10:00,268,61,329
2025-08-01 16:15:00,243,77,320
2025-08-01 16:20:00,236,104,340
2025-08-01 16:25:00,173,210,383
2025-08-01 16:30:00,180,167,347
2025-08-01 16:35:00,207,604,811
2025-08-01 16:40:00,191,400,591
2025-08-01 16:45:00,180,127,307
2025-08-01 16:50:00,159,693,852
2025-08-01 16:55:00,154,223,377
2025-08-01 17:00:00,105,236,341
2025-08-01 17:05:00,82,260,342
2025-08-01 17:10:00,63,282,345
2025-08-01 17:15:00,0,280,280
2025-08-01 17:20:00,0,795,795
2025-08-01 17:25:00,0,327,327
2025-08-01 17:30:00,0,287,287
2025-08-01 17:35:00,0,243,243
2025-08-01 17:40:00,0,243,243
2025-08-01 17:45:00,0,273,273
2025-08-01 17:50:00,0,245,245
2025-08-01 17:55:00,0,849,849
2025-08-01 18:00:00,0,283,283
2025-08-01 18:05:00,0,284,284
2025-08-01 18:10:00,0,268,268
2025-08-01 18:15:00,0,284,284
2025-08-01 18:20:00,0,248,248
2025-08-01 18:25:00,0,217,217
2025-08-01 18:30:00,0,223,223
2025-08-01 18:35:00,0,863,863
2025-08-01 18:40:00,0,224,224
2025-08-01 18:45:00,0,270,270
2025-08-01 18:50:00,0,276,276
2025-08-01 18:55:00,0,267,267
2025-08-01 19:00:00,0,1476,1476
2025-08-01 19:05:00,0,253,253
2025-08-01 19:10:00,0,255,255
2025-08-01 19:15:00,0,232,232
2025-08-01 19:20:00,0,240,240
2025-08-01 19:25:00,0,266,266
2025-08-01 19:30:00,0,250,250
2025-08-01 19:35:00,0,246,246
2025-08-01 19:40:00,0,264,264
2025-08-01 19:45:00,0,264,264
2025-08-01 19:50:00,0,348,348
2025-08-01 19:55:00,0,251,251
2025-08-01 20:00:00,0,255,255
2025-08-01 20:05:00,0,260,260
2025-08-01 20:10:00,0,279,279
2025-08-01 20:15:00,0,292,292
2025-08-01 20:20:00,0,237,237
2025-08-01 20:25:00,0,237,237
2025-08-01 20:30:00,0,190,190
2025-08-01 20:35:00,0,303,303
2025-08-01 20:40:00,0,329,329
2025-08-01 20:45:00,0,334,334
2025-08-01 20:50:00,0,317,317
2025-08-01 20:55:00,0,341,341
2025-08-01 21:00:00,0,353,353
2025-08-01 21:05:00,0,324,324
2025-08-01 21:10:00,0,377,377
2025-08-01 21:15:00,0,341,341
2025-08-01 21:20:00,0,365,365
2025-08-01 21:25:00,0,331,331
2025-08-01 21:30:00,0,372,372
2025-08-01 21:35:00,0,290,290
2025-08-01 21:40:00,0,311,311
2025-08-01 21:45:00,0,322,322
2025-08-01 21:50:00,0,336,336
2025-08-01 21:55:00,0,341,341
2025-08-01 22:00:00,0,293,293
2025-08-01 22:05:00,0,290,290
2025-08-01 22:10:00,0,282,282
2025-08-01 22:15:00,0,310,310
2025-08-01 22:20:00,0,312,312
2025-08-01 22:25:00,0,332,332
2025-08-01 22:30:00,0,332,332
2025-08-01 22:35:00,0,346,346
2025-08-01 22:40:00,0,290,290
2025-08-01 22:45:00,0,286,286
2025-08-01 22:50:00,0,252,252
2025-08-01 22:55:00,0,202,202
2025-08-01 23:00:00,0,202,202
2025-08-01 23:05:00,0,172,172
2025-08-01 23:10:00,0,188,188
2025-08-01 23:15:00,0,169,169
2025-08-01 23:20:00,0,242,242
2025-08-01 23:25:00,0,215,215
2025-08-01 23:30:00,0,182,182
2025-08-01 23:35:00,0,188,188
2025-08-01 23:40:00,0,186,186
2025-08-01 23:45:00,0,169,169
2025-08-01 23:50:00,0,142,142
2025-08-01 23:55:00,0,184,184
