Time,PV(W),Grid(W),Load(W)
2025-09-06 00:00:00,0,145,145
2025-09-06 00:05:00,0,143,143
2025-09-06 00:10:00,0,147,147
2025-09-06 00:15:00,0,116,116
2025-09-06 00:20:00,0,116,116
2025-09-06 00:25:00,0,118,118
2025-09-06 00:30:00,0,140,140
2025-09-06 00:35:00,0,142,142
2025-09-06 00:40:00,0,141,141
2025-09-06 00:45:00,0,140,140
2025-09-06 00:50:00,0,116,116
2025-09-06 00:55:00,0,116,116
2025-09-06 01:00:00,0,116,116
2025-09-06 01:05:00,0,117,117
2025-09-06 01:10:00,0,143,143
2025-09-06 01:15:00,0,163,163
2025-09-06 01:20:00,0,161,161
2025-09-06 01:25:00,0,162,162
2025-09-06 01:30:00,0,136,136
2025-09-06 01:35:00,0,129,129
2025-09-06 01:40:00,0,126,126
2025-09-06 01:45:00,0,122,122
2025-09-06 01:50:00,0,148,148
2025-09-06 01:55:00,0,148,148
2025-09-06 02:00:00,0,146,146
2025-09-06 02:05:00,0,142,142
2025-09-06 02:10:00,0,116,116
2025-09-06 02:15:00,0,115,115
2025-09-06 02:20:00,0,116,116
2025-09-06 02:25:00,0,142,142
2025-09-06 02:30:00,0,143,143
2025-09-06 02:35:00,0,142,142
2025-09-06 02:40:00,0,141,141
2025-09-06 02:45:00,0,116,116
2025-09-06 02:50:00,0,116,116
2025-09-06 02:55:00,0,116,116
2025-09-06 03:00:00,0,132,132
2025-09-06 03:05:00,0,116,116
2025-09-06 03:10:00,0,305,305
2025-09-06 03:15:00,0,307,307
2025-09-06 03:20:00,0,308,308
2025-09-06 03:25:00,0,116,116
2025-09-06 03:30:00,0,115,115
2025-09-06 03:35:00,0,185,185
2025-09-06 03:40:00,0,205,205
2025-09-06 03:45:00,0,213,213
2025-09-06 03:50:00,0,201,201
2025-09-06 03:55:00,0,191,191
2025-09-06 04:00:00,0,190,190
2025-09-06 04:05:00,0,130,130
2025-09-06 04:10:00,0,115,115
2025-09-06 04:15:00,0,119,119
2025-09-06 04:20:00,0,143,143
2025-09-06 04:25:00,0,145,145
2025-09-06 04:30:00,0,143,143
2025-09-06 04:35:00,0,145,145
2025-09-06 04:40:00,0,144,144
2025-09-06 04:45:00,0,115,115
2025-09-06 04:50:00,0,114,114
2025-09-06 04:55:00,0,141,141
2025-09-06 05:00:00,0,144,144
2025-09-06 05:05:00,0,141,141
2025-09-06 05:10:00,0,143,143
2025-09-06 05:15:00,0,116,116
2025-09-06 05:20:00,0,114,114
2025-09-06 05:25:00,0,116,116
2025-09-06 05:30:00,0,142,142
2025-09-06 05:35:00,0,141,141
2025-09-06 05:40:00,0,146,146
2025-09-06 05:45:00,0,143,143
2025-09-06 05:50:00,0,115,115
2025-09-06 05:55:00,0,105,105
