Time,PV(W),Grid(W),Load(W)
2025-12-29 00:00:00,0,398,398
2025-12-29 00:05:00,0,367,367
2025-12-29 00:10:00,0,333,333
2025-12-29 00:15:00,0,336,336
2025-12-29 00:20:00,0,333,333
2025-12-29 00:25:00,0,334,334
2025-12-29 00:30:00,0,139,139
2025-12-29 00:35:00,0,143,143
2025-12-29 00:40:00,0,249,249
2025-12-29 00:45:00,0,265,265
2025-12-29 00:50:00,0,492,492
2025-12-29 00:55:00,0,491,491
2025-12-29 01:00:00,0,522,522
2025-12-29 01:05:00,0,500,500
2025-12-29 01:10:00,0,522,522
2025-12-29 01:15:00,0,518,518
2025-12-29 01:20:00,0,504,504
2025-12-29 01:25:00,0,479,479
2025-12-29 01:30:00,0,228,228
2025-12-29 01:35:00,0,220,220
2025-12-29 01:40:00,0,217,217
2025-12-29 01:45:00,0,141,141
2025-12-29 01:50:00,0,174,174
2025-12-29 01:55:00,0,206,206
2025-12-29 02:00:00,0,404,404
2025-12-29 02:05:00,0,444,444
2025-12-29 02:10:00,0,175,175
2025-12-29 02:15:00,0,184,184
2025-12-29 02:20:00,0,187,187
2025-12-29 02:25:00,0,187,187
2025-12-29 02:30:00,0,179,179
2025-12-29 02:35:00,0,174,174
2025-12-29 02:40:00,0,139,139
2025-12-29 02:45:00,0,175,175
2025-12-29 02:50:00,0,176,176
2025-12-29 02:55:00,0,176,176
2025-12-29 03:00:00,0,180,180
2025-12-29 03:05:00,0,662,662
2025-12-29 03:10:00,0,357,357
2025-12-29 03:15:00,0,198,198
2025-12-29 03:20:00,0,198,198
2025-12-29 03:25:00,0,177,177
2025-12-29 03:30:00,0,177,177
2025-12-29 03:35:00,0,176,176
2025-12-29 03:40:00,0,172,172
2025-12-29 03:45:00,0,204,204
2025-12-29 03:50:00,0,205,205
2025-12-29 03:55:00,0,206,206
2025-12-29 04:00:00,0,176,176
2025-12-29 04:05:00,0,181,181
2025-12-29 04:10:00,0,622,622
2025-12-29 04:15:00,0,181,181
2025-12-29 04:20:00,0,176,176
2025-12-29 04:25:00,0,176,176
2025-12-29 04:30:00,0,204,204
2025-12-29 04:35:00,0,167,167
2025-12-29 04:40:00,0,199,199
2025-12-29 04:45:00,0,196,196
2025-12-29 04:50:00,0,195,195
2025-12-29 04:55:00,0,161,161
2025-12-29 05:00:00,0,126,126
2025-12-29 05:05:00,0,126,126
2025-12-29 05:10:00,0,160,160
2025-12-29 05:15:00,0,615,615
2025-12-29 05:20:00,104,81,185
2025-12-29 05:25:00,126,82,208
2025-12-29 05:30:00,151,18,169
2025-12-29 05:35:00,171,31,202
2025-12-29 05:40:00,193,12,205
2025-12-29 05:45:00,216,0,216
2025-12-29 05:50:00,234,-26,208
2025-12-29 05:55:00,259,-114,145
2025-12-29 06:00:00,277,-130,147
2025-12-29 06:05:00,301,-120,181
2025-12-29 06:10:00,315,-134,181
2025-12-29 06:15:00,325,-144,181
2025-12-29 06:20:00,784,-523,261
2025-12-29 06:25:00,928,-287,641
2025-12-29 06:30:00,977,-791,186
2025-12-29 06:35:00,1421,-1210,211
2025-12-29 06:40:00,2589,-2389,200
2025-12-29 06:45:00,2686,-2487,199
2025-12-29 06:50:00,2783,-2576,207
2025-12-29 06:55:00,2908,-2744,164
2025-12-29 07:00:00,3911,-1376,2535
2025-12-29 07:05:00,3964,-1502,2462
2025-12-29 07:10:00,4146,-1396,2750
2025-12-29 07:15:00,4273,-3786,487
2025-12-29 07:20:00,4382,-3938,444
2025-12-29 07:25:00,4471,-3979,492
2025-12-29 07:30:00,4565,-2794,1771
2025-12-29 07:35:00,4639,-2192,2447
2025-12-29 07:40:00,4725,-2962,1763
2025-12-29 07:45:00,4797,-4072,725
2025-12-29 07:50:00,4895,-4196,699
2025-12-29 07:55:00,4999,-4490,509
2025-12-29 08:00:00,4989,-4456,533
2025-12-29 08:05:00,4988,-4484,504
2025-12-29 08:10:00,5019,-2370,2649
2025-12-29 08:15:00,5014,-1930,3084
2025-12-29 08:20:00,5026,-285,4741
2025-12-29 08:25:00,5015,-210,4805
2025-12-29 08:30:00,5012,-196,4816
2025-12-29 08:35:00,5001,-2287,2714
2025-12-29 08:40:00,4985,-2655,2330
2025-12-29 08:45:00,5003,-2639,2364
2025-12-29 08:50:00,4948,-2664,2284
2025-12-29 08:55:00,4929,-2576,2353
2025-12-29 09:00:00,4890,-2304,2586
2025-12-29 09:05:00,4756,-2378,2378
2025-12-29 09:10:00,5001,-553,4448
2025-12-29 09:15:00,4986,-2446,2540
2025-12-29 09:20:00,5011,-2715,2296
2025-12-29 09:25:00,4992,-2777,2215
2025-12-29 09:30:00,5018,-1877,3141
2025-12-29 09:35:00,4976,-2135,2841
2025-12-29 09:40:00,4964,-2758,2206
2025-12-29 09:45:00,4966,-2529,2437
2025-12-29 09:50:00,4965,-2272,2693
2025-12-29 09:55:00,4946,-2475,2471
2025-12-29 10:00:00,4954,-2389,2565
2025-12-29 10:05:00,4953,-2582,2371
2025-12-29 10:10:00,4956,-2622,2334
2025-12-29 10:15:00,4930,-2580,2350
2025-12-29 10:20:00,4921,-4347,574
2025-12-29 10:25:00,4915,-4384,531
2025-12-29 10:30:00,4889,-4374,515
2025-12-29 10:35:00,4873,-4406,467
2025-12-29 10:40:00,4919,-3794,1125
2025-12-29 10:45:00,4924,-3880,1044
2025-12-29 10:50:00,4904,-3877,1027
