Time,PV(W),Grid(W),Load(W)
2025-09-05 00:00:00,0,116,116
2025-09-05 00:05:00,0,116,116
2025-09-05 00:10:00,0,116,116
2025-09-05 00:15:00,0,156,156
2025-09-05 00:20:00,0,144,144
2025-09-05 00:25:00,0,145,145
2025-09-05 00:30:00,0,117,117
2025-09-05 00:35:00,0,116,116
2025-09-05 00:40:00,0,116,116
2025-09-05 00:45:00,0,143,143
2025-09-05 00:50:00,0,145,145
2025-09-05 00:55:00,0,142,142
2025-09-05 01:00:00,0,117,117
2025-09-05 01:05:00,0,116,116
2025-09-05 01:10:00,0,119,119
2025-09-05 01:15:00,0,118,118
2025-09-05 01:20:00,0,143,143
2025-09-05 01:25:00,0,135,135
2025-09-05 01:30:00,0,143,143
2025-09-05 01:35:00,0,144,144
2025-09-05 01:40:00,0,118,118
2025-09-05 01:45:00,0,117,117
2025-09-05 01:50:00,0,118,118
2025-09-05 01:55:00,0,160,160
2025-09-05 02:00:00,0,143,143
2025-09-05 02:05:00,0,162,162
2025-09-05 02:10:00,0,142,142
2025-09-05 02:15:00,0,116,116
2025-09-05 02:20:00,0,116,116
2025-09-05 02:25:00,0,116,116
2025-09-05 02:30:00,0,116,116
2025-09-05 02:35:00,0,143,143
2025-09-05 02:40:00,0,144,144
2025-09-05 02:45:00,0,144,144
2025-09-05 02:50:00,0,143,143
2025-09-05 02:55:00,0,116,116
2025-09-05 03:00:00,0,117,117
2025-09-05 03:05:00,0,118,118
2025-09-05 03:10:00,0,142,142
2025-09-05 03:15:00,0,144,144
2025-09-05 03:20:00,0,142,142
2025-09-05 03:25:00,0,143,143
2025-09-05 03:30:00,0,116,116
2025-09-05 03:35:00,0,118,118
2025-09-05 03:40:00,0,117,117
2025-09-05 03:45:00,0,118,118
2025-09-05 03:50:00,0,143,143
2025-09-05 03:55:00,0,143,143
2025-09-05 04:00:00,0,142,142
2025-09-05 04:05:00,0,144,144
2025-09-05 04:10:00,0,113,113
2025-09-05 04:15:00,0,117,117
2025-09-05 04:20:00,0,116,116
2025-09-05 04:25:00,0,139,139
2025-09-05 04:30:00,0,142,142
2025-09-05 04:35:00,0,142,142
2025-09-05 04:40:00,0,140,140
2025-09-05 04:45:00,0,113,113
2025-09-05 04:50:00,0,117,117
2025-09-05 04:55:00,0,116,116
2025-09-05 05:00:00,0,161,161
2025-09-05 05:05:00,0,143,143
2025-09-05 05:10:00,0,142,142
2025-09-05 05:15:00,0,142,142
2025-09-05 05:20:00,0,116,116
2025-09-05 05:25:00,0,118,118
2025-09-05 05:30:00,0,116,116
2025-09-05 05:35:00,0,119,119
2025-09-05 05:40:00,0,144,144
2025-09-05 05:45:00,0,145,145
2025-09-05 05:50:00,0,146,146
2025-09-05 05:55:00,0,134,134
2025-09-05 06:00:00,0,110,110
2025-09-05 06:05:00,0,103,103
2025-09-05 06:10:00,0,102,102
2025-09-05 06:15:00,0,126,126
2025-09-05 06:20:00,0,127,127
2025-09-05 06:25:00,160,0,160
2025-09-05 06:30:00,210,-64,146
2025-09-05 06:35:00,250,-128,122
2025-09-05 06:40:00,285,-164,121
2025-09-05 06:45:00,307,-184,123
2025-09-05 06:50:00,299,-178,121
2025-09-05 06:55:00,306,-162,144
2025-09-05 07:00:00,357,-233,124
2025-09-05 07:05:00,427,-110,317
