Time,PV(W),Grid(W),Load(W)
2025-01-28 00:00:00,0,120,120
2025-01-28 00:05:00,0,167,167
2025-01-28 00:10:00,0,154,154
2025-01-28 00:15:00,0,155,155
2025-01-28 00:20:00,0,155,155
2025-01-28 00:25:00,0,162,162
2025-01-28 00:30:00,0,121,121
2025-01-28 00:35:00,0,153,153
2025-01-28 00:40:00,0,155,155
2025-01-28 00:45:00,0,156,156
2025-01-28 00:50:00,0,164,164
2025-01-28 00:55:00,0,119,119
2025-01-28 01:00:00,0,150,150
2025-01-28 01:05:00,0,153,153
2025-01-28 01:10:00,0,157,157
2025-01-28 01:15:00,0,156,156
2025-01-28 01:20:00,0,121,121
2025-01-28 01:25:00,0,119,119
2025-01-28 01:30:00,0,155,155
2025-01-28 01:35:00,0,155,155
2025-01-28 01:40:00,0,153,153
2025-01-28 01:45:00,0,159,159
2025-01-28 01:50:00,0,119,119
2025-01-28 01:55:00,0,152,152
2025-01-28 02:00:00,0,154,154
2025-01-28 02:05:00,0,156,156
2025-01-28 02:10:00,0,154,154
2025-01-28 02:15:00,0,121,121
2025-01-28 02:20:00,0,122,122
2025-01-28 02:25:00,0,151,151
2025-01-28 02:30:00,0,154,154
2025-01-28 02:35:00,0,155,155
2025-01-28 02:40:00,0,160,160
2025-01-28 02:45:00,0,121,121
2025-01-28 02:50:00,0,150,150
2025-01-28 02:55:00,0,156,156
2025-01-28 03:00:00,0,155,155
2025-01-28 03:05:00,0,153,153
2025-01-28 03:10:00,0,117,117
2025-01-28 03:15:00,0,122,122
2025-01-28 03:20:00,0,154,154
2025-01-28 03:25:00,0,156,156
2025-01-28 03:30:00,0,156,156
2025-01-28 03:35:00,0,120,120
2025-01-28 03:40:00,0,120,120
2025-01-28 03:45:00,0,152,152
2025-01-28 03:50:00,0,154,154
2025-01-28 03:55:00,0,155,155
2025-01-28 04:00:00,0,163,163
2025-01-28 04:05:00,0,120,120
2025-01-28 04:10:00,0,166,166
2025-01-28 04:15:00,0,156,156
2025-01-28 04:20:00,0,157,157
2025-01-28 04:25:00,0,152,152
2025-01-28 04:30:00,0,121,121
2025-01-28 04:35:00,0,121,121
2025-01-28 04:40:00,0,152,152
2025-01-28 04:45:00,0,153,153
2025-01-28 04:50:00,0,177,177
2025-01-28 04:55:00,0,166,166
2025-01-28 05:00:00,0,122,122
2025-01-28 05:05:00,0,156,156
2025-01-28 05:10:00,0,152,152
2025-01-28 05:15:00,0,147,147
2025-01-28 05:20:00,0,140,140
2025-01-28 05:25:00,0,106,106
2025-01-28 05:30:00,0,104,104
2025-01-28 05:35:00,0,141,141
2025-01-28 05:40:00,0,159,159
2025-01-28 05:45:00,114,43,157
2025-01-28 05:50:00,133,12,145
2025-01-28 05:55:00,155,-36,119
2025-01-28 06:00:00,177,-20,157
2025-01-28 06:05:00,196,-34,162
2025-01-28 06:10:00,216,-54,162
2025-01-28 06:15:00,234,-73,161
2025-01-28 06:20:00,252,-127,125
2025-01-28 06:25:00,274,-149,125
2025-01-28 06:30:00,286,-130,156
2025-01-28 06:35:00,304,-145,159
2025-01-28 06:40:00,839,-677,162
2025-01-28 06:45:00,895,-723,172
2025-01-28 06:50:00,935,-810,125
2025-01-28 06:55:00,1148,-964,184
2025-01-28 07:00:00,2579,-2400,179
2025-01-28 07:05:00,2678,-2502,176
2025-01-28 07:10:00,2754,-2579,175
2025-01-28 07:15:00,2851,-2710,141
2025-01-28 07:20:00,3879,-3730,149
2025-01-28 07:25:00,3967,-3786,181
2025-01-28 07:30:00,4058,-3864,194
2025-01-28 07:35:00,4143,-3948,195
2025-01-28 07:40:00,4218,-4069,149
2025-01-28 07:45:00,4296,-3946,350
2025-01-28 07:50:00,4362,-4014,348
2025-01-28 07:55:00,4473,-4112,361
2025-01-28 08:00:00,4509,-4352,157
2025-01-28 08:05:00,4604,-4446,158
2025-01-28 08:10:00,4685,-4444,241
2025-01-28 08:15:00,4760,-4507,253
2025-01-28 08:20:00,4820,-4561,259
2025-01-28 08:25:00,4877,-4619,258
2025-01-28 08:30:00,4930,-4685,245
2025-01-28 08:35:00,4904,-4705,199
2025-01-28 08:40:00,4815,-4579,236
2025-01-28 08:45:00,4842,-4600,242
2025-01-28 08:50:00,4835,-4590,245
2025-01-28 08:55:00,4853,-4682,171
2025-01-28 09:00:00,4838,-4636,202
2025-01-28 09:05:00,4834,-4653,181
2025-01-28 09:10:00,4827,-4666,161
2025-01-28 09:15:00,4816,-4577,239
2025-01-28 09:20:00,4720,-4570,150
2025-01-28 09:25:00,4848,-4570,278
2025-01-28 09:30:00,4894,-4680,214
2025-01-28 09:35:00,4810,-4702,108
2025-01-28 09:40:00,4890,-4688,202
2025-01-28 09:45:00,4845,-4647,198
2025-01-28 09:50:00,4883,-4618,265
2025-01-28 09:55:00,4904,-4704,200
2025-01-28 10:00:00,4919,-4725,194
2025-01-28 10:05:00,4926,-4790,136
2025-01-28 10:10:00,4926,-4693,233
2025-01-28 10:15:00,4937,-4715,222
2025-01-28 10:20:00,4947,-4733,214
2025-01-28 10:25:00,4905,-4722,183
2025-01-28 10:30:00,4852,-4736,116
2025-01-28 10:35:00,4902,-4709,193
2025-01-28 10:40:00,4926,-4703,223
2025-01-28 10:45:00,4845,-4680,165
2025-01-28 10:50:00,4958,-4748,210
2025-01-28 10:55:00,4912,-4581,331
2025-01-28 11:00:00,4817,-4662,155
2025-01-28 11:05:00,4888,-4659,229
2025-01-28 11:10:00,4730,-4504,226
2025-01-28 11:15:00,4966,-4754,212
2025-01-28 11:20:00,4956,-4802,154
2025-01-28 11:25:00,4828,-4809,19
2025-01-28 11:30:00,4837,-4580,257
2025-01-28 11:35:00,4787,-4534,253
2025-01-28 11:40:00,4940,-4417,523
2025-01-28 11:45:00,4958,-4737,221
2025-01-28 11:50:00,4890,-4716,174
2025-01-28 11:55:00,4772,-4653,119
2025-01-28 12:00:00,4878,-4642,236
2025-01-28 12:05:00,4846,-4658,188
2025-01-28 12:10:00,4794,-4560,234
2025-01-28 12:15:00,4820,-4663,157
2025-01-28 12:20:00,4784,-4640,144
2025-01-28 12:25:00,4746,-4569,177
2025-01-28 12:30:00,4790,-4622,168
2025-01-28 12:35:00,4758,-4538,220
2025-01-28 12:40:00,4751,-4584,167
2025-01-28 12:45:00,4737,-4570,167
2025-01-28 12:50:00,4637,-4489,148
2025-01-28 12:55:00,4682,-4474,208
2025-01-28 13:00:00,4660,-4448,212
2025-01-28 13:05:00,4623,-4410,213
