Time,PV(W),Grid(W),Load(W)
2025-07-10 00:00:00,0,2094,2094
2025-07-10 00:05:00,0,2088,2088
2025-07-10 00:10:00,0,155,155
2025-07-10 00:15:00,0,177,177
2025-07-10 00:20:00,0,189,189
2025-07-10 00:25:00,0,178,178
2025-07-10 00:30:00,0,141,141
2025-07-10 00:35:00,0,150,150
2025-07-10 00:40:00,0,140,140
2025-07-10 00:45:00,0,164,164
2025-07-10 00:50:00,0,168,168
2025-07-10 00:55:00,0,171,171
2025-07-10 01:00:00,0,158,158
2025-07-10 01:05:00,0,141,141
2025-07-10 01:10:00,0,169,169
2025-07-10 01:15:00,0,169,169
2025-07-10 01:20:00,0,173,173
2025-07-10 01:25:00,0,196,196
2025-07-10 01:30:00,0,136,136
2025-07-10 01:35:00,0,180,180
2025-07-10 01:40:00,0,166,166
2025-07-10 01:45:00,0,180,180
2025-07-10 01:50:00,0,170,170
2025-07-10 01:55:00,0,145,145
2025-07-10 02:00:00,0,140,140
2025-07-10 02:05:00,0,183,183
2025-07-10 02:10:00,0,164,164
2025-07-10 02:15:00,0,175,175
2025-07-10 02:20:00,0,167,167
2025-07-10 02:25:00,0,204,204
2025-07-10 02:30:00,0,139,139
2025-07-10 02:35:00,0,172,172
2025-07-10 02:40:00,0,166,166
2025-07-10 02:45:00,0,179,179
2025-07-10 02:50:00,0,175,175
2025-07-10 02:55:00,0,140,140
2025-07-10 03:00:00,0,138,138
2025-07-10 03:05:00,0,184,184
2025-07-10 03:10:00,0,190,190
2025-07-10 03:15:00,0,168,168
2025-07-10 03:20:00,0,140,140
2025-07-10 03:25:00,0,161,161
2025-07-10 03:30:00,0,143,143
2025-07-10 03:35:00,0,174,174
2025-07-10 03:40:00,0,175,175
2025-07-10 03:45:00,0,166,166
2025-07-10 03:50:00,0,172,172
2025-07-10 03:55:00,0,139,139
2025-07-10 04:00:00,0,146,146
2025-07-10 04:05:00,0,182,182
2025-07-10 04:10:00,0,176,176
2025-07-10 04:15:00,0,170,170
2025-07-10 04:20:00,0,141,141
2025-07-10 04:25:00,0,144,144
2025-07-10 04:30:00,0,142,142
2025-07-10 04:35:00,0,167,167
2025-07-10 04:40:00,0,171,171
2025-07-10 04:45:00,0,167,167
2025-07-10 04:50:00,0,141,141
2025-07-10 04:55:00,0,137,137
2025-07-10 05:00:00,0,135,135
2025-07-10 05:05:00,0,174,174
2025-07-10 05:10:00,0,195,195
2025-07-10 05:15:00,0,178,178
2025-07-10 05:20:00,0,136,136
2025-07-10 05:25:00,0,147,147
2025-07-10 05:30:00,0,152,152
2025-07-10 05:35:00,0,166,166
2025-07-10 05:40:00,0,164,164
2025-07-10 05:45:00,0,187,187
2025-07-10 05:50:00,0,138,138
2025-07-10 05:55:00,0,136,136
2025-07-10 06:00:00,0,148,148
2025-07-10 06:05:00,0,175,175
2025-07-10 06:10:00,0,164,164
2025-07-10 06:15:00,0,202,202
2025-07-10 06:20:00,0,166,166
2025-07-10 06:25:00,0,156,156
2025-07-10 06:30:00,0,136,136
2025-07-10 06:35:00,0,162,162
2025-07-10 06:40:00,0,209,209
2025-07-10 06:45:00,0,171,171
2025-07-10 06:50:00,0,150,150
2025-07-10 06:55:00,0,123,123
2025-07-10 07:00:00,0,120,120
2025-07-10 07:05:00,149,0,149
2025-07-10 07:10:00,202,-27,175
2025-07-10 07:15:00,269,-100,169
2025-07-10 07:20:00,336,-168,168
2025-07-10 07:25:00,383,-239,144
2025-07-10 07:30:00,373,-230,143
2025-07-10 07:35:00,400,-245,155
2025-07-10 07:40:00,479,-265,214
2025-07-10 07:45:00,498,-286,212
2025-07-10 07:50:00,583,-380,203
2025-07-10 07:55:00,852,-677,175
2025-07-10 08:00:00,869,-724,145
2025-07-10 08:05:00,875,-715,160
2025-07-10 08:10:00,1075,-724,351
2025-07-10 08:15:00,1970,-1528,442
2025-07-10 08:20:00,2048,-1715,333
2025-07-10 08:25:00,2107,-1682,425
2025-07-10 08:30:00,2015,-1675,340
2025-07-10 08:35:00,2369,-2058,311
2025-07-10 08:40:00,3342,-2903,439
2025-07-10 08:45:00,2499,-2325,174
2025-07-10 08:50:00,3122,-3122,0
2025-07-10 08:55:00,1819,-1594,225
2025-07-10 09:00:00,1366,-1041,325
2025-07-10 09:05:00,1354,-1029,325
2025-07-10 09:10:00,1570,490,2060
2025-07-10 09:15:00,1659,470,2129
2025-07-10 09:20:00,1841,286,2127
2025-07-10 09:25:00,1890,-21,1869
2025-07-10 09:30:00,1788,141,1929
2025-07-10 09:35:00,1740,242,1982
2025-07-10 09:40:00,1748,168,1916
2025-07-10 09:45:00,2162,-346,1816
2025-07-10 09:50:00,2149,-49,2100
2025-07-10 09:55:00,3712,-1692,2020
2025-07-10 10:00:00,3340,-1300,2040
2025-07-10 10:05:00,2734,-583,2151
2025-07-10 10:10:00,2226,-153,2073
2025-07-10 10:15:00,2153,20,2173
2025-07-10 10:20:00,3521,503,4024
2025-07-10 10:25:00,3451,-922,2529
2025-07-10 10:30:00,2861,-696,2165
2025-07-10 10:35:00,2359,-212,2147
2025-07-10 10:40:00,2019,118,2137
2025-07-10 10:45:00,1677,444,2121
2025-07-10 10:50:00,1389,690,2079
2025-07-10 10:55:00,1623,481,2104
2025-07-10 11:00:00,1841,236,2077
2025-07-10 11:05:00,1793,297,2090
2025-07-10 11:10:00,2215,-88,2127
2025-07-10 11:15:00,3675,-1446,2229
2025-07-10 11:20:00,3731,-1632,2099
2025-07-10 11:25:00,3708,-1513,2195
2025-07-10 11:30:00,3625,-1448,2177
2025-07-10 11:35:00,2609,-679,1930
2025-07-10 11:40:00,3555,-1367,2188
2025-07-10 11:45:00,3307,-1199,2108
2025-07-10 11:50:00,2890,-1033,1857
