Time,PV(W),Grid(W),Load(W)
2025-01-19 00:00:00,0,150,150
2025-01-19 00:05:00,0,170,170
2025-01-19 00:10:00,0,697,697
2025-01-19 00:15:00,0,165,165
2025-01-19 00:20:00,0,177,177
2025-01-19 00:25:00,0,161,161
2025-01-19 00:30:00,0,162,162
2025-01-19 00:35:00,0,166,166
2025-01-19 00:40:00,0,165,165
2025-01-19 00:45:00,0,124,124
2025-01-19 00:50:00,0,154,154
2025-01-19 00:55:00,0,368,368
2025-01-19 01:00:00,0,163,163
2025-01-19 01:05:00,0,158,158
2025-01-19 01:10:00,0,124,124
2025-01-19 01:15:00,0,157,157
2025-01-19 01:20:00,0,158,158
2025-01-19 01:25:00,0,162,162
2025-01-19 01:30:00,0,158,158
2025-01-19 01:35:00,0,675,675
2025-01-19 01:40:00,0,348,348
2025-01-19 01:45:00,0,158,158
2025-01-19 01:50:00,0,156,156
2025-01-19 01:55:00,0,151,151
2025-01-19 02:00:00,0,151,151
2025-01-19 02:05:00,0,116,116
2025-01-19 02:10:00,0,112,112
2025-01-19 02:15:00,0,149,149
2025-01-19 02:20:00,0,148,148
2025-01-19 02:25:00,0,623,623
2025-01-19 02:30:00,0,367,367
2025-01-19 02:35:00,0,115,115
2025-01-19 02:40:00,0,146,146
2025-01-19 02:45:00,0,151,151
2025-01-19 02:50:00,0,151,151
2025-01-19 02:55:00,0,149,149
2025-01-19 03:00:00,0,112,112
2025-01-19 03:05:00,0,114,114
2025-01-19 03:10:00,0,156,156
2025-01-19 03:15:00,0,370,370
2025-01-19 03:20:00,0,155,155
2025-01-19 03:25:00,0,165,165
2025-01-19 03:30:00,0,117,117
2025-01-19 03:35:00,0,147,147
2025-01-19 03:40:00,0,150,150
2025-01-19 03:45:00,0,150,150
2025-01-19 03:50:00,0,148,148
2025-01-19 03:55:00,0,114,114
2025-01-19 04:00:00,0,113,113
2025-01-19 04:05:00,0,706,706
2025-01-19 04:10:00,0,154,154
2025-01-19 04:15:00,0,151,151
2025-01-19 04:20:00,0,155,155
2025-01-19 04:25:00,0,116,116
2025-01-19 04:30:00,0,147,147
2025-01-19 04:35:00,0,185,185
2025-01-19 04:40:00,0,155,155
2025-01-19 04:45:00,0,155,155
2025-01-19 04:50:00,0,119,119
2025-01-19 04:55:00,0,328,328
2025-01-19 05:00:00,0,153,153
2025-01-19 05:05:00,0,145,145
2025-01-19 05:10:00,0,146,146
2025-01-19 05:15:00,0,148,148
2025-01-19 05:20:00,0,116,116
2025-01-19 05:25:00,0,134,134
2025-01-19 05:30:00,0,139,139
2025-01-19 05:35:00,150,7,157
2025-01-19 05:40:00,211,-56,155
2025-01-19 05:45:00,277,-157,120
2025-01-19 05:50:00,343,-225,118
2025-01-19 05:55:00,395,-237,158
2025-01-19 06:00:00,441,-61,380
2025-01-19 06:05:00,475,-316,159
2025-01-19 06:10:00,484,-318,166
2025-01-19 06:15:00,598,-474,124
2025-01-19 06:20:00,729,-602,127
2025-01-19 06:25:00,825,-666,159
2025-01-19 06:30:00,950,-786,164
2025-01-19 06:35:00,1279,-1111,168
2025-01-19 06:40:00,1308,-1134,174
2025-01-19 06:45:00,1644,-1508,136
2025-01-19 06:50:00,2378,-2203,175
2025-01-19 06:55:00,991,-612,379
2025-01-19 07:00:00,1150,-980,170
2025-01-19 07:05:00,996,-836,160
2025-01-19 07:10:00,787,-664,123
2025-01-19 07:15:00,565,-444,121
2025-01-19 07:20:00,680,-530,150
2025-01-19 07:25:00,944,-781,163
2025-01-19 07:30:00,2410,-2242,168
2025-01-19 07:35:00,2292,-1912,380
2025-01-19 07:40:00,1968,-1842,126
2025-01-19 07:45:00,1518,-1405,113
2025-01-19 07:50:00,2031,-1841,190
2025-01-19 07:55:00,3053,-2543,510
2025-01-19 08:00:00,1624,-1398,226
2025-01-19 08:05:00,4671,-3918,753
2025-01-19 08:10:00,4851,-4359,492
2025-01-19 08:15:00,4935,-4349,586
2025-01-19 08:20:00,4950,-4449,501
2025-01-19 08:25:00,3063,-2714,349
2025-01-19 08:30:00,1396,-1234,162
2025-01-19 08:35:00,1807,-1684,123
2025-01-19 08:40:00,4971,-4544,427
2025-01-19 08:45:00,3043,-2740,303
2025-01-19 08:50:00,3420,-2278,1142
2025-01-19 08:55:00,3166,-2690,476
2025-01-19 09:00:00,1839,626,2465
2025-01-19 09:05:00,1938,-2413,-475
2025-01-19 09:10:00,4987,-4788,199
2025-01-19 09:15:00,5014,-4751,263
2025-01-19 09:20:00,2500,-2283,217
2025-01-19 09:25:00,2476,-2162,314
2025-01-19 09:30:00,4959,-4746,213
2025-01-19 09:35:00,4928,-4766,162
2025-01-19 09:40:00,4945,-4752,193
2025-01-19 09:45:00,2150,-2000,150
2025-01-19 09:50:00,4966,-4722,244
2025-01-19 09:55:00,4952,-4728,224
2025-01-19 10:00:00,2031,-1831,200
2025-01-19 10:05:00,4988,-4248,740
2025-01-19 10:10:00,4950,-4719,231
2025-01-19 10:15:00,4950,-4711,239
2025-01-19 10:20:00,4964,-4741,223
2025-01-19 10:25:00,4975,-4700,275
2025-01-19 10:30:00,4971,-4749,222
2025-01-19 10:35:00,4959,-4719,240
2025-01-19 10:40:00,2002,-1856,146
2025-01-19 10:45:00,4970,-4734,236
2025-01-19 10:50:00,4965,-4727,238
2025-01-19 10:55:00,2293,-2117,176
2025-01-19 11:00:00,4977,-4783,194
2025-01-19 11:05:00,4998,-4784,214
2025-01-19 11:10:00,5004,-4761,243
2025-01-19 11:15:00,5012,-4789,223
2025-01-19 11:20:00,4884,-4823,61
2025-01-19 11:25:00,5019,-4636,383
2025-01-19 11:30:00,5000,-4586,414
2025-01-19 11:35:00,5000,-4615,385
2025-01-19 11:40:00,5000,-4598,402
2025-01-19 11:45:00,4996,-4780,216
2025-01-19 11:50:00,5012,-4742,270
2025-01-19 11:55:00,4975,-4696,279
2025-01-19 12:00:00,4973,-4680,293
2025-01-19 12:05:00,4994,-4700,294
2025-01-19 12:10:00,5015,-4718,297
2025-01-19 12:15:00,1721,-1546,175
2025-01-19 12:20:00,5025,-4755,270
2025-01-19 12:25:00,1513,-1284,229
2025-01-19 12:30:00,5020,-4766,254
2025-01-19 12:35:00,5018,-4758,260
2025-01-19 12:40:00,4848,-4748,100
2025-01-19 12:45:00,4840,-4684,156
2025-01-19 12:50:00,4838,-4663,175
2025-01-19 12:55:00,4827,-4597,230
2025-01-19 13:00:00,4808,-4600,208
2025-01-19 13:05:00,4769,-4540,229
2025-01-19 13:10:00,4797,-4555,242
2025-01-19 13:15:00,4902,-4672,230
2025-01-19 13:20:00,4916,-4792,124
2025-01-19 13:25:00,1787,-1631,156
2025-01-19 13:30:00,2203,-1995,208
2025-01-19 13:35:00,2497,-2298,199
2025-01-19 13:40:00,2482,-2211,271
2025-01-19 13:45:00,2027,-1810,217
2025-01-19 13:50:00,1578,-1415,163
2025-01-19 13:55:00,1618,-1408,210
2025-01-19 14:00:00,4587,-4390,197
2025-01-19 14:05:00,3286,-3643,-357
2025-01-19 14:10:00,2803,-2536,267
2025-01-19 14:15:00,2340,-1766,574
2025-01-19 14:20:00,1585,-595,990
2025-01-19 14:25:00,1287,-331,956
2025-01-19 14:30:00,1334,-401,933
2025-01-19 14:35:00,1389,-465,924
2025-01-19 14:40:00,1489,-588,901
2025-01-19 14:45:00,1182,-408,774
2025-01-19 14:50:00,980,-263,717
2025-01-19 14:55:00,1450,-557,893
2025-01-19 15:00:00,2047,-1224,823
2025-01-19 15:05:00,2556,-1760,796
2025-01-19 15:10:00,2979,-2191,788
2025-01-19 15:15:00,2585,-1443,1142
2025-01-19 15:20:00,1699,-852,847
2025-01-19 15:25:00,1925,-1104,821
2025-01-19 15:30:00,1385,-537,848
2025-01-19 15:35:00,2220,-1660,560
2025-01-19 15:40:00,2403,-1414,989
2025-01-19 15:45:00,1316,-540,776
2025-01-19 15:50:00,1124,-336,788
2025-01-19 15:55:00,361,343,704
2025-01-19 16:00:00,189,855,1044
2025-01-19 16:05:00,185,522,707
2025-01-19 16:10:00,229,476,705
2025-01-19 16:15:00,440,291,731
2025-01-19 16:20:00,642,-93,549
2025-01-19 16:25:00,857,-403,454
2025-01-19 16:30:00,884,-273,611
2025-01-19 16:35:00,753,11,764
2025-01-19 16:40:00,358,182,540
2025-01-19 16:45:00,155,379,534
