Time,PV(W),Grid(W),Load(W)
2025-08-31 00:00:00,0,117,117
2025-08-31 00:05:00,0,114,114
2025-08-31 00:10:00,0,114,114
2025-08-31 00:15:00,0,118,118
2025-08-31 00:20:00,0,141,141
2025-08-31 00:25:00,0,142,142
2025-08-31 00:30:00,0,142,142
2025-08-31 00:35:00,0,140,140
2025-08-31 00:40:00,0,114,114
2025-08-31 00:45:00,0,116,116
2025-08-31 00:50:00,0,115,115
2025-08-31 00:55:00,0,116,116
2025-08-31 01:00:00,0,142,142
2025-08-31 01:05:00,0,142,142
2025-08-31 01:10:00,0,145,145
2025-08-31 01:15:00,0,141,141
2025-08-31 01:20:00,0,118,118
2025-08-31 01:25:00,0,116,116
2025-08-31 01:30:00,0,114,114
2025-08-31 01:35:00,0,113,113
2025-08-31 01:40:00,0,138,138
2025-08-31 01:45:00,0,140,140
2025-08-31 01:50:00,0,141,141
2025-08-31 01:55:00,0,141,141
2025-08-31 02:00:00,0,116,116
2025-08-31 02:05:00,0,114,114
2025-08-31 02:10:00,0,115,115
2025-08-31 02:15:00,0,125,125
2025-08-31 02:20:00,0,139,139
2025-08-31 02:25:00,0,142,142
2025-08-31 02:30:00,0,140,140
2025-08-31 02:35:00,0,138,138
2025-08-31 02:40:00,0,115,115
2025-08-31 02:45:00,0,116,116
2025-08-31 02:50:00,0,116,116
2025-08-31 02:55:00,0,116,116
2025-08-31 03:00:00,0,138,138
2025-08-31 03:05:00,0,142,142
2025-08-31 03:10:00,0,140,140
2025-08-31 03:15:00,0,142,142
2025-08-31 03:20:00,0,115,115
2025-08-31 03:25:00,0,116,116
2025-08-31 03:30:00,0,114,114
2025-08-31 03:35:00,0,114,114
2025-08-31 03:40:00,0,139,139
2025-08-31 03:45:00,0,139,139
2025-08-31 03:50:00,0,142,142
2025-08-31 03:55:00,0,141,141
2025-08-31 04:00:00,0,118,118
2025-08-31 04:05:00,0,116,116
2025-08-31 04:10:00,0,122,122
2025-08-31 04:15:00,0,116,116
2025-08-31 04:20:00,0,139,139
2025-08-31 04:25:00,0,141,141
2025-08-31 04:30:00,0,142,142
2025-08-31 04:35:00,0,140,140
2025-08-31 04:40:00,0,114,114
2025-08-31 04:45:00,0,114,114
2025-08-31 04:50:00,0,115,115
2025-08-31 04:55:00,0,115,115
2025-08-31 05:00:00,0,138,138
2025-08-31 05:05:00,0,142,142
2025-08-31 05:10:00,0,141,141
2025-08-31 05:15:00,0,139,139
2025-08-31 05:20:00,0,116,116
2025-08-31 05:25:00,0,115,115
2025-08-31 05:30:00,0,116,116
2025-08-31 05:35:00,0,116,116
2025-08-31 05:40:00,0,117,117
2025-08-31 05:45:00,0,144,144
2025-08-31 05:50:00,0,148,148
2025-08-31 05:55:00,0,136,136
2025-08-31 06:00:00,0,128,128
2025-08-31 06:05:00,0,100,100
2025-08-31 06:10:00,0,100,100
2025-08-31 06:15:00,0,98,98
2025-08-31 06:20:00,0,100,100
2025-08-31 06:25:00,0,124,124
2025-08-31 06:30:00,0,126,126
2025-08-31 06:35:00,107,39,146
2025-08-31 06:40:00,122,24,146
2025-08-31 06:45:00,135,0,135
2025-08-31 06:50:00,148,-29,119
2025-08-31 06:55:00,161,138,299
2025-08-31 07:00:00,177,128,305
2025-08-31 07:05:00,190,113,303
2025-08-31 07:10:00,206,100,306
2025-08-31 07:15:00,405,-295,110
2025-08-31 07:20:00,753,-626,127
2025-08-31 07:25:00,791,-604,187
2025-08-31 07:30:00,1213,-1014,199
2025-08-31 07:35:00,1525,-1304,221
2025-08-31 07:40:00,2257,-2030,227
2025-08-31 07:45:00,2426,-2214,212
2025-08-31 07:50:00,3060,-2849,211
2025-08-31 07:55:00,3316,-3169,147
2025-08-31 08:00:00,3486,-3332,154
2025-08-31 08:05:00,3563,-3419,144
2025-08-31 08:10:00,3643,-3445,198
2025-08-31 08:15:00,3725,-3544,181
2025-08-31 08:20:00,3802,-3618,184
2025-08-31 08:25:00,3859,-3683,176
2025-08-31 08:30:00,3935,-3740,195
2025-08-31 08:35:00,3992,-3828,164
2025-08-31 08:40:00,4055,-3890,165
2025-08-31 08:45:00,4110,-3948,162
2025-08-31 08:50:00,4156,-3959,197
2025-08-31 08:55:00,4207,-4019,188
2025-08-31 09:00:00,4241,-4050,191
2025-08-31 09:05:00,4287,-4094,193
2025-08-31 09:10:00,4318,-4136,182
2025-08-31 09:15:00,4355,-4192,163
2025-08-31 09:20:00,4384,-4226,158
2025-08-31 09:25:00,4412,-4253,159
2025-08-31 09:30:00,4457,-4282,175
2025-08-31 09:35:00,4466,-4276,190
2025-08-31 09:40:00,4490,-4297,193
2025-08-31 09:45:00,4512,-4321,191
2025-08-31 09:50:00,4525,-4330,195
2025-08-31 09:55:00,4552,-4374,178
2025-08-31 10:00:00,4544,-4381,163
2025-08-31 10:05:00,4549,-4386,163
2025-08-31 10:10:00,4544,-4379,165
2025-08-31 10:15:00,4560,-2529,2031
2025-08-31 10:20:00,4568,-2536,2032
2025-08-31 10:25:00,4564,-2534,2030
2025-08-31 10:30:00,4557,-2534,2023
2025-08-31 10:35:00,4534,-2556,1978
2025-08-31 10:40:00,4561,-2568,1993
2025-08-31 10:45:00,4546,-2545,2001
2025-08-31 10:50:00,4518,-2522,1996
2025-08-31 10:55:00,4497,-2482,2015
2025-08-31 11:00:00,4481,-2458,2023
2025-08-31 11:05:00,4474,-2456,2018
2025-08-31 11:10:00,4448,-2444,2004
2025-08-31 11:15:00,4435,-2429,2006
2025-08-31 11:20:00,4400,-2409,1991
2025-08-31 11:25:00,4376,-2370,2006
2025-08-31 11:30:00,4336,-2322,2014
2025-08-31 11:35:00,4336,-2322,2014
2025-08-31 11:40:00,4245,-2245,2000
2025-08-31 11:45:00,4222,-4024,198
2025-08-31 11:50:00,4185,-3980,205
2025-08-31 11:55:00,4144,-3970,174
2025-08-31 12:00:00,4087,-3914,173
2025-08-31 12:05:00,4018,-3851,167
2025-08-31 12:10:00,3960,-3799,161
2025-08-31 12:15:00,3931,-3740,191
2025-08-31 12:20:00,3883,-3686,197
2025-08-31 12:25:00,3836,-3641,195
2025-08-31 12:30:00,3778,-3583,195
