Time,PV(W),Grid(W),Load(W)
2025-12-17 00:00:00,0,166,166
2025-12-17 00:05:00,0,133,133
2025-12-17 00:10:00,0,129,129
2025-12-17 00:15:00,0,165,165
2025-12-17 00:20:00,0,166,166
2025-12-17 00:25:00,0,167,167
2025-12-17 00:30:00,0,172,172
2025-12-17 00:35:00,0,133,133
2025-12-17 00:40:00,0,162,162
2025-12-17 00:45:00,0,164,164
2025-12-17 00:50:00,0,164,164
2025-12-17 00:55:00,0,163,163
2025-12-17 01:00:00,0,130,130
2025-12-17 01:05:00,0,132,132
2025-12-17 01:10:00,0,162,162
2025-12-17 01:15:00,0,132,132
2025-12-17 01:20:00,0,323,323
2025-12-17 01:25:00,0,322,322
2025-12-17 01:30:00,0,334,334
2025-12-17 01:35:00,0,129,129
2025-12-17 01:40:00,0,131,131
2025-12-17 01:45:00,0,212,212
2025-12-17 01:50:00,0,244,244
2025-12-17 01:55:00,0,234,234
2025-12-17 02:00:00,0,229,229
2025-12-17 02:05:00,0,228,228
2025-12-17 02:10:00,0,217,217
2025-12-17 02:15:00,0,207,207
2025-12-17 02:20:00,0,210,210
2025-12-17 02:25:00,0,208,208
2025-12-17 02:30:00,0,206,206
2025-12-17 02:35:00,0,138,138
2025-12-17 02:40:00,0,130,130
2025-12-17 02:45:00,0,182,182
2025-12-17 02:50:00,0,167,167
2025-12-17 02:55:00,0,172,172
2025-12-17 03:00:00,0,168,168
2025-12-17 03:05:00,0,175,175
2025-12-17 03:10:00,0,175,175
2025-12-17 03:15:00,0,128,128
2025-12-17 03:20:00,0,166,166
2025-12-17 03:25:00,0,171,171
2025-12-17 03:30:00,0,170,170
2025-12-17 03:35:00,0,174,174
2025-12-17 03:40:00,0,134,134
2025-12-17 03:45:00,0,164,164
2025-12-17 03:50:00,0,166,166
2025-12-17 03:55:00,0,166,166
2025-12-17 04:00:00,0,163,163
2025-12-17 04:05:00,0,136,136
2025-12-17 04:10:00,0,132,132
2025-12-17 04:15:00,0,167,167
2025-12-17 04:20:00,0,186,186
2025-12-17 04:25:00,0,173,173
2025-12-17 04:30:00,0,133,133
2025-12-17 04:35:00,0,134,134
2025-12-17 04:40:00,0,163,163
2025-12-17 04:45:00,0,157,157
2025-12-17 04:50:00,0,178,178
2025-12-17 04:55:00,0,158,158
2025-12-17 05:00:00,0,118,118
2025-12-17 05:05:00,0,118,118
2025-12-17 05:10:00,0,152,152
2025-12-17 05:15:00,0,151,151
2025-12-17 05:20:00,0,154,154
2025-12-17 05:25:00,0,120,120
2025-12-17 05:30:00,0,116,116
2025-12-17 05:35:00,0,148,148
2025-12-17 05:40:00,156,43,199
2025-12-17 05:45:00,193,-23,170
2025-12-17 05:50:00,179,0,179
2025-12-17 05:55:00,229,-95,134
2025-12-17 06:00:00,207,-71,136
2025-12-17 06:05:00,207,-38,169
2025-12-17 06:10:00,246,-75,171
2025-12-17 06:15:00,296,-127,169
2025-12-17 06:20:00,364,-230,134
