Time,PV(W),Grid(W),Load(W)
2025-05-05 00:00:00,0,204,204
2025-05-05 00:05:00,0,203,203
2025-05-05 00:10:00,0,204,204
2025-05-05 00:15:00,0,180,180
2025-05-05 00:20:00,0,189,189
2025-05-05 00:25:00,0,190,190
2025-05-05 00:30:00,0,190,190
2025-05-05 00:35:00,0,185,185
2025-05-05 00:40:00,0,150,150
2025-05-05 00:45:00,0,182,182
2025-05-05 00:50:00,0,174,174
2025-05-05 00:55:00,0,167,167
2025-05-05 01:00:00,0,170,170
2025-05-05 01:05:00,0,132,132
2025-05-05 01:10:00,0,133,133
2025-05-05 01:15:00,0,185,185
2025-05-05 01:20:00,0,165,165
2025-05-05 01:25:00,0,190,190
2025-05-05 01:30:00,0,166,166
2025-05-05 01:35:00,0,136,136
2025-05-05 01:40:00,0,130,130
2025-05-05 01:45:00,0,166,166
2025-05-05 01:50:00,0,181,181
2025-05-05 01:55:00,0,164,164
2025-05-05 02:00:00,0,137,137
2025-05-05 02:05:00,0,137,137
2025-05-05 02:10:00,0,163,163
2025-05-05 02:15:00,0,175,175
2025-05-05 02:20:00,0,170,170
2025-05-05 02:25:00,0,162,162
2025-05-05 02:30:00,0,132,132
2025-05-05 02:35:00,0,137,137
2025-05-05 02:40:00,0,174,174
2025-05-05 02:45:00,0,173,173
2025-05-05 02:50:00,0,190,190
2025-05-05 02:55:00,0,134,134
2025-05-05 03:00:00,0,130,130
2025-05-05 03:05:00,0,134,134
2025-05-05 03:10:00,0,225,225
2025-05-05 03:15:00,0,177,177
2025-05-05 03:20:00,0,169,169
2025-05-05 03:25:00,0,144,144
2025-05-05 03:30:00,0,134,134
2025-05-05 03:35:00,0,179,179
2025-05-05 03:40:00,0,161,161
2025-05-05 03:45:00,0,171,171
2025-05-05 03:50:00,0,190,190
2025-05-05 03:55:00,0,138,138
2025-05-05 04:00:00,0,131,131
2025-05-05 04:05:00,0,164,164
2025-05-05 04:10:00,0,193,193
2025-05-05 04:15:00,0,166,166
2025-05-05 04:20:00,0,166,166
2025-05-05 04:25:00,0,149,149
