Time,PV(W),Grid(W),Load(W)
2025-07-21 00:00:00,0,281,281
2025-07-21 00:05:00,0,136,136
2025-07-21 00:10:00,0,136,136
2025-07-21 00:15:00,0,160,160
2025-07-21 00:20:00,0,177,177
2025-07-21 00:25:00,0,160,160
2025-07-21 00:30:00,0,144,144
2025-07-21 00:35:00,0,324,324
2025-07-21 00:40:00,0,316,316
2025-07-21 00:45:00,0,317,317
2025-07-21 00:50:00,0,313,313
2025-07-21 00:55:00,0,124,124
2025-07-21 01:00:00,0,124,124
2025-07-21 01:05:00,0,196,196
2025-07-21 01:10:00,0,217,217
2025-07-21 01:15:00,0,221,221
2025-07-21 01:20:00,0,216,216
2025-07-21 01:25:00,0,209,209
2025-07-21 01:30:00,0,195,195
2025-07-21 01:35:00,0,124,124
2025-07-21 01:40:00,0,125,125
2025-07-21 01:45:00,0,151,151
2025-07-21 01:50:00,0,156,156
2025-07-21 01:55:00,0,153,153
2025-07-21 02:00:00,0,166,166
2025-07-21 02:05:00,0,122,122
2025-07-21 02:10:00,0,172,172
2025-07-21 02:15:00,0,163,163
2025-07-21 02:20:00,0,153,153
2025-07-21 02:25:00,0,167,167
2025-07-21 02:30:00,0,120,120
2025-07-21 02:35:00,0,124,124
2025-07-21 02:40:00,0,170,170
2025-07-21 02:45:00,0,152,152
2025-07-21 02:50:00,0,156,156
2025-07-21 02:55:00,0,151,151
2025-07-21 03:00:00,0,156,156
2025-07-21 03:05:00,0,124,124
2025-07-21 03:10:00,0,168,168
2025-07-21 03:15:00,0,170,170
2025-07-21 03:20:00,0,154,154
2025-07-21 03:25:00,0,161,161
2025-07-21 03:30:00,0,121,121
2025-07-21 03:35:00,0,150,150
2025-07-21 03:40:00,0,125,125
2025-07-21 03:45:00,0,154,154
2025-07-21 03:50:00,0,154,154
2025-07-21 03:55:00,0,153,153
2025-07-21 04:00:00,0,130,130
2025-07-21 04:05:00,0,130,130
2025-07-21 04:10:00,0,199,199
2025-07-21 04:15:00,0,177,177
2025-07-21 04:20:00,0,155,155
2025-07-21 04:25:00,0,154,154
2025-07-21 04:30:00,0,128,128
2025-07-21 04:35:00,0,132,132
2025-07-21 04:40:00,0,124,124
2025-07-21 04:45:00,0,172,172
2025-07-21 04:50:00,0,160,160
2025-07-21 04:55:00,0,158,158
2025-07-21 05:00:00,0,176,176
2025-07-21 05:05:00,0,201,201
2025-07-21 05:10:00,0,147,147
2025-07-21 05:15:00,0,169,169
2025-07-21 05:20:00,0,165,165
2025-07-21 05:25:00,0,162,162
2025-07-21 05:30:00,0,158,158
2025-07-21 05:35:00,0,130,130
2025-07-21 05:40:00,0,128,128
2025-07-21 05:45:00,0,130,130
2025-07-21 05:50:00,0,152,152
2025-07-21 05:55:00,0,151,151
2025-07-21 06:00:00,0,187,187
2025-07-21 06:05:00,0,128,128
2025-07-21 06:10:00,0,124,124
2025-07-21 06:15:00,0,129,129
2025-07-21 06:20:00,0,151,151
2025-07-21 06:25:00,0,154,154
2025-07-21 06:30:00,0,148,148
2025-07-21 06:35:00,0,146,146
2025-07-21 06:40:00,0,114,114
2025-07-21 06:45:00,0,110,110
2025-07-21 06:50:00,0,137,137
2025-07-21 06:55:00,0,134,134
2025-07-21 07:00:00,0,135,135
2025-07-21 07:05:00,0,146,146
2025-07-21 07:10:00,135,0,135
2025-07-21 07:15:00,124,0,124
2025-07-21 07:20:00,128,0,128
2025-07-21 07:25:00,172,8,180
2025-07-21 07:30:00,225,0,225
2025-07-21 07:35:00,178,2077,2255
2025-07-21 07:40:00,159,46,205
2025-07-21 07:45:00,219,-30,189
2025-07-21 07:50:00,269,-69,200
2025-07-21 07:55:00,398,-176,222
2025-07-21 08:00:00,539,-306,233
2025-07-21 08:05:00,770,-576,194
2025-07-21 08:10:00,806,-606,200
2025-07-21 08:15:00,972,-807,165
2025-07-21 08:20:00,567,-392,175
2025-07-21 08:25:00,850,-670,180
2025-07-21 08:30:00,1138,-933,205
2025-07-21 08:35:00,3116,-2907,209
2025-07-21 08:40:00,1702,-1447,255
2025-07-21 08:45:00,813,-642,171
2025-07-21 08:50:00,1158,-999,159
2025-07-21 08:55:00,1653,-1392,261
2025-07-21 09:00:00,1590,-1308,282
2025-07-21 09:05:00,1419,723,2142
2025-07-21 09:10:00,1511,2384,3895
2025-07-21 09:15:00,1430,592,2022
2025-07-21 09:20:00,1370,624,1994
2025-07-21 09:25:00,1528,480,2008
2025-07-21 09:30:00,1681,350,2031
2025-07-21 09:35:00,2033,50,2083
2025-07-21 09:40:00,4004,-1832,2172
2025-07-21 09:45:00,4190,-2007,2183
2025-07-21 09:50:00,2886,-1608,1278
2025-07-21 09:55:00,3743,-1603,2140
2025-07-21 10:00:00,4006,-1817,2189
2025-07-21 10:05:00,3160,-993,2167
2025-07-21 10:10:00,3851,-1723,2128
2025-07-21 10:15:00,2854,-758,2096
2025-07-21 10:20:00,2856,-740,2116
2025-07-21 10:25:00,3211,-1083,2128
2025-07-21 10:30:00,3516,-1525,1991
2025-07-21 10:35:00,1889,-58,1831
2025-07-21 10:40:00,1551,462,2013
2025-07-21 10:45:00,3694,405,4099
2025-07-21 10:50:00,3682,-1528,2154
2025-07-21 10:55:00,3713,-1563,2150
