Time,PV(W),Grid(W),Load(W)
2025-09-28 00:00:00,0,145,145
2025-09-28 00:05:00,0,190,190
2025-09-28 00:10:00,0,196,196
2025-09-28 00:15:00,0,192,192
2025-09-28 00:20:00,0,189,189
2025-09-28 00:25:00,0,145,145
2025-09-28 00:30:00,0,146,146
2025-09-28 00:35:00,0,178,178
2025-09-28 00:40:00,0,181,181
2025-09-28 00:45:00,0,200,200
2025-09-28 00:50:00,0,178,178
2025-09-28 00:55:00,0,144,144
2025-09-28 01:00:00,0,178,178
2025-09-28 01:05:00,0,181,181
2025-09-28 01:10:00,0,211,211
2025-09-28 01:15:00,0,178,178
2025-09-28 01:20:00,0,145,145
2025-09-28 01:25:00,0,145,145
2025-09-28 01:30:00,0,178,178
2025-09-28 01:35:00,0,180,180
2025-09-28 01:40:00,0,180,180
2025-09-28 01:45:00,0,139,139
2025-09-28 01:50:00,0,139,139
2025-09-28 01:55:00,0,170,170
2025-09-28 02:00:00,0,172,172
2025-09-28 02:05:00,0,175,175
2025-09-28 02:10:00,0,182,182
2025-09-28 02:15:00,0,144,144
2025-09-28 02:20:00,0,180,180
2025-09-28 02:25:00,0,168,168
2025-09-28 02:30:00,0,171,171
2025-09-28 02:35:00,0,170,170
2025-09-28 02:40:00,0,161,161
2025-09-28 02:45:00,0,138,138
2025-09-28 02:50:00,0,168,168
2025-09-28 02:55:00,0,170,170
2025-09-28 03:00:00,0,172,172
2025-09-28 03:05:00,0,136,136
2025-09-28 03:10:00,0,139,139
2025-09-28 03:15:00,0,186,186
2025-09-28 03:20:00,0,172,172
2025-09-28 03:25:00,0,174,174
2025-09-28 03:30:00,0,169,169
2025-09-28 03:35:00,0,141,141
2025-09-28 03:40:00,0,139,139
2025-09-28 03:45:00,0,168,168
2025-09-28 03:50:00,0,172,172
2025-09-28 03:55:00,0,169,169
2025-09-28 04:00:00,0,180,180
2025-09-28 04:05:00,0,138,138
2025-09-28 04:10:00,0,138,138
2025-09-28 04:15:00,0,171,171
2025-09-28 04:20:00,0,171,171
2025-09-28 04:25:00,0,171,171
2025-09-28 04:30:00,0,141,141
2025-09-28 04:35:00,0,144,144
2025-09-28 04:40:00,0,185,185
2025-09-28 04:45:00,0,169,169
2025-09-28 04:50:00,0,144,144
2025-09-28 04:55:00,0,326,326
2025-09-28 05:00:00,0,330,330
2025-09-28 05:05:00,0,323,323
2025-09-28 05:10:00,0,296,296
2025-09-28 05:15:00,0,141,141
2025-09-28 05:20:00,0,218,218
2025-09-28 05:25:00,0,267,267
2025-09-28 05:30:00,0,222,222
2025-09-28 05:35:00,0,221,221
2025-09-28 05:40:00,0,213,213
2025-09-28 05:45:00,0,195,195
2025-09-28 05:50:00,0,194,194
2025-09-28 05:55:00,0,121,121
2025-09-28 06:00:00,145,23,168
2025-09-28 06:05:00,194,-22,172
2025-09-28 06:10:00,269,-96,173
2025-09-28 06:15:00,397,-231,166
2025-09-28 06:20:00,554,-387,167
2025-09-28 06:25:00,697,-555,142
2025-09-28 06:30:00,812,-643,169
2025-09-28 06:35:00,818,-646,172
2025-09-28 06:40:00,853,-655,198
2025-09-28 06:45:00,822,-644,178
2025-09-28 06:50:00,731,-559,172
2025-09-28 06:55:00,727,-582,145
2025-09-28 07:00:00,815,-644,171
2025-09-28 07:05:00,817,-641,176
2025-09-28 07:10:00,823,-640,183
2025-09-28 07:15:00,1787,-1781,6
2025-09-28 07:20:00,1307,-1160,147
2025-09-28 07:25:00,1210,-1060,150
2025-09-28 07:30:00,3951,-3742,209
2025-09-28 07:35:00,1568,-1392,176
2025-09-28 07:40:00,2138,-2061,77
2025-09-28 07:45:00,3417,-3365,52
2025-09-28 07:50:00,4081,-4016,65
2025-09-28 07:55:00,4042,-3798,244
2025-09-28 08:00:00,3554,-3348,206
2025-09-28 08:05:00,4662,-4432,230
2025-09-28 08:10:00,1603,-1438,165
2025-09-28 08:15:00,2622,-2342,280
2025-09-28 08:20:00,4860,-2729,2131
2025-09-28 08:25:00,4991,-2931,2060
2025-09-28 08:30:00,4795,-2876,1919
2025-09-28 08:35:00,4287,-1477,2810
2025-09-28 08:40:00,3658,-1621,2037
2025-09-28 08:45:00,2914,62,2976
2025-09-28 08:50:00,4600,-2564,2036
2025-09-28 08:55:00,4832,-2586,2246
2025-09-28 09:00:00,4632,-2434,2198
2025-09-28 09:05:00,4626,-625,4001
