Time,PV(W),Grid(W),Load(W)
2025-09-21 00:00:00,0,267,267
2025-09-21 00:05:00,0,232,232
2025-09-21 00:10:00,0,195,195
2025-09-21 00:15:00,0,189,189
2025-09-21 00:20:00,0,215,215
2025-09-21 00:25:00,0,223,223
2025-09-21 00:30:00,0,213,213
2025-09-21 00:35:00,0,230,230
2025-09-21 00:40:00,0,193,193
2025-09-21 00:45:00,0,183,183
2025-09-21 00:50:00,0,212,212
2025-09-21 00:55:00,0,214,214
2025-09-21 01:00:00,0,238,238
2025-09-21 01:05:00,0,183,183
2025-09-21 01:10:00,0,192,192
2025-09-21 01:15:00,0,183,183
2025-09-21 01:20:00,0,214,214
2025-09-21 01:25:00,0,212,212
2025-09-21 01:30:00,0,210,210
2025-09-21 01:35:00,0,179,179
2025-09-21 01:40:00,0,178,178
2025-09-21 01:45:00,0,177,177
2025-09-21 01:50:00,0,211,211
2025-09-21 01:55:00,0,212,212
2025-09-21 02:00:00,0,215,215
2025-09-21 02:05:00,0,167,167
2025-09-21 02:10:00,0,167,167
2025-09-21 02:15:00,0,211,211
2025-09-21 02:20:00,0,222,222
2025-09-21 02:25:00,0,217,217
2025-09-21 02:30:00,0,228,228
2025-09-21 02:35:00,0,184,184
2025-09-21 02:40:00,0,184,184
2025-09-21 02:45:00,0,245,245
2025-09-21 02:50:00,0,209,209
2025-09-21 02:55:00,0,210,210
2025-09-21 03:00:00,0,204,204
2025-09-21 03:05:00,0,210,210
2025-09-21 03:10:00,0,177,177
2025-09-21 03:15:00,0,242,242
2025-09-21 03:20:00,0,201,201
2025-09-21 03:25:00,0,200,200
2025-09-21 03:30:00,0,202,202
2025-09-21 03:35:00,0,189,189
2025-09-21 03:40:00,0,179,179
2025-09-21 03:45:00,0,228,228
2025-09-21 03:50:00,0,210,210
2025-09-21 03:55:00,0,208,208
2025-09-21 04:00:00,0,226,226
2025-09-21 04:05:00,0,178,178
2025-09-21 04:10:00,0,200,200
2025-09-21 04:15:00,0,196,196
2025-09-21 04:20:00,0,209,209
2025-09-21 04:25:00,0,205,205
2025-09-21 04:30:00,0,213,213
2025-09-21 04:35:00,0,242,242
2025-09-21 04:40:00,0,176,176
2025-09-21 04:45:00,0,168,168
2025-09-21 04:50:00,0,197,197
2025-09-21 04:55:00,0,245,245
2025-09-21 05:00:00,0,220,220
