Time,PV(W),Grid(W),Load(W)
2025-10-09 00:00:00,0,146,146
2025-10-09 00:05:00,0,230,230
2025-10-09 00:10:00,0,267,267
2025-10-09 00:15:00,0,250,250
2025-10-09 00:20:00,0,250,250
2025-10-09 00:25:00,0,240,240
2025-10-09 00:30:00,0,275,275
2025-10-09 00:35:00,0,233,233
2025-10-09 00:40:00,0,247,247
2025-10-09 00:45:00,0,233,233
2025-10-09 00:50:00,0,264,264
2025-10-09 00:55:00,0,146,146
2025-10-09 01:00:00,0,146,146
2025-10-09 01:05:00,0,176,176
2025-10-09 01:10:00,0,180,180
2025-10-09 01:15:00,0,181,181
2025-10-09 01:20:00,0,176,176
2025-10-09 01:25:00,0,205,205
2025-10-09 01:30:00,0,142,142
2025-10-09 01:35:00,0,174,174
2025-10-09 01:40:00,0,182,182
2025-10-09 01:45:00,0,180,180
2025-10-09 01:50:00,0,180,180
2025-10-09 01:55:00,0,142,142
2025-10-09 02:00:00,0,150,150
2025-10-09 02:05:00,0,178,178
2025-10-09 02:10:00,0,180,180
2025-10-09 02:15:00,0,181,181
2025-10-09 02:20:00,0,188,188
2025-10-09 02:25:00,0,142,142
2025-10-09 02:30:00,0,181,181
2025-10-09 02:35:00,0,178,178
2025-10-09 02:40:00,0,175,175
2025-10-09 02:45:00,0,193,193
2025-10-09 02:50:00,0,151,151
2025-10-09 02:55:00,0,177,177
2025-10-09 03:00:00,0,191,191
2025-10-09 03:05:00,0,180,180
2025-10-09 03:10:00,0,213,213
2025-10-09 03:15:00,0,153,153
2025-10-09 03:20:00,0,143,143
2025-10-09 03:25:00,0,174,174
2025-10-09 03:30:00,0,180,180
2025-10-09 03:35:00,0,187,187
2025-10-09 03:40:00,0,190,190
2025-10-09 03:45:00,0,145,145
2025-10-09 03:50:00,0,192,192
2025-10-09 03:55:00,0,182,182
2025-10-09 04:00:00,0,180,180
2025-10-09 04:05:00,0,178,178
2025-10-09 04:10:00,0,141,141
2025-10-09 04:15:00,0,144,144
2025-10-09 04:20:00,0,176,176
2025-10-09 04:25:00,0,182,182
2025-10-09 04:30:00,0,210,210
2025-10-09 04:35:00,0,195,195
2025-10-09 04:40:00,0,146,146
2025-10-09 04:45:00,0,185,185
2025-10-09 04:50:00,0,182,182
2025-10-09 04:55:00,0,186,186
2025-10-09 05:00:00,0,197,197
2025-10-09 05:05:00,0,178,178
2025-10-09 05:10:00,0,144,144
2025-10-09 05:15:00,0,174,174
2025-10-09 05:20:00,0,186,186
2025-10-09 05:25:00,0,175,175
2025-10-09 05:30:00,0,182,182
2025-10-09 05:35:00,0,135,135
2025-10-09 05:40:00,0,138,138
2025-10-09 05:45:00,0,167,167
2025-10-09 05:50:00,124,63,187
2025-10-09 05:55:00,150,41,191
2025-10-09 06:00:00,172,0,172
2025-10-09 06:05:00,193,-42,151
2025-10-09 06:10:00,217,-40,177
2025-10-09 06:15:00,237,-52,185
2025-10-09 06:20:00,259,-67,192
2025-10-09 06:25:00,278,-90,188
2025-10-09 06:30:00,298,-146,152
2025-10-09 06:35:00,411,-229,182
2025-10-09 06:40:00,811,-578,233
2025-10-09 06:45:00,866,-676,190
2025-10-09 06:50:00,941,-726,215
2025-10-09 06:55:00,2227,-2066,161
2025-10-09 07:00:00,2337,-2164,173
2025-10-09 07:05:00,2421,-2226,195
2025-10-09 07:10:00,2606,-2412,194
2025-10-09 07:15:00,3396,-3172,224
2025-10-09 07:20:00,3459,-3252,207
2025-10-09 07:25:00,3540,-3356,184
2025-10-09 07:30:00,3633,-3401,232
2025-10-09 07:35:00,3759,-3538,221
2025-10-09 07:40:00,3867,-3634,233
2025-10-09 07:45:00,3978,-3754,224
2025-10-09 07:50:00,649,-481,168
2025-10-09 07:55:00,876,-450,426
2025-10-09 08:00:00,4314,-3936,378
2025-10-09 08:05:00,4759,-4366,393
2025-10-09 08:10:00,4418,-3885,533
2025-10-09 08:15:00,4495,-4072,423
2025-10-09 08:20:00,4443,-2092,2351
2025-10-09 08:25:00,4567,-2312,2255
2025-10-09 08:30:00,4543,-2284,2259
2025-10-09 08:35:00,4595,-2189,2406
2025-10-09 08:40:00,4650,-2270,2380
2025-10-09 08:45:00,4668,-400,4268
2025-10-09 08:50:00,4716,-476,4240
2025-10-09 08:55:00,4767,-2447,2320
2025-10-09 09:00:00,4851,-2461,2390
2025-10-09 09:05:00,4849,-2493,2356
2025-10-09 09:10:00,4880,-2517,2363
2025-10-09 09:15:00,4901,-445,4456
2025-10-09 09:20:00,4907,-2489,2418
2025-10-09 09:25:00,4928,-138,4790
2025-10-09 09:30:00,4933,-246,4687
2025-10-09 09:35:00,4932,-326,4606
2025-10-09 09:40:00,4881,-2383,2498
2025-10-09 09:45:00,4871,-2429,2442
2025-10-09 09:50:00,4877,-2576,2301
2025-10-09 09:55:00,4864,-2492,2372
2025-10-09 10:00:00,4918,-350,4568
2025-10-09 10:05:00,4869,-2125,2744
2025-10-09 10:10:00,4920,122,5042
2025-10-09 10:15:00,4930,-83,4847
2025-10-09 10:20:00,4933,-249,4684
2025-10-09 10:25:00,4903,-2354,2549
2025-10-09 10:30:00,4895,-2411,2484
2025-10-09 10:35:00,4877,-2311,2566
2025-10-09 10:40:00,4878,-2278,2600
2025-10-09 10:45:00,4881,-2442,2439
2025-10-09 10:50:00,4868,-2482,2386
2025-10-09 10:55:00,4897,-2320,2577
2025-10-09 11:00:00,4903,-2306,2597
2025-10-09 11:05:00,4852,-2426,2426
2025-10-09 11:10:00,4822,-336,4486
2025-10-09 11:15:00,4764,-2375,2389
2025-10-09 11:20:00,4715,-2266,2449
2025-10-09 11:25:00,4676,-2236,2440
2025-10-09 11:30:00,4648,-2016,2632
2025-10-09 11:35:00,4622,-2218,2404
2025-10-09 11:40:00,4564,-1639,2925
2025-10-09 11:45:00,4540,-1653,2887
2025-10-09 11:50:00,4460,-3402,1058
2025-10-09 11:55:00,4454,-2688,1766
2025-10-09 12:00:00,4367,-2608,1759
2025-10-09 12:05:00,4339,-2501,1838
2025-10-09 12:10:00,4264,-2446,1818
2025-10-09 12:15:00,4219,-2354,1865
2025-10-09 12:20:00,4130,-2284,1846
