Time,PV(W),Grid(W),Load(W)
2025-04-13 00:00:00,0,185,185
2025-04-13 00:05:00,0,167,167
2025-04-13 00:10:00,0,195,195
2025-04-13 00:15:00,0,132,132
2025-04-13 00:20:00,0,158,158
2025-04-13 00:25:00,0,162,162
2025-04-13 00:30:00,0,160,160
2025-04-13 00:35:00,0,187,187
2025-04-13 00:40:00,0,128,128
2025-04-13 00:45:00,0,126,126
2025-04-13 00:50:00,0,158,158
2025-04-13 00:55:00,0,163,163
2025-04-13 01:00:00,0,159,159
2025-04-13 01:05:00,0,164,164
2025-04-13 01:10:00,0,137,137
2025-04-13 01:15:00,0,156,156
2025-04-13 01:20:00,0,155,155
2025-04-13 01:25:00,0,168,168
2025-04-13 01:30:00,0,170,170
2025-04-13 01:35:00,0,123,123
2025-04-13 01:40:00,0,124,124
2025-04-13 01:45:00,0,161,161
2025-04-13 01:50:00,0,183,183
2025-04-13 01:55:00,0,159,159
2025-04-13 02:00:00,0,188,188
2025-04-13 02:05:00,0,124,124
2025-04-13 02:10:00,0,126,126
2025-04-13 02:15:00,0,157,157
2025-04-13 02:20:00,0,212,212
2025-04-13 02:25:00,0,184,184
2025-04-13 02:30:00,0,136,136
2025-04-13 02:35:00,0,142,142
2025-04-13 02:40:00,0,173,173
2025-04-13 02:45:00,0,156,156
2025-04-13 02:50:00,0,198,198
2025-04-13 02:55:00,0,211,211
2025-04-13 03:00:00,0,167,167
2025-04-13 03:05:00,0,141,141
2025-04-13 03:10:00,0,162,162
2025-04-13 03:15:00,0,165,165
2025-04-13 03:20:00,0,159,159
2025-04-13 03:25:00,0,123,123
2025-04-13 03:30:00,0,123,123
2025-04-13 03:35:00,0,155,155
2025-04-13 03:40:00,0,158,158
2025-04-13 03:45:00,0,183,183
2025-04-13 03:50:00,0,197,197
2025-04-13 03:55:00,0,150,150
2025-04-13 04:00:00,0,126,126
2025-04-13 04:05:00,0,156,156
2025-04-13 04:10:00,0,164,164
2025-04-13 04:15:00,0,196,196
2025-04-13 04:20:00,0,128,128
2025-04-13 04:25:00,0,127,127
2025-04-13 04:30:00,0,159,159
2025-04-13 04:35:00,0,183,183
2025-04-13 04:40:00,0,160,160
2025-04-13 04:45:00,0,164,164
2025-04-13 04:50:00,0,174,174
2025-04-13 04:55:00,0,128,128
2025-04-13 05:00:00,0,156,156
