Time,PV(W),Grid(W),Load(W)
2025-10-17 00:00:00,0,320,320
2025-10-17 00:05:00,0,359,359
2025-10-17 00:10:00,0,356,356
2025-10-17 00:15:00,0,330,330
2025-10-17 00:20:00,0,296,296
2025-10-17 00:25:00,0,319,319
2025-10-17 00:30:00,0,329,329
2025-10-17 00:35:00,0,341,341
2025-10-17 00:40:00,0,323,323
2025-10-17 00:45:00,0,285,285
2025-10-17 00:50:00,0,330,330
2025-10-17 00:55:00,0,332,332
2025-10-17 01:00:00,0,374,374
2025-10-17 01:05:00,0,373,373
2025-10-17 01:10:00,0,296,296
2025-10-17 01:15:00,0,313,313
2025-10-17 01:20:00,0,341,341
2025-10-17 01:25:00,0,197,197
2025-10-17 01:30:00,0,194,194
2025-10-17 01:35:00,0,177,177
2025-10-17 01:40:00,0,136,136
2025-10-17 01:45:00,0,167,167
2025-10-17 01:50:00,0,168,168
2025-10-17 01:55:00,0,170,170
2025-10-17 02:00:00,0,174,174
2025-10-17 02:05:00,0,132,132
2025-10-17 02:10:00,0,162,162
2025-10-17 02:15:00,0,170,170
2025-10-17 02:20:00,0,171,171
2025-10-17 02:25:00,0,164,164
2025-10-17 02:30:00,0,191,191
2025-10-17 02:35:00,0,133,133
2025-10-17 02:40:00,0,174,174
2025-10-17 02:45:00,0,188,188
2025-10-17 02:50:00,0,162,162
2025-10-17 02:55:00,0,159,159
2025-10-17 03:00:00,0,128,128
2025-10-17 03:05:00,0,132,132
2025-10-17 03:10:00,0,158,158
2025-10-17 03:15:00,0,164,164
2025-10-17 03:20:00,0,163,163
2025-10-17 03:25:00,0,205,205
2025-10-17 03:30:00,0,128,128
2025-10-17 03:35:00,0,129,129
2025-10-17 03:40:00,0,161,161
2025-10-17 03:45:00,0,172,172
2025-10-17 03:50:00,0,166,166
2025-10-17 03:55:00,0,129,129
2025-10-17 04:00:00,0,171,171
2025-10-17 04:05:00,0,160,160
2025-10-17 04:10:00,0,164,164
2025-10-17 04:15:00,0,167,167
2025-10-17 04:20:00,0,164,164
