Time,PV(W),Grid(W),Load(W)
2025-08-03 00:00:00,0,181,181
2025-08-03 00:05:00,0,183,183
2025-08-03 00:10:00,0,187,187
2025-08-03 00:15:00,0,167,167
2025-08-03 00:20:00,0,174,174
2025-08-03 00:25:00,0,172,172
2025-08-03 00:30:00,0,178,178
2025-08-03 00:35:00,0,174,174
2025-08-03 00:40:00,0,148,148
2025-08-03 00:45:00,0,150,150
2025-08-03 00:50:00,0,148,148
2025-08-03 00:55:00,0,178,178
2025-08-03 01:00:00,0,176,176
2025-08-03 01:05:00,0,172,172
2025-08-03 01:10:00,0,176,176
2025-08-03 01:15:00,0,148,148
2025-08-03 01:20:00,0,153,153
2025-08-03 01:25:00,0,149,149
2025-08-03 01:30:00,0,185,185
2025-08-03 01:35:00,0,175,175
2025-08-03 01:40:00,0,173,173
2025-08-03 01:45:00,0,175,175
2025-08-03 01:50:00,0,148,148
2025-08-03 01:55:00,0,163,163
2025-08-03 02:00:00,0,146,146
2025-08-03 02:05:00,0,172,172
2025-08-03 02:10:00,0,217,217
2025-08-03 02:15:00,0,173,173
2025-08-03 02:20:00,0,172,172
2025-08-03 02:25:00,0,146,146
2025-08-03 02:30:00,0,151,151
2025-08-03 02:35:00,0,146,146
2025-08-03 02:40:00,0,173,173
2025-08-03 02:45:00,0,178,178
2025-08-03 02:50:00,0,176,176
2025-08-03 02:55:00,0,174,174
2025-08-03 03:00:00,0,148,148
2025-08-03 03:05:00,0,153,153
2025-08-03 03:10:00,0,154,154
2025-08-03 03:15:00,0,180,180
2025-08-03 03:20:00,0,174,174
2025-08-03 03:25:00,0,172,172
2025-08-03 03:30:00,0,177,177
2025-08-03 03:35:00,0,152,152
2025-08-03 03:40:00,0,147,147
2025-08-03 03:45:00,0,149,149
2025-08-03 03:50:00,0,216,216
2025-08-03 03:55:00,0,178,178
2025-08-03 04:00:00,0,178,178
2025-08-03 04:05:00,0,200,200
2025-08-03 04:10:00,0,154,154
2025-08-03 04:15:00,0,154,154
2025-08-03 04:20:00,0,158,158
2025-08-03 04:25:00,0,191,191
2025-08-03 04:30:00,0,201,201
2025-08-03 04:35:00,0,180,180
2025-08-03 04:40:00,0,184,184
2025-08-03 04:45:00,0,164,164
2025-08-03 04:50:00,0,155,155
2025-08-03 04:55:00,0,155,155
2025-08-03 05:00:00,0,153,153
2025-08-03 05:05:00,0,176,176
2025-08-03 05:10:00,0,178,178
2025-08-03 05:15:00,0,176,176
2025-08-03 05:20:00,0,198,198
2025-08-03 05:25:00,0,147,147
2025-08-03 05:30:00,0,148,148
2025-08-03 05:35:00,0,148,148
2025-08-03 05:40:00,0,166,166
2025-08-03 05:45:00,0,172,172
2025-08-03 05:50:00,0,173,173
2025-08-03 05:55:00,0,174,174
2025-08-03 06:00:00,0,146,146
2025-08-03 06:05:00,0,150,150
2025-08-03 06:10:00,0,151,151
2025-08-03 06:15:00,0,148,148
2025-08-03 06:20:00,0,171,171
2025-08-03 06:25:00,0,182,182
2025-08-03 06:30:00,0,176,176
2025-08-03 06:35:00,0,158,158
2025-08-03 06:40:00,0,156,156
2025-08-03 06:45:00,0,130,130
2025-08-03 06:50:00,98,52,150
2025-08-03 06:55:00,153,0,153
2025-08-03 07:00:00,235,-59,176
2025-08-03 07:05:00,213,16,229
2025-08-03 07:10:00,174,0,174
2025-08-03 07:15:00,232,-51,181
2025-08-03 07:20:00,202,112,314
2025-08-03 07:25:00,186,-28,158
2025-08-03 07:30:00,181,-33,148
2025-08-03 07:35:00,192,-40,152
2025-08-03 07:40:00,211,-32,179
2025-08-03 07:45:00,297,-122,175
2025-08-03 07:50:00,752,-574,178
2025-08-03 07:55:00,1206,-1021,185
2025-08-03 08:00:00,1443,113,1556
2025-08-03 08:05:00,2011,-451,1560
2025-08-03 08:10:00,2439,-666,1773
2025-08-03 08:15:00,2656,-842,1814
2025-08-03 08:20:00,2872,-1055,1817
2025-08-03 08:25:00,2941,-1497,1444
2025-08-03 08:30:00,2996,-2268,728
2025-08-03 08:35:00,3122,-487,2635
2025-08-03 08:40:00,3135,-543,2592
2025-08-03 08:45:00,3263,-356,2907
2025-08-03 08:50:00,3316,-870,2446
2025-08-03 08:55:00,3380,-2912,468
2025-08-03 09:00:00,3355,-1124,2231
2025-08-03 09:05:00,3429,-1301,2128
2025-08-03 09:10:00,3540,508,4048
2025-08-03 09:15:00,3688,369,4057
2025-08-03 09:20:00,4422,-2197,2225
2025-08-03 09:25:00,3509,-1894,1615
2025-08-03 09:30:00,1985,64,2049
2025-08-03 09:35:00,1417,610,2027
2025-08-03 09:40:00,1321,716,2037
2025-08-03 09:45:00,1417,647,2064
2025-08-03 09:50:00,1360,662,2022
2025-08-03 09:55:00,1467,623,2090
2025-08-03 10:00:00,1549,487,2036
2025-08-03 10:05:00,2110,-94,2016
2025-08-03 10:10:00,2591,-494,2097
2025-08-03 10:15:00,3995,-1894,2101
2025-08-03 10:20:00,3890,315,4205
2025-08-03 10:25:00,3902,-1581,2321
2025-08-03 10:30:00,3956,-350,3606
2025-08-03 10:35:00,3974,-700,3274
2025-08-03 10:40:00,3946,415,4361
2025-08-03 10:45:00,3954,-471,3483
2025-08-03 10:50:00,3952,36,3988
2025-08-03 10:55:00,3944,-1754,2190
2025-08-03 11:00:00,3980,-1705,2275
2025-08-03 11:05:00,3911,-1645,2266
2025-08-03 11:10:00,3888,262,4150
2025-08-03 11:15:00,3848,292,4140
2025-08-03 11:20:00,3813,-1685,2128
2025-08-03 11:25:00,3808,-1723,2085
2025-08-03 11:30:00,1538,520,2058
2025-08-03 11:35:00,2448,-567,1881
2025-08-03 11:40:00,2583,-654,1929
2025-08-03 11:45:00,3050,694,3744
2025-08-03 11:50:00,4298,-2185,2113
2025-08-03 11:55:00,2124,2137,4261
2025-08-03 12:00:00,2201,-221,1980
2025-08-03 12:05:00,1842,84,1926
2025-08-03 12:10:00,2768,-678,2090
2025-08-03 12:15:00,4081,-2110,1971
2025-08-03 12:20:00,2120,0,2120
2025-08-03 12:25:00,2217,-214,2003
2025-08-03 12:30:00,2181,-192,1989
2025-08-03 12:35:00,2026,38,2064
2025-08-03 12:40:00,4301,-1628,2673
2025-08-03 12:45:00,2241,-186,2055
2025-08-03 12:50:00,2773,-1178,1595
2025-08-03 12:55:00,1451,530,1981
2025-08-03 13:00:00,1855,132,1987
2025-08-03 13:05:00,1463,487,1950
2025-08-03 13:10:00,1550,371,1921
2025-08-03 13:15:00,1379,500,1879
2025-08-03 13:20:00,1564,333,1897
2025-08-03 13:25:00,1361,512,1873
2025-08-03 13:30:00,1298,666,1964
2025-08-03 13:35:00,927,990,1917
2025-08-03 13:40:00,1001,930,1931
2025-08-03 13:45:00,892,1032,1924
2025-08-03 13:50:00,953,955,1908
2025-08-03 13:55:00,786,1126,1912
2025-08-03 14:00:00,893,973,1866
2025-08-03 14:05:00,843,1044,1887
2025-08-03 14:10:00,673,-420,253
2025-08-03 14:15:00,642,-416,226
2025-08-03 14:20:00,562,-342,220
2025-08-03 14:25:00,623,-395,228
2025-08-03 14:30:00,663,-462,201
2025-08-03 14:35:00,838,-641,197
2025-08-03 14:40:00,869,-650,219
2025-08-03 14:45:00,565,-227,338
2025-08-03 14:50:00,769,-541,228
2025-08-03 14:55:00,1200,-963,237
2025-08-03 15:00:00,679,-420,259
2025-08-03 15:05:00,589,1275,1864
2025-08-03 15:10:00,912,-682,230
2025-08-03 15:15:00,676,-464,212
2025-08-03 15:20:00,593,-344,249
2025-08-03 15:25:00,403,-132,271
2025-08-03 15:30:00,628,-344,284
2025-08-03 15:35:00,669,-429,240
2025-08-03 15:40:00,657,-416,241
2025-08-03 15:45:00,419,-168,251
2025-08-03 15:50:00,451,-178,273
2025-08-03 15:55:00,283,128,411
2025-08-03 16:00:00,258,-24,234
2025-08-03 16:05:00,391,-148,243
2025-08-03 16:10:00,312,-96,216
2025-08-03 16:15:00,414,-210,204
2025-08-03 16:20:00,365,-138,227
2025-08-03 16:25:00,241,9,250
2025-08-03 16:30:00,143,112,255
2025-08-03 16:35:00,129,140,269
2025-08-03 16:40:00,127,117,244
2025-08-03 16:45:00,103,142,245
2025-08-03 16:50:00,131,124,255
2025-08-03 16:55:00,184,83,267
2025-08-03 17:00:00,149,143,292
2025-08-03 17:05:00,105,186,291
2025-08-03 17:10:00,56,227,283
2025-08-03 17:15:00,0,241,241
2025-08-03 17:20:00,0,226,226
2025-08-03 17:25:00,0,226,226
2025-08-03 17:30:00,0,254,254
2025-08-03 17:35:00,0,268,268
2025-08-03 17:40:00,0,262,262
2025-08-03 17:45:00,0,267,267
2025-08-03 17:50:00,0,238,238
2025-08-03 17:55:00,0,263,263
2025-08-03 18:00:00,0,307,307
2025-08-03 18:05:00,0,292,292
2025-08-03 18:10:00,0,287,287
2025-08-03 18:15:00,0,334,334
2025-08-03 18:20:00,0,258,258
2025-08-03 18:25:00,0,265,265
2025-08-03 18:30:00,0,3280,3280
2025-08-03 18:35:00,0,3473,3473
2025-08-03 18:40:00,0,1942,1942
2025-08-03 18:45:00,0,2833,2833
2025-08-03 18:50:00,0,279,279
2025-08-03 18:55:00,0,280,280
2025-08-03 19:00:00,0,255,255
2025-08-03 19:05:00,0,280,280
2025-08-03 19:10:00,0,308,308
2025-08-03 19:15:00,0,310,310
2025-08-03 19:20:00,0,294,294
2025-08-03 19:25:00,0,2269,2269
2025-08-03 19:30:00,0,307,307
2025-08-03 19:35:00,0,271,271
2025-08-03 19:40:00,0,297,297
2025-08-03 19:45:00,0,265,265
2025-08-03 19:50:00,0,266,266
2025-08-03 19:55:00,0,296,296
2025-08-03 20:00:00,0,296,296
2025-08-03 20:05:00,0,321,321
2025-08-03 20:10:00,0,294,294
2025-08-03 20:15:00,0,290,290
2025-08-03 20:20:00,0,300,300
2025-08-03 20:25:00,0,335,335
2025-08-03 20:30:00,0,316,316
2025-08-03 20:35:00,0,353,353
2025-08-03 20:40:00,0,326,326
2025-08-03 20:45:00,0,290,290
2025-08-03 20:50:00,0,286,286
2025-08-03 20:55:00,0,286,286
2025-08-03 21:00:00,0,312,312
2025-08-03 21:05:00,0,325,325
2025-08-03 21:10:00,0,348,348
2025-08-03 21:15:00,0,2040,2040
2025-08-03 21:20:00,0,305,305
2025-08-03 21:25:00,0,284,284
2025-08-03 21:30:00,0,288,288
2025-08-03 21:35:00,0,312,312
2025-08-03 21:40:00,0,254,254
2025-08-03 21:45:00,0,236,236
2025-08-03 21:50:00,0,269,269
2025-08-03 21:55:00,0,215,215
2025-08-03 22:00:00,0,238,238
2025-08-03 22:05:00,0,245,245
2025-08-03 22:10:00,0,242,242
2025-08-03 22:15:00,0,243,243
2025-08-03 22:20:00,0,208,208
2025-08-03 22:25:00,0,208,208
2025-08-03 22:30:00,0,218,218
2025-08-03 22:35:00,0,263,263
2025-08-03 22:40:00,0,214,214
2025-08-03 22:45:00,0,212,212
2025-08-03 22:50:00,0,163,163
2025-08-03 22:55:00,0,157,157
2025-08-03 23:00:00,0,160,160
2025-08-03 23:05:00,0,179,179
2025-08-03 23:10:00,0,177,177
2025-08-03 23:15:00,0,169,169
2025-08-03 23:20:00,0,197,197
2025-08-03 23:25:00,0,151,151
2025-08-03 23:30:00,0,141,141
2025-08-03 23:35:00,0,167,167
2025-08-03 23:40:00,0,172,172
2025-08-03 23:45:00,0,167,167
2025-08-03 23:50:00,0,189,189
2025-08-03 23:55:00,0,142,142
