Time,PV(W),Grid(W),Load(W)
2025-02-24 00:00:00,0,405,405
2025-02-24 00:05:00,0,391,391
2025-02-24 00:10:00,0,412,412
2025-02-24 00:15:00,0,269,269
2025-02-24 00:20:00,0,236,236
2025-02-24 00:25:00,0,247,247
2025-02-24 00:30:00,0,422,422
2025-02-24 00:35:00,0,434,434
2025-02-24 00:40:00,0,440,440
2025-02-24 00:45:00,0,165,165
2025-02-24 00:50:00,0,200,200
2025-02-24 00:55:00,0,170,170
2025-02-24 01:00:00,0,171,171
2025-02-24 01:05:00,0,362,362
2025-02-24 01:10:00,0,386,386
2025-02-24 01:15:00,0,134,134
2025-02-24 01:20:00,0,160,160
2025-02-24 01:25:00,0,165,165
2025-02-24 01:30:00,0,289,289
2025-02-24 01:35:00,0,364,364
2025-02-24 01:40:00,0,380,380
2025-02-24 01:45:00,0,167,167
2025-02-24 01:50:00,0,202,202
2025-02-24 01:55:00,0,124,124
2025-02-24 02:00:00,0,298,298
2025-02-24 02:05:00,0,599,599
2025-02-24 02:10:00,0,377,377
2025-02-24 02:15:00,0,168,168
2025-02-24 02:20:00,0,182,182
2025-02-24 02:25:00,0,162,162
2025-02-24 02:30:00,0,218,218
2025-02-24 02:35:00,0,348,348
2025-02-24 02:40:00,0,384,384
2025-02-24 02:45:00,0,142,142
2025-02-24 02:50:00,0,158,158
2025-02-24 02:55:00,0,132,132
2025-02-24 03:00:00,0,268,268
2025-02-24 03:05:00,0,646,646
2025-02-24 03:10:00,0,402,402
2025-02-24 03:15:00,0,164,164
2025-02-24 03:20:00,0,174,174
2025-02-24 03:25:00,0,199,199
2025-02-24 03:30:00,0,354,354
2025-02-24 03:35:00,0,128,128
2025-02-24 03:40:00,0,336,336
2025-02-24 03:45:00,0,132,132
2025-02-24 03:50:00,0,190,190
2025-02-24 03:55:00,0,170,170
2025-02-24 04:00:00,0,180,180
2025-02-24 04:05:00,0,186,186
2025-02-24 04:10:00,0,307,307
2025-02-24 04:15:00,0,311,311
2025-02-24 04:20:00,0,164,164
2025-02-24 04:25:00,0,159,159
2025-02-24 04:30:00,0,189,189
2025-02-24 04:35:00,0,192,192
2025-02-24 04:40:00,0,590,590
2025-02-24 04:45:00,0,354,354
2025-02-24 04:50:00,0,396,396
2025-02-24 04:55:00,0,170,170
2025-02-24 05:00:00,0,166,166
2025-02-24 05:05:00,0,171,171
2025-02-24 05:10:00,0,156,156
2025-02-24 05:15:00,0,166,166
2025-02-24 05:20:00,0,192,192
2025-02-24 05:25:00,0,381,381
2025-02-24 05:30:00,0,194,194
2025-02-24 05:35:00,0,119,119
2025-02-24 05:40:00,0,146,146
2025-02-24 05:45:00,0,150,150
2025-02-24 05:50:00,0,175,175
2025-02-24 05:55:00,0,155,155
2025-02-24 06:00:00,0,334,334
2025-02-24 06:05:00,117,25,142
2025-02-24 06:10:00,162,0,162
2025-02-24 06:15:00,181,0,181
2025-02-24 06:20:00,193,-27,166
2025-02-24 06:25:00,206,-78,128
2025-02-24 06:30:00,231,281,512
2025-02-24 06:35:00,263,132,395
2025-02-24 06:40:00,292,-117,175
2025-02-24 06:45:00,328,-160,168
2025-02-24 06:50:00,367,-158,209
2025-02-24 06:55:00,728,-574,154
2025-02-24 07:00:00,899,-704,195
2025-02-24 07:05:00,959,-757,202
2025-02-24 07:10:00,1036,-762,274
2025-02-24 07:15:00,2420,-2160,260
2025-02-24 07:20:00,2514,-2256,258
2025-02-24 07:25:00,2626,-2363,263
2025-02-24 07:30:00,2753,-2484,269
2025-02-24 07:35:00,3637,-3396,241
2025-02-24 07:40:00,3784,-3242,542
2025-02-24 07:45:00,3850,-3334,516
2025-02-24 07:50:00,4003,-3458,545
2025-02-24 07:55:00,4058,-3540,518
2025-02-24 08:00:00,4186,-3694,492
2025-02-24 08:05:00,4278,-3749,529
2025-02-24 08:10:00,4359,-3728,631
2025-02-24 08:15:00,4430,-3888,542
2025-02-24 08:20:00,4488,-3929,559
2025-02-24 08:25:00,4571,-4131,440
2025-02-24 08:30:00,4625,-4250,375
2025-02-24 08:35:00,4695,-4365,330
2025-02-24 08:40:00,4765,-4494,271
2025-02-24 08:45:00,4927,-4601,326
2025-02-24 08:50:00,4934,-4675,259
2025-02-24 08:55:00,4808,-3879,929
2025-02-24 09:00:00,4954,-4718,236
2025-02-24 09:05:00,4391,-4761,-370
2025-02-24 09:10:00,4889,-4644,245
2025-02-24 09:15:00,4913,-4688,225
2025-02-24 09:20:00,4956,-2479,2477
2025-02-24 09:25:00,2304,-126,2178
2025-02-24 09:30:00,3673,-3560,113
2025-02-24 09:35:00,1362,-757,605
2025-02-24 09:40:00,1445,-3442,-1997
2025-02-24 09:45:00,2115,105,2220
2025-02-24 09:50:00,1749,-1379,370
2025-02-24 09:55:00,4907,-4532,375
2025-02-24 10:00:00,4978,-4576,402
2025-02-24 10:05:00,3249,-2965,284
2025-02-24 10:10:00,4910,-4383,527
2025-02-24 10:15:00,4835,-4386,449
2025-02-24 10:20:00,4861,-4420,441
2025-02-24 10:25:00,4818,-4365,453
2025-02-24 10:30:00,4827,-4371,456
2025-02-24 10:35:00,4839,-4401,438
2025-02-24 10:40:00,4855,-4576,279
2025-02-24 10:45:00,4837,-4436,401
2025-02-24 10:50:00,4819,-4454,365
2025-02-24 10:55:00,4844,-4397,447
2025-02-24 11:00:00,4864,-4585,279
2025-02-24 11:05:00,4884,-2445,2439
2025-02-24 11:10:00,4876,-2478,2398
2025-02-24 11:15:00,4873,-4579,294
2025-02-24 11:20:00,4793,-4591,202
2025-02-24 11:25:00,4911,-4620,291
2025-02-24 11:30:00,1250,-1049,201
2025-02-24 11:35:00,1772,-2250,-478
2025-02-24 11:40:00,1483,-1244,239
2025-02-24 11:45:00,4903,-4587,316
2025-02-24 11:50:00,4892,-4616,276
2025-02-24 11:55:00,4817,-4520,297
2025-02-24 12:00:00,1034,-839,195
2025-02-24 12:05:00,4423,-3863,560
2025-02-24 12:10:00,4880,-4610,270
2025-02-24 12:15:00,4204,-3384,820
2025-02-24 12:20:00,4877,-4589,288
2025-02-24 12:25:00,4862,-4627,235
2025-02-24 12:30:00,4857,-4617,240
2025-02-24 12:35:00,4854,-4575,279
2025-02-24 12:40:00,2750,-2723,27
2025-02-24 12:45:00,4929,-4594,335
2025-02-24 12:50:00,4892,-4665,227
2025-02-24 12:55:00,4907,-4565,342
2025-02-24 13:00:00,1147,-899,248
2025-02-24 13:05:00,2487,-2209,278
2025-02-24 13:10:00,4926,-4658,268
2025-02-24 13:15:00,4971,-4679,292
2025-02-24 13:20:00,4958,-4638,320
2025-02-24 13:25:00,4712,-4397,315
2025-02-24 13:30:00,4574,-4264,310
2025-02-24 13:35:00,1787,-1590,197
2025-02-24 13:40:00,3429,-3053,376
2025-02-24 13:45:00,4324,-4038,286
2025-02-24 13:50:00,4028,-3714,314
2025-02-24 13:55:00,4039,-3739,300
