Time,PV(W),Grid(W),Load(W)
2025-01-07 00:00:00,0,207,207
2025-01-07 00:05:00,0,203,203
2025-01-07 00:10:00,0,202,202
2025-01-07 00:15:00,0,166,166
2025-01-07 00:20:00,0,193,193
2025-01-07 00:25:00,0,398,398
2025-01-07 00:30:00,0,196,196
2025-01-07 00:35:00,0,196,196
2025-01-07 00:40:00,0,158,158
2025-01-07 00:45:00,0,198,198
2025-01-07 00:50:00,0,192,192
2025-01-07 00:55:00,0,416,416
2025-01-07 01:00:00,0,192,192
2025-01-07 01:05:00,0,158,158
2025-01-07 01:10:00,0,204,204
2025-01-07 01:15:00,0,195,195
2025-01-07 01:20:00,0,196,196
2025-01-07 01:25:00,0,191,191
2025-01-07 01:30:00,0,381,381
2025-01-07 01:35:00,0,160,160
2025-01-07 01:40:00,0,192,192
2025-01-07 01:45:00,0,195,195
2025-01-07 01:50:00,0,194,194
2025-01-07 01:55:00,0,200,200
2025-01-07 02:00:00,0,158,158
2025-01-07 02:05:00,0,194,194
2025-01-07 02:10:00,0,195,195
2025-01-07 02:15:00,0,195,195
2025-01-07 02:20:00,0,375,375
2025-01-07 02:25:00,0,158,158
2025-01-07 02:30:00,0,190,190
2025-01-07 02:35:00,0,194,194
2025-01-07 02:40:00,0,191,191
2025-01-07 02:45:00,0,199,199
2025-01-07 02:50:00,0,154,154
2025-01-07 02:55:00,0,202,202
2025-01-07 03:00:00,0,191,191
2025-01-07 03:05:00,0,200,200
2025-01-07 03:10:00,0,208,208
2025-01-07 03:15:00,0,163,163
2025-01-07 03:20:00,0,196,196
2025-01-07 03:25:00,0,196,196
2025-01-07 03:30:00,0,194,194
2025-01-07 03:35:00,0,204,204
2025-01-07 03:40:00,0,156,156
2025-01-07 03:45:00,0,188,188
2025-01-07 03:50:00,0,192,192
2025-01-07 03:55:00,0,191,191
2025-01-07 04:00:00,0,194,194
2025-01-07 04:05:00,0,157,157
2025-01-07 04:10:00,0,190,190
2025-01-07 04:15:00,0,192,192
2025-01-07 04:20:00,0,199,199
2025-01-07 04:25:00,0,682,682
2025-01-07 04:30:00,0,176,176
2025-01-07 04:35:00,0,184,184
2025-01-07 04:40:00,0,197,197
2025-01-07 04:45:00,0,200,200
2025-01-07 04:50:00,0,195,195
2025-01-07 04:55:00,0,160,160
2025-01-07 05:00:00,0,158,158
2025-01-07 05:05:00,0,185,185
2025-01-07 05:10:00,0,187,187
2025-01-07 05:15:00,0,186,186
2025-01-07 05:20:00,0,154,154
2025-01-07 05:25:00,0,153,153
