Time,PV(W),Grid(W),Load(W)
2025-07-29 00:00:00,0,118,118
2025-07-29 00:05:00,0,122,122
2025-07-29 00:10:00,0,737,737
2025-07-29 00:15:00,0,155,155
2025-07-29 00:20:00,0,146,146
2025-07-29 00:25:00,0,728,728
2025-07-29 00:30:00,0,603,603
2025-07-29 00:35:00,0,119,119
2025-07-29 00:40:00,0,119,119
2025-07-29 00:45:00,0,783,783
2025-07-29 00:50:00,0,176,176
2025-07-29 00:55:00,0,150,150
2025-07-29 01:00:00,0,700,700
2025-07-29 01:05:00,0,127,127
2025-07-29 01:10:00,0,162,162
2025-07-29 01:15:00,0,642,642
2025-07-29 01:20:00,0,530,530
2025-07-29 01:25:00,0,144,144
2025-07-29 01:30:00,0,146,146
2025-07-29 01:35:00,0,742,742
2025-07-29 01:40:00,0,151,151
2025-07-29 01:45:00,0,117,117
2025-07-29 01:50:00,0,676,676
2025-07-29 01:55:00,0,133,133
2025-07-29 02:00:00,0,167,167
2025-07-29 02:05:00,0,668,668
2025-07-29 02:10:00,0,594,594
2025-07-29 02:15:00,0,159,159
2025-07-29 02:20:00,0,129,129
2025-07-29 02:25:00,0,738,738
2025-07-29 02:30:00,0,153,153
2025-07-29 02:35:00,0,129,129
2025-07-29 02:40:00,0,728,728
2025-07-29 02:45:00,0,230,230
2025-07-29 02:50:00,0,150,150
2025-07-29 02:55:00,0,670,670
2025-07-29 03:00:00,0,518,518
2025-07-29 03:05:00,0,144,144
2025-07-29 03:10:00,0,626,626
2025-07-29 03:15:00,0,170,170
2025-07-29 03:20:00,0,153,153
2025-07-29 03:25:00,0,675,675
2025-07-29 03:30:00,0,559,559
2025-07-29 03:35:00,0,127,127
2025-07-29 03:40:00,0,656,656
2025-07-29 03:45:00,0,504,504
2025-07-29 03:50:00,0,142,142
2025-07-29 03:55:00,0,706,706
2025-07-29 04:00:00,0,525,525
2025-07-29 04:05:00,0,152,152
2025-07-29 04:10:00,0,760,760
2025-07-29 04:15:00,0,140,140
2025-07-29 04:20:00,0,124,124
2025-07-29 04:25:00,0,703,703
2025-07-29 04:30:00,0,128,128
2025-07-29 04:35:00,0,148,148
2025-07-29 04:40:00,0,719,719
2025-07-29 04:45:00,0,157,157
2025-07-29 04:50:00,0,124,124
2025-07-29 04:55:00,0,711,711
2025-07-29 05:00:00,0,127,127
2025-07-29 05:05:00,0,692,692
2025-07-29 05:10:00,0,658,658
2025-07-29 05:15:00,0,150,150
2025-07-29 05:20:00,0,735,735
2025-07-29 05:25:00,0,516,516
2025-07-29 05:30:00,0,455,455
2025-07-29 05:35:00,0,462,462
2025-07-29 05:40:00,0,460,460
2025-07-29 05:45:00,0,350,350
2025-07-29 05:50:00,0,364,364
2025-07-29 05:55:00,0,733,733
2025-07-29 06:00:00,0,664,664
2025-07-29 06:05:00,0,568,568
2025-07-29 06:10:00,0,542,542
2025-07-29 06:15:00,0,536,536
2025-07-29 06:20:00,0,349,349
2025-07-29 06:25:00,0,378,378
2025-07-29 06:30:00,0,433,433
2025-07-29 06:35:00,0,436,436
2025-07-29 06:40:00,0,399,399
2025-07-29 06:45:00,0,482,482
2025-07-29 06:50:00,118,381,499
2025-07-29 06:55:00,169,320,489
2025-07-29 07:00:00,201,286,487
2025-07-29 07:05:00,233,276,509
2025-07-29 07:10:00,307,166,473
2025-07-29 07:15:00,387,81,468
2025-07-29 07:20:00,425,44,469
2025-07-29 07:25:00,462,21,483
2025-07-29 07:30:00,424,51,475
2025-07-29 07:35:00,421,18,439
2025-07-29 07:40:00,487,-56,431
2025-07-29 07:45:00,546,-87,459
2025-07-29 07:50:00,599,-127,472
2025-07-29 07:55:00,590,-126,464
2025-07-29 08:00:00,696,-232,464
2025-07-29 08:05:00,745,-540,205
2025-07-29 08:10:00,742,-332,410
2025-07-29 08:15:00,673,-286,387
2025-07-29 08:20:00,713,463,1176
2025-07-29 08:25:00,748,-344,404
2025-07-29 08:30:00,886,-483,403
2025-07-29 08:35:00,998,-596,402
2025-07-29 08:40:00,1003,-659,344
2025-07-29 08:45:00,1205,-908,297
2025-07-29 08:50:00,1344,-1094,250
2025-07-29 08:55:00,1380,-1138,242
2025-07-29 09:00:00,2417,-2008,409
2025-07-29 09:05:00,1435,-1158,277
2025-07-29 09:10:00,1696,336,2032
2025-07-29 09:15:00,1352,694,2046
2025-07-29 09:20:00,1462,584,2046
2025-07-29 09:25:00,2494,-153,2341
2025-07-29 09:30:00,1625,380,2005
2025-07-29 09:35:00,1351,635,1986
2025-07-29 09:40:00,1634,370,2004
2025-07-29 09:45:00,2767,-1313,1454
2025-07-29 09:50:00,1917,87,2004
2025-07-29 09:55:00,1527,463,1990
2025-07-29 10:00:00,1579,391,1970
2025-07-29 10:05:00,4365,-2478,1887
2025-07-29 10:10:00,4392,-2297,2095
2025-07-29 10:15:00,4729,-2677,2052
2025-07-29 10:20:00,2161,-208,1953
2025-07-29 10:25:00,2394,-459,1935
2025-07-29 10:30:00,1792,145,1937
2025-07-29 10:35:00,1993,-44,1949
2025-07-29 10:40:00,1510,440,1950
2025-07-29 10:45:00,3975,-2765,1210
2025-07-29 10:50:00,4267,-2246,2021
2025-07-29 10:55:00,2692,-832,1860
2025-07-29 11:00:00,3968,-1570,2398
2025-07-29 11:05:00,3436,-1367,2069
2025-07-29 11:10:00,2542,-586,1956
2025-07-29 11:15:00,4721,-2827,1894
2025-07-29 11:20:00,3899,-1842,2057
2025-07-29 11:25:00,3767,-1738,2029
2025-07-29 11:30:00,3713,-1678,2035
2025-07-29 11:35:00,3671,-1641,2030
2025-07-29 11:40:00,3636,-1624,2012
2025-07-29 11:45:00,3602,-1585,2017
2025-07-29 11:50:00,3564,-1526,2038
2025-07-29 11:55:00,3512,-1467,2045
2025-07-29 12:00:00,3469,-1416,2053
2025-07-29 12:05:00,3412,-1362,2050
2025-07-29 12:10:00,3379,-1301,2078
2025-07-29 12:15:00,3338,-1284,2054
2025-07-29 12:20:00,3274,-1227,2047
2025-07-29 12:25:00,3209,-1159,2050
2025-07-29 12:30:00,3149,-1104,2045
2025-07-29 12:35:00,3100,-1062,2038
2025-07-29 12:40:00,3041,-972,2069
2025-07-29 12:45:00,2966,-909,2057
2025-07-29 12:50:00,2896,-840,2056
2025-07-29 12:55:00,2838,-810,2028
2025-07-29 13:00:00,2761,-762,1999
2025-07-29 13:05:00,2680,-637,2043
2025-07-29 13:10:00,2596,-587,2009
2025-07-29 13:15:00,2539,-534,2005
2025-07-29 13:20:00,2291,-295,1996
2025-07-29 13:25:00,2424,-388,2036
2025-07-29 13:30:00,2382,-355,2027
2025-07-29 13:35:00,2231,-234,1997
2025-07-29 13:40:00,2260,-258,2002
2025-07-29 13:45:00,1375,588,1963
2025-07-29 13:50:00,2418,-2226,192
2025-07-29 13:55:00,1069,-984,85
2025-07-29 14:00:00,2015,-1845,170
2025-07-29 14:05:00,1643,-1455,188
2025-07-29 14:10:00,1227,-1178,49
2025-07-29 14:15:00,1308,-1111,197
2025-07-29 14:20:00,1265,-1166,99
2025-07-29 14:25:00,881,-690,191
2025-07-29 14:30:00,842,-700,142
2025-07-29 14:35:00,985,-821,164
2025-07-29 14:40:00,1154,-975,179
2025-07-29 14:45:00,1717,-1565,152
2025-07-29 14:50:00,1473,-1346,127
2025-07-29 14:55:00,1302,-1098,204
2025-07-29 15:00:00,1045,-894,151
2025-07-29 15:05:00,901,-748,153
2025-07-29 15:10:00,871,-732,139
2025-07-29 15:15:00,780,-642,138
2025-07-29 15:20:00,744,-577,167
2025-07-29 15:25:00,733,-566,167
2025-07-29 15:30:00,652,-482,170
2025-07-29 15:35:00,671,-506,165
2025-07-29 15:40:00,592,-430,162
2025-07-29 15:45:00,576,-436,140
2025-07-29 15:50:00,486,-346,140
2025-07-29 15:55:00,433,-292,141
2025-07-29 16:00:00,379,-240,139
2025-07-29 16:05:00,364,-30,334
2025-07-29 16:10:00,301,26,327
2025-07-29 16:15:00,224,103,327
2025-07-29 16:20:00,183,141,324
2025-07-29 16:25:00,168,0,168
2025-07-29 16:30:00,189,16,205
2025-07-29 16:35:00,163,57,220
2025-07-29 16:40:00,134,108,242
2025-07-29 16:45:00,115,137,252
2025-07-29 16:50:00,55,188,243
2025-07-29 16:55:00,0,222,222
2025-07-29 17:00:00,0,193,193
2025-07-29 17:05:00,0,130,130
2025-07-29 17:10:00,0,119,119
2025-07-29 17:15:00,0,180,180
2025-07-29 17:20:00,0,156,156
2025-07-29 17:25:00,0,150,150
2025-07-29 17:30:00,0,156,156
2025-07-29 17:35:00,0,154,154
2025-07-29 17:40:00,0,134,134
2025-07-29 17:45:00,0,134,134
2025-07-29 17:50:00,0,134,134
2025-07-29 17:55:00,0,164,164
2025-07-29 18:00:00,0,190,190
2025-07-29 18:05:00,0,162,162
2025-07-29 18:10:00,0,166,166
2025-07-29 18:15:00,0,134,134
2025-07-29 18:20:00,0,132,132
2025-07-29 18:25:00,0,184,184
2025-07-29 18:30:00,0,160,160
2025-07-29 18:35:00,0,161,161
2025-07-29 18:40:00,0,158,158
2025-07-29 18:45:00,0,175,175
2025-07-29 18:50:00,0,134,134
2025-07-29 18:55:00,0,132,132
2025-07-29 19:00:00,0,134,134
2025-07-29 19:05:00,0,191,191
2025-07-29 19:10:00,0,252,252
2025-07-29 19:15:00,0,2018,2018
2025-07-29 19:20:00,0,1947,1947
2025-07-29 19:25:00,0,342,342
2025-07-29 19:30:00,0,1988,1988
2025-07-29 19:35:00,0,268,268
2025-07-29 19:40:00,0,242,242
2025-07-29 19:45:00,0,1263,1263
2025-07-29 19:50:00,0,1652,1652
2025-07-29 19:55:00,0,1790,1790
2025-07-29 20:00:00,0,1949,1949
