Time,PV(W),Grid(W),Load(W)
2025-07-14 00:00:00,0,168,168
2025-07-14 00:05:00,0,186,186
2025-07-14 00:10:00,0,170,170
2025-07-14 00:15:00,0,154,154
2025-07-14 00:20:00,0,151,151
2025-07-14 00:25:00,0,212,212
2025-07-14 00:30:00,0,178,178
2025-07-14 00:35:00,0,171,171
2025-07-14 00:40:00,0,175,175
2025-07-14 00:45:00,0,165,165
2025-07-14 00:50:00,0,150,150
2025-07-14 00:55:00,0,144,144
2025-07-14 01:00:00,0,191,191
2025-07-14 01:05:00,0,189,189
2025-07-14 01:10:00,0,184,184
2025-07-14 01:15:00,0,178,178
2025-07-14 01:20:00,0,132,132
2025-07-14 01:25:00,0,154,154
2025-07-14 01:30:00,0,152,152
2025-07-14 01:35:00,0,172,172
2025-07-14 01:40:00,0,177,177
2025-07-14 01:45:00,0,148,148
2025-07-14 01:50:00,0,331,331
2025-07-14 01:55:00,0,360,360
2025-07-14 02:00:00,0,340,340
2025-07-14 02:05:00,0,338,338
2025-07-14 02:10:00,0,156,156
2025-07-14 02:15:00,0,436,436
2025-07-14 02:20:00,0,288,288
2025-07-14 02:25:00,0,279,279
2025-07-14 02:30:00,0,295,295
2025-07-14 02:35:00,0,266,266
2025-07-14 02:40:00,0,289,289
2025-07-14 02:45:00,0,283,283
2025-07-14 02:50:00,0,197,197
2025-07-14 02:55:00,0,204,204
2025-07-14 03:00:00,0,233,233
2025-07-14 03:05:00,0,228,228
2025-07-14 03:10:00,0,222,222
2025-07-14 03:15:00,0,219,219
2025-07-14 03:20:00,0,195,195
2025-07-14 03:25:00,0,195,195
2025-07-14 03:30:00,0,196,196
2025-07-14 03:35:00,0,220,220
2025-07-14 03:40:00,0,218,218
2025-07-14 03:45:00,0,245,245
2025-07-14 03:50:00,0,222,222
2025-07-14 03:55:00,0,188,188
2025-07-14 04:00:00,0,192,192
2025-07-14 04:05:00,0,270,270
2025-07-14 04:10:00,0,277,277
2025-07-14 04:15:00,0,230,230
2025-07-14 04:20:00,0,247,247
2025-07-14 04:25:00,0,234,234
2025-07-14 04:30:00,0,196,196
2025-07-14 04:35:00,0,256,256
2025-07-14 04:40:00,0,217,217
2025-07-14 04:45:00,0,260,260
2025-07-14 04:50:00,0,220,220
2025-07-14 04:55:00,0,221,221
2025-07-14 05:00:00,0,192,192
2025-07-14 05:05:00,0,193,193
2025-07-14 05:10:00,0,248,248
2025-07-14 05:15:00,0,199,199
2025-07-14 05:20:00,0,209,209
2025-07-14 05:25:00,0,207,207
2025-07-14 05:30:00,0,212,212
2025-07-14 05:35:00,0,195,195
2025-07-14 05:40:00,0,1016,1016
2025-07-14 05:45:00,0,1012,1012
2025-07-14 05:50:00,0,824,824
2025-07-14 05:55:00,0,646,646
2025-07-14 06:00:00,0,676,676
2025-07-14 06:05:00,0,657,657
2025-07-14 06:10:00,0,505,505
2025-07-14 06:15:00,0,506,506
2025-07-14 06:20:00,0,535,535
2025-07-14 06:25:00,0,530,530
2025-07-14 06:30:00,0,461,461
2025-07-14 06:35:00,0,460,460
2025-07-14 06:40:00,0,477,477
2025-07-14 06:45:00,0,456,456
2025-07-14 06:50:00,0,482,482
2025-07-14 06:55:00,0,447,447
2025-07-14 07:00:00,0,448,448
2025-07-14 07:05:00,0,474,474
2025-07-14 07:10:00,0,495,495
2025-07-14 07:15:00,0,472,472
2025-07-14 07:20:00,116,291,407
2025-07-14 07:25:00,127,488,615
2025-07-14 07:30:00,142,126,268
2025-07-14 07:35:00,153,70,223
2025-07-14 07:40:00,164,2092,2256
2025-07-14 07:45:00,183,66,249
2025-07-14 07:50:00,201,109,310
2025-07-14 07:55:00,645,-333,312
2025-07-14 08:00:00,1055,-802,253
2025-07-14 08:05:00,1123,-854,269
2025-07-14 08:10:00,1170,-945,225
2025-07-14 08:15:00,1215,-966,249
2025-07-14 08:20:00,1248,-992,256
2025-07-14 08:25:00,1288,-1042,246
2025-07-14 08:30:00,1319,-1073,246
2025-07-14 08:35:00,1378,-1156,222
2025-07-14 08:40:00,2786,-2494,292
2025-07-14 08:45:00,2918,-2648,270
2025-07-14 08:50:00,2978,-2674,304
2025-07-14 08:55:00,3020,-2732,288
2025-07-14 09:00:00,2970,-2737,233
2025-07-14 09:05:00,3029,-2784,245
2025-07-14 09:10:00,3066,-1043,2023
2025-07-14 09:15:00,3103,-1058,2045
2025-07-14 09:20:00,3135,-1127,2008
2025-07-14 09:25:00,3187,-957,2230
2025-07-14 09:30:00,3269,-1170,2099
2025-07-14 09:35:00,3224,-1200,2024
2025-07-14 09:40:00,3280,-1256,2024
2025-07-14 09:45:00,3223,-1188,2035
2025-07-14 09:50:00,3320,-1237,2083
2025-07-14 09:55:00,3400,-1361,2039
2025-07-14 10:00:00,3416,-1352,2064
2025-07-14 10:05:00,3435,-1386,2049
2025-07-14 10:10:00,3326,-1240,2086
2025-07-14 10:15:00,3448,-1344,2104
2025-07-14 10:20:00,3454,-1350,2104
2025-07-14 10:25:00,3455,-1376,2079
