Time,PV(W),Grid(W),Load(W)
2025-08-15 00:00:00,0,676,676
2025-08-15 00:05:00,0,614,614
2025-08-15 00:10:00,0,157,157
2025-08-15 00:15:00,0,786,786
2025-08-15 00:20:00,0,164,164
2025-08-15 00:25:00,0,720,720
2025-08-15 00:30:00,0,638,638
2025-08-15 00:35:00,0,675,675
2025-08-15 00:40:00,0,630,630
2025-08-15 00:45:00,0,817,817
2025-08-15 00:50:00,0,696,696
2025-08-15 00:55:00,0,184,184
2025-08-15 01:00:00,0,168,168
2025-08-15 01:05:00,0,180,180
2025-08-15 01:10:00,0,142,142
2025-08-15 01:15:00,0,140,140
2025-08-15 01:20:00,0,157,157
2025-08-15 01:25:00,0,147,147
2025-08-15 01:30:00,0,148,148
2025-08-15 01:35:00,0,148,148
2025-08-15 01:40:00,0,122,122
2025-08-15 01:45:00,0,123,123
2025-08-15 01:50:00,0,125,125
2025-08-15 01:55:00,0,149,149
2025-08-15 02:00:00,0,149,149
2025-08-15 02:05:00,0,166,166
2025-08-15 02:10:00,0,157,157
2025-08-15 02:15:00,0,119,119
2025-08-15 02:20:00,0,122,122
2025-08-15 02:25:00,0,120,120
2025-08-15 02:30:00,0,121,121
2025-08-15 02:35:00,0,146,146
2025-08-15 02:40:00,0,149,149
2025-08-15 02:45:00,0,186,186
2025-08-15 02:50:00,0,120,120
2025-08-15 02:55:00,0,124,124
2025-08-15 03:00:00,0,120,120
2025-08-15 03:05:00,0,140,140
2025-08-15 03:10:00,0,146,146
2025-08-15 03:15:00,0,157,157
2025-08-15 03:20:00,0,148,148
2025-08-15 03:25:00,0,181,181
2025-08-15 03:30:00,0,123,123
2025-08-15 03:35:00,0,122,122
2025-08-15 03:40:00,0,119,119
2025-08-15 03:45:00,0,120,120
2025-08-15 03:50:00,0,147,147
2025-08-15 03:55:00,0,145,145
2025-08-15 04:00:00,0,146,146
2025-08-15 04:05:00,0,147,147
2025-08-15 04:10:00,0,120,120
2025-08-15 04:15:00,0,126,126
2025-08-15 04:20:00,0,132,132
2025-08-15 04:25:00,0,176,176
2025-08-15 04:30:00,0,158,158
2025-08-15 04:35:00,0,156,156
2025-08-15 04:40:00,0,157,157
2025-08-15 04:45:00,0,132,132
2025-08-15 04:50:00,0,132,132
2025-08-15 04:55:00,0,132,132
2025-08-15 05:00:00,0,138,138
2025-08-15 05:05:00,0,164,164
2025-08-15 05:10:00,0,167,167
2025-08-15 05:15:00,0,160,160
2025-08-15 05:20:00,0,135,135
2025-08-15 05:25:00,0,132,132
2025-08-15 05:30:00,0,133,133
2025-08-15 05:35:00,0,132,132
2025-08-15 05:40:00,0,128,128
2025-08-15 05:45:00,0,191,191
2025-08-15 05:50:00,0,177,177
2025-08-15 05:55:00,0,164,164
2025-08-15 06:00:00,0,165,165
2025-08-15 06:05:00,0,145,145
2025-08-15 06:10:00,0,137,137
2025-08-15 06:15:00,0,163,163
2025-08-15 06:20:00,0,1546,1546
2025-08-15 06:25:00,0,1551,1551
2025-08-15 06:30:00,0,180,180
2025-08-15 06:35:00,0,169,169
2025-08-15 06:40:00,0,145,145
2025-08-15 06:45:00,0,144,144
2025-08-15 06:50:00,0,144,144
2025-08-15 06:55:00,105,59,164
2025-08-15 07:00:00,120,684,804
2025-08-15 07:05:00,134,738,872
2025-08-15 07:10:00,146,617,763
2025-08-15 07:15:00,156,562,718
2025-08-15 07:20:00,166,529,695
2025-08-15 07:25:00,181,524,705
2025-08-15 07:30:00,209,501,710
2025-08-15 07:35:00,240,524,764
2025-08-15 07:40:00,697,54,751
2025-08-15 07:45:00,1225,-470,755
2025-08-15 07:50:00,1425,-551,874
2025-08-15 07:55:00,2077,-1308,769
2025-08-15 08:00:00,2324,-2109,215
2025-08-15 08:05:00,2809,-2492,317
2025-08-15 08:10:00,3074,-2352,722
2025-08-15 08:15:00,3158,-2930,228
2025-08-15 08:20:00,3231,-1220,2011
2025-08-15 08:25:00,3314,-701,2613
2025-08-15 08:30:00,3453,-1341,2112
2025-08-15 08:35:00,3513,-1418,2095
2025-08-15 08:40:00,3582,-898,2684
2025-08-15 08:45:00,3638,-1573,2065
2025-08-15 08:50:00,3674,440,4114
2025-08-15 08:55:00,3713,-1649,2064
2025-08-15 09:00:00,3752,-1645,2107
2025-08-15 09:05:00,3798,-1730,2068
2025-08-15 09:10:00,3838,-1778,2060
2025-08-15 09:15:00,3879,-1854,2025
2025-08-15 09:20:00,3904,-1854,2050
2025-08-15 09:25:00,3941,-1920,2021
2025-08-15 09:30:00,3974,-1938,2036
2025-08-15 09:35:00,4016,-1941,2075
2025-08-15 09:40:00,4033,1164,5197
2025-08-15 09:45:00,4047,216,4263
2025-08-15 09:50:00,4090,248,4338
2025-08-15 09:55:00,4120,117,4237
2025-08-15 10:00:00,4127,-2065,2062
2025-08-15 10:05:00,4155,167,4322
2025-08-15 10:10:00,4192,-1989,2203
2025-08-15 10:15:00,4211,-2017,2194
2025-08-15 10:20:00,4210,-2008,2202
2025-08-15 10:25:00,4193,-1919,2274
2025-08-15 10:30:00,4226,-1817,2409
2025-08-15 10:35:00,4215,-2067,2148
2025-08-15 10:40:00,4192,-2104,2088
2025-08-15 10:45:00,4183,120,4303
2025-08-15 10:50:00,4184,90,4274
2025-08-15 10:55:00,4217,-2090,2127
2025-08-15 11:00:00,4190,-2014,2176
2025-08-15 11:05:00,4183,28,4211
2025-08-15 11:10:00,4155,460,4615
2025-08-15 11:15:00,4130,258,4388
2025-08-15 11:20:00,4144,-1793,2351
2025-08-15 11:25:00,4194,-1915,2279
2025-08-15 11:30:00,4620,-1126,3494
2025-08-15 11:35:00,4266,-2058,2208
2025-08-15 11:40:00,4307,-2128,2179
2025-08-15 11:45:00,4143,-1965,2178
2025-08-15 11:50:00,4038,-1881,2157
2025-08-15 11:55:00,4089,-1920,2169
2025-08-15 12:00:00,4165,-1981,2184
2025-08-15 12:05:00,3319,-1188,2131
2025-08-15 12:10:00,1040,-777,263
2025-08-15 12:15:00,4362,-2220,2142
2025-08-15 12:20:00,3911,-1464,2447
2025-08-15 12:25:00,3698,-238,3460
2025-08-15 12:30:00,3806,-1665,2141
2025-08-15 12:35:00,3617,-1269,2348
2025-08-15 12:40:00,1039,1220,2259
