Time,PV(W),Grid(W),Load(W)
2025-05-19 00:00:00,0,210,210
2025-05-19 00:05:00,0,131,131
2025-05-19 00:10:00,0,194,194
2025-05-19 00:15:00,0,170,170
2025-05-19 00:20:00,0,189,189
2025-05-19 00:25:00,0,197,197
2025-05-19 00:30:00,0,164,164
2025-05-19 00:35:00,0,184,184
2025-05-19 00:40:00,0,170,170
2025-05-19 00:45:00,0,197,197
2025-05-19 00:50:00,0,163,163
2025-05-19 00:55:00,0,160,160
2025-05-19 01:00:00,0,168,168
2025-05-19 01:05:00,0,166,166
2025-05-19 01:10:00,0,174,174
2025-05-19 01:15:00,0,196,196
2025-05-19 01:20:00,0,180,180
2025-05-19 01:25:00,0,172,172
2025-05-19 01:30:00,0,176,176
2025-05-19 01:35:00,0,173,173
2025-05-19 01:40:00,0,171,171
2025-05-19 01:45:00,0,121,121
2025-05-19 01:50:00,0,157,157
2025-05-19 01:55:00,0,157,157
2025-05-19 02:00:00,0,158,158
2025-05-19 02:05:00,0,188,188
2025-05-19 02:10:00,0,164,164
2025-05-19 02:15:00,0,165,165
2025-05-19 02:20:00,0,168,168
2025-05-19 02:25:00,0,179,179
2025-05-19 02:30:00,0,172,172
2025-05-19 02:35:00,0,121,121
2025-05-19 02:40:00,0,166,166
2025-05-19 02:45:00,0,199,199
2025-05-19 02:50:00,0,173,173
2025-05-19 02:55:00,0,186,186
2025-05-19 03:00:00,0,162,162
2025-05-19 03:05:00,0,195,195
2025-05-19 03:10:00,0,182,182
2025-05-19 03:15:00,0,158,158
2025-05-19 03:20:00,0,157,157
2025-05-19 03:25:00,0,135,135
2025-05-19 03:30:00,0,122,122
2025-05-19 03:35:00,0,156,156
2025-05-19 03:40:00,0,175,175
2025-05-19 03:45:00,0,169,169
2025-05-19 03:50:00,0,163,163
2025-05-19 03:55:00,0,163,163
2025-05-19 04:00:00,0,131,131
2025-05-19 04:05:00,0,167,167
2025-05-19 04:10:00,0,160,160
2025-05-19 04:15:00,0,163,163
2025-05-19 04:20:00,0,158,158
2025-05-19 04:25:00,0,182,182
2025-05-19 04:30:00,0,127,127
2025-05-19 04:35:00,0,310,310
2025-05-19 04:40:00,0,314,314
2025-05-19 04:45:00,0,348,348
2025-05-19 04:50:00,0,315,315
2025-05-19 04:55:00,0,134,134
2025-05-19 05:00:00,0,122,122
2025-05-19 05:05:00,0,226,226
2025-05-19 05:10:00,0,233,233
2025-05-19 05:15:00,0,226,226
2025-05-19 05:20:00,0,212,212
2025-05-19 05:25:00,0,257,257
2025-05-19 05:30:00,0,256,256
2025-05-19 05:35:00,0,201,201
2025-05-19 05:40:00,0,195,195
2025-05-19 05:45:00,0,204,204
2025-05-19 05:50:00,0,226,226
2025-05-19 05:55:00,0,126,126
2025-05-19 06:00:00,0,134,134
2025-05-19 06:05:00,0,130,130
2025-05-19 06:10:00,0,230,230
2025-05-19 06:15:00,0,156,156
2025-05-19 06:20:00,0,151,151
2025-05-19 06:25:00,0,159,159
2025-05-19 06:30:00,0,184,184
2025-05-19 06:35:00,0,156,156
2025-05-19 06:40:00,0,154,154
2025-05-19 06:45:00,0,164,164
2025-05-19 06:50:00,0,175,175
2025-05-19 06:55:00,0,157,157
2025-05-19 07:00:00,139,5,144
2025-05-19 07:05:00,185,-27,158
2025-05-19 07:10:00,258,-99,159
2025-05-19 07:15:00,295,-135,160
2025-05-19 07:20:00,363,-180,183
2025-05-19 07:25:00,280,-109,171
2025-05-19 07:30:00,213,-38,175
2025-05-19 07:35:00,254,-30,224
2025-05-19 07:40:00,328,-129,199
2025-05-19 07:45:00,393,-178,215
2025-05-19 07:50:00,362,-154,208
2025-05-19 07:55:00,320,-119,201
2025-05-19 08:00:00,266,-104,162
2025-05-19 08:05:00,201,0,201
2025-05-19 08:10:00,169,27,196
2025-05-19 08:15:00,158,78,236
2025-05-19 08:20:00,160,49,209
2025-05-19 08:25:00,202,-41,161
2025-05-19 08:30:00,295,-72,223
2025-05-19 08:35:00,473,-245,228
2025-05-19 08:40:00,571,-283,288
2025-05-19 08:45:00,568,-227,341
2025-05-19 08:50:00,558,-223,335
