Time,PV(W),Grid(W),Load(W)
2025-07-30 00:00:00,0,703,703
2025-07-30 00:05:00,0,167,167
2025-07-30 00:10:00,0,133,133
2025-07-30 00:15:00,0,131,131
2025-07-30 00:20:00,0,735,735
2025-07-30 00:25:00,0,150,150
2025-07-30 00:30:00,0,149,149
2025-07-30 00:35:00,0,149,149
2025-07-30 00:40:00,0,710,710
2025-07-30 00:45:00,0,153,153
2025-07-30 00:50:00,0,124,124
2025-07-30 00:55:00,0,162,162
2025-07-30 01:00:00,0,794,794
2025-07-30 01:05:00,0,174,174
2025-07-30 01:10:00,0,172,172
2025-07-30 01:15:00,0,124,124
2025-07-30 01:20:00,0,825,825
2025-07-30 01:25:00,0,136,136
2025-07-30 01:30:00,0,159,159
2025-07-30 01:35:00,0,149,149
2025-07-30 01:40:00,0,746,746
2025-07-30 01:45:00,0,167,167
2025-07-30 01:50:00,0,128,128
2025-07-30 01:55:00,0,124,124
2025-07-30 02:00:00,0,123,123
2025-07-30 02:05:00,0,793,793
2025-07-30 02:10:00,0,154,154
2025-07-30 02:15:00,0,165,165
2025-07-30 02:20:00,0,122,122
2025-07-30 02:25:00,0,681,681
2025-07-30 02:30:00,0,122,122
2025-07-30 02:35:00,0,171,171
2025-07-30 02:40:00,0,148,148
2025-07-30 02:45:00,0,803,803
2025-07-30 02:50:00,0,156,156
2025-07-30 02:55:00,0,122,122
2025-07-30 03:00:00,0,129,129
2025-07-30 03:05:00,0,709,709
2025-07-30 03:10:00,0,127,127
2025-07-30 03:15:00,0,179,179
2025-07-30 03:20:00,0,150,150
2025-07-30 03:25:00,0,787,787
2025-07-30 03:30:00,0,156,156
2025-07-30 03:35:00,0,124,124
2025-07-30 03:40:00,0,126,126
2025-07-30 03:45:00,0,692,692
2025-07-30 03:50:00,0,158,158
2025-07-30 03:55:00,0,159,159
2025-07-30 04:00:00,0,210,210
2025-07-30 04:05:00,0,687,687
2025-07-30 04:10:00,0,134,134
2025-07-30 04:15:00,0,132,132
2025-07-30 04:20:00,0,752,752
2025-07-30 04:25:00,0,169,169
2025-07-30 04:30:00,0,175,175
2025-07-30 04:35:00,0,156,156
2025-07-30 04:40:00,0,763,763
2025-07-30 04:45:00,0,140,140
2025-07-30 04:50:00,0,126,126
2025-07-30 04:55:00,0,126,126
2025-07-30 05:00:00,0,847,847
2025-07-30 05:05:00,0,161,161
2025-07-30 05:10:00,0,153,153
2025-07-30 05:15:00,0,148,148
2025-07-30 05:20:00,0,656,656
2025-07-30 05:25:00,0,127,127
2025-07-30 05:30:00,0,143,143
2025-07-30 05:35:00,0,770,770
2025-07-30 05:40:00,0,161,161
2025-07-30 05:45:00,0,148,148
2025-07-30 05:50:00,0,152,152
2025-07-30 05:55:00,0,780,780
2025-07-30 06:00:00,0,125,125
2025-07-30 06:05:00,0,146,146
2025-07-30 06:10:00,0,122,122
2025-07-30 06:15:00,0,674,674
2025-07-30 06:20:00,0,151,151
2025-07-30 06:25:00,0,166,166
2025-07-30 06:30:00,0,722,722
2025-07-30 06:35:00,0,115,115
2025-07-30 06:40:00,0,109,109
2025-07-30 06:45:00,0,145,145
2025-07-30 06:50:00,0,685,685
2025-07-30 06:55:00,0,136,136
2025-07-30 07:00:00,0,808,808
2025-07-30 07:05:00,131,18,149
2025-07-30 07:10:00,131,190,321
2025-07-30 07:15:00,163,156,319
2025-07-30 07:20:00,367,472,839
2025-07-30 07:25:00,368,-49,319
2025-07-30 07:30:00,247,-117,130
2025-07-30 07:35:00,189,669,858
2025-07-30 07:40:00,295,-71,224
2025-07-30 07:45:00,700,-468,232
2025-07-30 07:50:00,584,317,901
2025-07-30 07:55:00,431,-195,236
2025-07-30 08:00:00,910,-602,308
2025-07-30 08:05:00,801,-689,112
2025-07-30 08:10:00,891,-138,753
2025-07-30 08:15:00,984,-840,144
2025-07-30 08:20:00,844,-646,198
2025-07-30 08:25:00,1208,-807,401
2025-07-30 08:30:00,1456,-1003,453
2025-07-30 08:35:00,740,1014,1754
2025-07-30 08:40:00,589,617,1206
2025-07-30 08:45:00,1090,-492,598
2025-07-30 08:50:00,4123,-3070,1053
2025-07-30 08:55:00,1168,178,1346
2025-07-30 09:00:00,1147,-456,691
2025-07-30 09:05:00,2505,-1656,849
2025-07-30 09:10:00,3391,-808,2583
2025-07-30 09:15:00,3248,-767,2481
2025-07-30 09:20:00,3257,-520,2737
