Time,PV(W),Grid(W),Load(W)
2025-09-26 00:00:00,0,333,333
2025-09-26 00:05:00,0,334,334
2025-09-26 00:10:00,0,354,354
2025-09-26 00:15:00,0,340,340
2025-09-26 00:20:00,0,296,296
2025-09-26 00:25:00,0,295,295
2025-09-26 00:30:00,0,392,392
2025-09-26 00:35:00,0,364,364
2025-09-26 00:40:00,0,327,327
2025-09-26 00:45:00,0,291,291
2025-09-26 00:50:00,0,292,292
2025-09-26 00:55:00,0,363,363
2025-09-26 01:00:00,0,327,327
2025-09-26 01:05:00,0,315,315
2025-09-26 01:10:00,0,310,310
2025-09-26 01:15:00,0,281,281
2025-09-26 01:20:00,0,233,233
2025-09-26 01:25:00,0,215,215
2025-09-26 01:30:00,0,214,214
2025-09-26 01:35:00,0,225,225
2025-09-26 01:40:00,0,171,171
2025-09-26 01:45:00,0,171,171
2025-09-26 01:50:00,0,196,196
2025-09-26 01:55:00,0,190,190
2025-09-26 02:00:00,0,191,191
2025-09-26 02:05:00,0,188,188
2025-09-26 02:10:00,0,191,191
2025-09-26 02:15:00,0,155,155
2025-09-26 02:20:00,0,183,183
2025-09-26 02:25:00,0,184,184
2025-09-26 02:30:00,0,198,198
2025-09-26 02:35:00,0,167,167
2025-09-26 02:40:00,0,136,136
2025-09-26 02:45:00,0,325,325
2025-09-26 02:50:00,0,321,321
2025-09-26 02:55:00,0,323,323
2025-09-26 03:00:00,0,330,330
2025-09-26 03:05:00,0,129,129
2025-09-26 03:10:00,0,201,201
2025-09-26 03:15:00,0,234,234
2025-09-26 03:20:00,0,245,245
2025-09-26 03:25:00,0,239,239
2025-09-26 03:30:00,0,241,241
2025-09-26 03:35:00,0,217,217
2025-09-26 03:40:00,0,198,198
2025-09-26 03:45:00,0,129,129
2025-09-26 03:50:00,0,170,170
2025-09-26 03:55:00,0,153,153
2025-09-26 04:00:00,0,160,160
2025-09-26 04:05:00,0,156,156
2025-09-26 04:10:00,0,182,182
2025-09-26 04:15:00,0,122,122
2025-09-26 04:20:00,0,174,174
2025-09-26 04:25:00,0,151,151
2025-09-26 04:30:00,0,152,152
2025-09-26 04:35:00,0,154,154
2025-09-26 04:40:00,0,125,125
2025-09-26 04:45:00,0,125,125
2025-09-26 04:50:00,0,170,170
2025-09-26 04:55:00,0,154,154
2025-09-26 05:00:00,0,153,153
2025-09-26 05:05:00,0,156,156
2025-09-26 05:10:00,0,161,161
2025-09-26 05:15:00,0,153,153
2025-09-26 05:20:00,0,132,132
2025-09-26 05:25:00,0,155,155
2025-09-26 05:30:00,0,155,155
2025-09-26 05:35:00,0,148,148
2025-09-26 05:40:00,0,166,166
2025-09-26 05:45:00,0,134,134
2025-09-26 05:50:00,0,112,112
2025-09-26 05:55:00,115,68,183
2025-09-26 06:00:00,171,0,171
2025-09-26 06:05:00,217,-55,162
2025-09-26 06:10:00,271,-112,159
2025-09-26 06:15:00,332,-172,160
2025-09-26 06:20:00,385,-248,137
2025-09-26 06:25:00,426,-297,129
2025-09-26 06:30:00,510,-331,179
2025-09-26 06:35:00,589,-429,160
2025-09-26 06:40:00,638,-478,160
2025-09-26 06:45:00,663,-500,163
2025-09-26 06:50:00,720,-588,132
2025-09-26 06:55:00,853,-722,131
2025-09-26 07:00:00,979,-830,149
2025-09-26 07:05:00,1723,-1569,154
2025-09-26 07:10:00,2019,-1842,177
2025-09-26 07:15:00,2244,-2071,173
2025-09-26 07:20:00,2436,-2280,156
2025-09-26 07:25:00,2331,-2167,164
2025-09-26 07:30:00,2474,-2333,141
2025-09-26 07:35:00,1935,-1776,159
2025-09-26 07:40:00,2948,-2752,196
2025-09-26 07:45:00,3679,-3484,195
2025-09-26 07:50:00,3672,-3458,214
2025-09-26 07:55:00,3181,-3048,133
2025-09-26 08:00:00,3502,-3315,187
2025-09-26 08:05:00,3833,-1276,2557
2025-09-26 08:10:00,4115,-1526,2589
2025-09-26 08:15:00,4157,-3856,301
2025-09-26 08:20:00,4326,-2015,2311
2025-09-26 08:25:00,4391,-2187,2204
2025-09-26 08:30:00,4372,-2164,2208
2025-09-26 08:35:00,4382,130,4512
2025-09-26 08:40:00,4443,64,4507
2025-09-26 08:45:00,4534,-2290,2244
2025-09-26 08:50:00,4580,-2364,2216
2025-09-26 08:55:00,4640,-2399,2241
2025-09-26 09:00:00,4688,-2422,2266
2025-09-26 09:05:00,4721,-2440,2281
2025-09-26 09:10:00,4726,-80,4646
2025-09-26 09:15:00,4719,-2434,2285
2025-09-26 09:20:00,4802,-2478,2324
2025-09-26 09:25:00,4916,-2680,2236
2025-09-26 09:30:00,4871,-2618,2253
2025-09-26 09:35:00,4874,-2644,2230
2025-09-26 09:40:00,4896,1657,6553
2025-09-26 09:45:00,4891,-2556,2335
2025-09-26 09:50:00,4932,-2578,2354
2025-09-26 09:55:00,4933,-2602,2331
2025-09-26 10:00:00,4938,-663,4275
2025-09-26 10:05:00,4919,-2548,2371
2025-09-26 10:10:00,4939,-2579,2360
2025-09-26 10:15:00,4925,-2537,2388
2025-09-26 10:20:00,4939,-2621,2318
2025-09-26 10:25:00,4970,-254,4716
2025-09-26 10:30:00,4884,-2517,2367
2025-09-26 10:35:00,4725,-2379,2346
2025-09-26 10:40:00,4843,-2393,2450
2025-09-26 10:45:00,4638,-2166,2472
2025-09-26 10:50:00,4533,-2177,2356
2025-09-26 10:55:00,4229,447,4676
2025-09-26 11:00:00,4683,-2258,2425
2025-09-26 11:05:00,4423,-1962,2461
2025-09-26 11:10:00,4669,-2273,2396
2025-09-26 11:15:00,4383,-1978,2405
2025-09-26 11:20:00,4481,202,4683
2025-09-26 11:25:00,4231,-1848,2383
2025-09-26 11:30:00,4402,-1966,2436
2025-09-26 11:35:00,4448,-2030,2418
2025-09-26 11:40:00,4545,-2007,2538
2025-09-26 11:45:00,4380,-1774,2606
2025-09-26 11:50:00,4350,-1868,2482
2025-09-26 11:55:00,4388,38,4426
2025-09-26 12:00:00,4277,-1915,2362
2025-09-26 12:05:00,4323,-1847,2476
2025-09-26 12:10:00,4320,-1870,2450
2025-09-26 12:15:00,4332,-3870,462
2025-09-26 12:20:00,4186,474,4660
2025-09-26 12:25:00,3964,-3469,495
2025-09-26 12:30:00,3992,-3480,512
2025-09-26 12:35:00,3955,-1609,2346
2025-09-26 12:40:00,3932,-3388,544
