Time,PV(W),Grid(W),Load(W)
2025-05-07 00:00:00,0,161,161
2025-05-07 00:05:00,0,126,126
2025-05-07 00:10:00,0,126,126
2025-05-07 00:15:00,0,152,152
2025-05-07 00:20:00,0,151,151
2025-05-07 00:25:00,0,156,156
2025-05-07 00:30:00,0,115,115
2025-05-07 00:35:00,0,119,119
2025-05-07 00:40:00,0,151,151
2025-05-07 00:45:00,0,153,153
2025-05-07 00:50:00,0,178,178
2025-05-07 00:55:00,0,169,169
2025-05-07 01:00:00,0,116,116
2025-05-07 01:05:00,0,166,166
2025-05-07 01:10:00,0,150,150
2025-05-07 01:15:00,0,176,176
2025-05-07 01:20:00,0,152,152
2025-05-07 01:25:00,0,125,125
2025-05-07 01:30:00,0,118,118
2025-05-07 01:35:00,0,152,152
2025-05-07 01:40:00,0,223,223
2025-05-07 01:45:00,0,154,154
2025-05-07 01:50:00,0,123,123
2025-05-07 01:55:00,0,117,117
2025-05-07 02:00:00,0,224,224
2025-05-07 02:05:00,0,154,154
2025-05-07 02:10:00,0,178,178
2025-05-07 02:15:00,0,162,162
2025-05-07 02:20:00,0,115,115
2025-05-07 02:25:00,0,118,118
2025-05-07 02:30:00,0,150,150
2025-05-07 02:35:00,0,154,154
2025-05-07 02:40:00,0,180,180
2025-05-07 02:45:00,0,153,153
2025-05-07 02:50:00,0,130,130
2025-05-07 02:55:00,0,122,122
2025-05-07 03:00:00,0,157,157
2025-05-07 03:05:00,0,157,157
2025-05-07 03:10:00,0,150,150
2025-05-07 03:15:00,0,135,135
2025-05-07 03:20:00,0,130,130
2025-05-07 03:25:00,0,152,152
2025-05-07 03:30:00,0,146,146
2025-05-07 03:35:00,0,167,167
2025-05-07 03:40:00,0,173,173
2025-05-07 03:45:00,0,181,181
2025-05-07 03:50:00,0,151,151
2025-05-07 03:55:00,0,158,158
2025-05-07 04:00:00,0,155,155
2025-05-07 04:05:00,0,185,185
2025-05-07 04:10:00,0,155,155
2025-05-07 04:15:00,0,126,126
2025-05-07 04:20:00,0,138,138
2025-05-07 04:25:00,0,178,178
2025-05-07 04:30:00,0,160,160
2025-05-07 04:35:00,0,170,170
2025-05-07 04:40:00,0,127,127
2025-05-07 04:45:00,0,320,320
2025-05-07 04:50:00,0,314,314
2025-05-07 04:55:00,0,312,312
2025-05-07 05:00:00,0,330,330
2025-05-07 05:05:00,0,148,148
2025-05-07 05:10:00,0,153,153
2025-05-07 05:15:00,0,200,200
2025-05-07 05:20:00,0,216,216
2025-05-07 05:25:00,0,220,220
2025-05-07 05:30:00,0,214,214
2025-05-07 05:35:00,0,211,211
2025-05-07 05:40:00,0,194,194
2025-05-07 05:45:00,0,118,118
2025-05-07 05:50:00,0,163,163
2025-05-07 05:55:00,0,148,148
2025-05-07 06:00:00,0,149,149
2025-05-07 06:05:00,0,147,147
2025-05-07 06:10:00,0,162,162
2025-05-07 06:15:00,0,141,141
2025-05-07 06:20:00,0,103,103
2025-05-07 06:25:00,0,130,130
2025-05-07 06:30:00,0,134,134
2025-05-07 06:35:00,0,134,134
2025-05-07 06:40:00,0,153,153
2025-05-07 06:45:00,0,129,129
2025-05-07 06:50:00,108,16,124
2025-05-07 06:55:00,124,31,155
2025-05-07 07:00:00,138,20,158
2025-05-07 07:05:00,155,0,155
2025-05-07 07:10:00,169,-20,149
2025-05-07 07:15:00,179,-46,133
2025-05-07 07:20:00,197,-72,125
2025-05-07 07:25:00,214,-60,154
2025-05-07 07:30:00,244,-96,148
2025-05-07 07:35:00,315,-159,156
2025-05-07 07:40:00,900,-751,149
2025-05-07 07:45:00,1229,-1094,135
2025-05-07 07:50:00,1280,-1148,132
