Time,PV(W),Grid(W),Load(W)
2025-01-01 00:00:00,0,300,300
2025-01-01 00:05:00,0,284,284
2025-01-01 00:10:00,0,290,290
2025-01-01 00:15:00,0,285,285
2025-01-01 00:20:00,0,273,273
2025-01-01 00:25:00,0,287,287
2025-01-01 00:30:00,0,230,230
2025-01-01 00:35:00,0,279,279
2025-01-01 00:40:00,0,274,274
2025-01-01 00:45:00,0,156,156
2025-01-01 00:50:00,0,253,253
2025-01-01 00:55:00,0,161,161
2025-01-01 01:00:00,0,397,397
2025-01-01 01:05:00,0,118,118
2025-01-01 01:10:00,0,150,150
2025-01-01 01:15:00,0,150,150
2025-01-01 01:20:00,0,359,359
2025-01-01 01:25:00,0,378,378
2025-01-01 01:30:00,0,146,146
2025-01-01 01:35:00,0,113,113
2025-01-01 01:40:00,0,147,147
2025-01-01 01:45:00,0,151,151
2025-01-01 01:50:00,0,362,362
2025-01-01 01:55:00,0,382,382
2025-01-01 02:00:00,0,155,155
2025-01-01 02:05:00,0,121,121
2025-01-01 02:10:00,0,150,150
2025-01-01 02:15:00,0,152,152
2025-01-01 02:20:00,0,156,156
2025-01-01 02:25:00,0,360,360
2025-01-01 02:30:00,0,394,394
2025-01-01 02:35:00,0,117,117
2025-01-01 02:40:00,0,153,153
2025-01-01 02:45:00,0,156,156
2025-01-01 02:50:00,0,157,157
2025-01-01 02:55:00,0,149,149
2025-01-01 03:00:00,0,114,114
2025-01-01 03:05:00,0,349,349
2025-01-01 03:10:00,0,382,382
2025-01-01 03:15:00,0,150,150
2025-01-01 03:20:00,0,146,146
2025-01-01 03:25:00,0,158,158
2025-01-01 03:30:00,0,112,112
2025-01-01 03:35:00,0,150,150
2025-01-01 03:40:00,0,152,152
2025-01-01 03:45:00,0,146,146
2025-01-01 03:50:00,0,351,351
2025-01-01 03:55:00,0,340,340
2025-01-01 04:00:00,0,303,303
2025-01-01 04:05:00,0,305,305
2025-01-01 04:10:00,0,302,302
2025-01-01 04:15:00,0,303,303
2025-01-01 04:20:00,0,113,113
2025-01-01 04:25:00,0,198,198
2025-01-01 04:30:00,0,219,219
2025-01-01 04:35:00,0,209,209
2025-01-01 04:40:00,0,416,416
2025-01-01 04:45:00,0,462,462
2025-01-01 04:50:00,0,208,208
2025-01-01 04:55:00,0,189,189
2025-01-01 05:00:00,0,176,176
2025-01-01 05:05:00,0,170,170
2025-01-01 05:10:00,0,178,178
2025-01-01 05:15:00,0,174,174
2025-01-01 05:20:00,138,-25,113
2025-01-01 05:25:00,180,-59,121
2025-01-01 05:30:00,240,108,348
2025-01-01 05:35:00,317,-164,153
2025-01-01 05:40:00,385,-230,155
2025-01-01 05:45:00,394,-241,153
2025-01-01 05:50:00,597,-438,159
2025-01-01 05:55:00,615,-496,119
2025-01-01 06:00:00,661,-497,164
2025-01-01 06:05:00,645,-487,158
2025-01-01 06:10:00,661,-294,367
2025-01-01 06:15:00,702,-269,433
2025-01-01 06:20:00,823,-659,164
2025-01-01 06:25:00,1132,-1014,118
2025-01-01 06:30:00,1293,-1138,155
2025-01-01 06:35:00,1372,-1208,164
2025-01-01 06:40:00,1407,-1247,160
2025-01-01 06:45:00,1490,-1336,154
2025-01-01 06:50:00,1622,-1501,121
2025-01-01 06:55:00,1775,-1437,338
2025-01-01 07:00:00,2408,-2015,393
2025-01-01 07:05:00,2124,-1959,165
2025-01-01 07:10:00,2246,-2090,156
2025-01-01 07:15:00,2324,-2158,166
2025-01-01 07:20:00,2067,-1935,132
2025-01-01 07:25:00,2381,-1978,403
2025-01-01 07:30:00,2766,-2329,437
2025-01-01 07:35:00,2852,-2678,174
2025-01-01 07:40:00,3665,-3501,164
2025-01-01 07:45:00,4170,-3974,196
2025-01-01 07:50:00,3416,-3194,222
2025-01-01 07:55:00,4960,-4279,681
2025-01-01 08:00:00,4925,-4538,387
2025-01-01 08:05:00,4275,-4003,272
2025-01-01 08:10:00,3152,-2886,266
2025-01-01 08:15:00,4767,-4014,753
2025-01-01 08:20:00,3866,-3440,426
2025-01-01 08:25:00,3186,-3016,170
2025-01-01 08:30:00,4559,-4207,352
2025-01-01 08:35:00,4511,-3685,826
2025-01-01 08:40:00,2933,-2456,477
2025-01-01 08:45:00,4918,-2264,2654
2025-01-01 08:50:00,2463,-2177,286
2025-01-01 08:55:00,4913,-4478,435
2025-01-01 09:00:00,3841,-3508,333
2025-01-01 09:05:00,4907,-4370,537
2025-01-01 09:10:00,4872,-4355,517
2025-01-01 09:15:00,1876,761,2637
2025-01-01 09:20:00,1515,1082,2597
2025-01-01 09:25:00,4955,-2038,2917
2025-01-01 09:30:00,4979,-2026,2953
2025-01-01 09:35:00,4962,-2149,2813
2025-01-01 09:40:00,4886,-4527,359
2025-01-01 09:45:00,4948,-2802,2146
2025-01-01 09:50:00,4940,-2512,2428
2025-01-01 09:55:00,4989,-1855,3134
2025-01-01 10:00:00,1959,1536,3495
2025-01-01 10:05:00,4947,-3294,1653
2025-01-01 10:10:00,4895,-3324,1571
2025-01-01 10:15:00,4802,-2050,2752
2025-01-01 10:20:00,4969,-345,4624
2025-01-01 10:25:00,3890,-1118,2772
2025-01-01 10:30:00,2628,-2098,530
2025-01-01 10:35:00,1728,724,2452
2025-01-01 10:40:00,3339,-662,2677
2025-01-01 10:45:00,4067,-791,3276
2025-01-01 10:50:00,2831,-1186,1645
2025-01-01 10:55:00,3242,-2350,892
2025-01-01 11:00:00,2589,-1206,1383
2025-01-01 11:05:00,2509,-1088,1421
2025-01-01 11:10:00,4978,-3536,1442
2025-01-01 11:15:00,3280,-1869,1411
2025-01-01 11:20:00,4817,-3446,1371
2025-01-01 11:25:00,4786,-3481,1305
2025-01-01 11:30:00,3240,-1890,1350
2025-01-01 11:35:00,2746,-1338,1408
2025-01-01 11:40:00,2967,-1025,1942
2025-01-01 11:45:00,4039,-2172,1867
2025-01-01 11:50:00,4979,-2978,2001
2025-01-01 11:55:00,4998,-2990,2008
2025-01-01 12:00:00,4933,-3017,1916
2025-01-01 12:05:00,4980,-2965,2015
2025-01-01 12:10:00,4975,-2967,2008
2025-01-01 12:15:00,4982,-2848,2134
2025-01-01 12:20:00,4999,-2895,2104
2025-01-01 12:25:00,5012,-958,4054
2025-01-01 12:30:00,4804,-2671,2133
2025-01-01 12:35:00,3952,-2243,1709
2025-01-01 12:40:00,1714,-110,1604
2025-01-01 12:45:00,2256,-659,1597
2025-01-01 12:50:00,3200,-1594,1606
2025-01-01 12:55:00,3169,-1530,1639
2025-01-01 13:00:00,4333,-2992,1341
2025-01-01 13:05:00,5012,-3407,1605
2025-01-01 13:10:00,3112,-1248,1864
2025-01-01 13:15:00,3016,-988,2028
2025-01-01 13:20:00,1592,399,1991
2025-01-01 13:25:00,4998,-2974,2024
2025-01-01 13:30:00,1614,364,1978
2025-01-01 13:35:00,1564,443,2007
2025-01-01 13:40:00,1736,222,1958
2025-01-01 13:45:00,3808,-2143,1665
2025-01-01 13:50:00,5011,-2951,2060
2025-01-01 13:55:00,3213,-1670,1543
2025-01-01 14:00:00,4796,-2914,1882
2025-01-01 14:05:00,2621,-558,2063
2025-01-01 14:10:00,2638,-714,1924
2025-01-01 14:15:00,4945,-1154,3791
2025-01-01 14:20:00,4605,-738,3867
2025-01-01 14:25:00,4352,-2496,1856
2025-01-01 14:30:00,1890,-90,1800
2025-01-01 14:35:00,4112,-2235,1877
2025-01-01 14:40:00,4053,-2124,1929
2025-01-01 14:45:00,1715,119,1834
2025-01-01 14:50:00,1825,13,1838
2025-01-01 14:55:00,2616,-736,1880
2025-01-01 15:00:00,1952,650,2602
2025-01-01 15:05:00,2218,102,2320
2025-01-01 15:10:00,1810,247,2057
2025-01-01 15:15:00,2881,-902,1979
2025-01-01 15:20:00,1905,294,2199
2025-01-01 15:25:00,1485,-511,974
2025-01-01 15:30:00,1891,-432,1459
2025-01-01 15:35:00,1577,94,1671
2025-01-01 15:40:00,1723,-246,1477
2025-01-01 15:45:00,1792,-433,1359
2025-01-01 15:50:00,1576,-216,1360
2025-01-01 15:55:00,1131,-518,613
2025-01-01 16:00:00,1200,-620,580
2025-01-01 16:05:00,1133,-575,558
2025-01-01 16:10:00,930,-315,615
2025-01-01 16:15:00,748,-206,542
2025-01-01 16:20:00,814,-268,546
2025-01-01 16:25:00,876,-367,509
2025-01-01 16:30:00,932,-416,516
2025-01-01 16:35:00,1005,-510,495
2025-01-01 16:40:00,1016,-521,495
2025-01-01 16:45:00,941,-443,498
2025-01-01 16:50:00,940,-351,589
2025-01-01 16:55:00,936,-442,494
2025-01-01 17:00:00,826,-424,402
2025-01-01 17:05:00,803,-365,438
2025-01-01 17:10:00,582,-156,426
2025-01-01 17:15:00,479,10,489
2025-01-01 17:20:00,461,-51,410
2025-01-01 17:25:00,429,0,429
2025-01-01 17:30:00,389,96,485
2025-01-01 17:35:00,363,46,409
2025-01-01 17:40:00,324,1948,2272
2025-01-01 17:45:00,282,0,282
2025-01-01 17:50:00,237,41,278
2025-01-01 17:55:00,206,76,282
2025-01-01 18:00:00,171,1188,1359
2025-01-01 18:05:00,175,1191,1366
2025-01-01 18:10:00,163,66,229
2025-01-01 18:15:00,146,1534,1680
2025-01-01 18:20:00,127,1581,1708
2025-01-01 18:25:00,110,952,1062
2025-01-01 18:30:00,76,1613,1689
2025-01-01 18:35:00,0,1691,1691
2025-01-01 18:40:00,0,1669,1669
2025-01-01 18:45:00,0,1695,1695
2025-01-01 18:50:00,0,1674,1674
2025-01-01 18:55:00,0,1276,1276
2025-01-01 19:00:00,0,1042,1042
2025-01-01 19:05:00,0,1064,1064
2025-01-01 19:10:00,0,1070,1070
2025-01-01 19:15:00,0,245,245
2025-01-01 19:20:00,0,245,245
2025-01-01 19:25:00,0,246,246
2025-01-01 19:30:00,0,247,247
2025-01-01 19:35:00,0,246,246
2025-01-01 19:40:00,0,244,244
2025-01-01 19:45:00,0,197,197
2025-01-01 19:50:00,0,233,233
2025-01-01 19:55:00,0,235,235
2025-01-01 20:00:00,0,235,235
2025-01-01 20:05:00,0,234,234
2025-01-01 20:10:00,0,242,242
2025-01-01 20:15:00,0,202,202
2025-01-01 20:20:00,0,230,230
2025-01-01 20:25:00,0,244,244
2025-01-01 20:30:00,0,238,238
2025-01-01 20:35:00,0,235,235
2025-01-01 20:40:00,0,283,283
2025-01-01 20:45:00,0,311,311
2025-01-01 20:50:00,0,284,284
2025-01-01 20:55:00,0,267,267
2025-01-01 21:00:00,0,266,266
2025-01-01 21:05:00,0,219,219
2025-01-01 21:10:00,0,254,254
2025-01-01 21:15:00,0,258,258
2025-01-01 21:20:00,0,255,255
2025-01-01 21:25:00,0,192,192
2025-01-01 21:30:00,0,202,202
2025-01-01 21:35:00,0,177,177
2025-01-01 21:40:00,0,168,168
2025-01-01 21:45:00,0,166,166
2025-01-01 21:50:00,0,172,172
2025-01-01 21:55:00,0,129,129
2025-01-01 22:00:00,0,164,164
2025-01-01 22:05:00,0,164,164
2025-01-01 22:10:00,0,165,165
2025-01-01 22:15:00,0,166,166
2025-01-01 22:20:00,0,173,173
2025-01-01 22:25:00,0,131,131
2025-01-01 22:30:00,0,174,174
2025-01-01 22:35:00,0,177,177
2025-01-01 22:40:00,0,165,165
2025-01-01 22:45:00,0,190,190
2025-01-01 22:50:00,0,434,434
2025-01-01 22:55:00,0,367,367
2025-01-01 23:00:00,0,401,401
2025-01-01 23:05:00,0,388,388
2025-01-01 23:10:00,0,422,422
2025-01-01 23:15:00,0,403,403
2025-01-01 23:20:00,0,353,353
2025-01-01 23:25:00,0,259,259
2025-01-01 23:30:00,0,278,278
2025-01-01 23:35:00,0,281,281
2025-01-01 23:40:00,0,275,275
2025-01-01 23:45:00,0,298,298
2025-01-01 23:50:00,0,318,318
2025-01-01 23:55:00,0,269,269
