Time,PV(W),Grid(W),Load(W)
2025-04-18 00:00:00,0,157,157
2025-04-18 00:05:00,0,217,217
2025-04-18 00:10:00,0,182,182
2025-04-18 00:15:00,0,184,184
2025-04-18 00:20:00,0,195,195
2025-04-18 00:25:00,0,174,174
2025-04-18 00:30:00,0,183,183
2025-04-18 00:35:00,0,164,164
2025-04-18 00:40:00,0,161,161
2025-04-18 00:45:00,0,158,158
2025-04-18 00:50:00,0,127,127
2025-04-18 00:55:00,0,128,128
2025-04-18 01:00:00,0,152,152
2025-04-18 01:05:00,0,158,158
2025-04-18 01:10:00,0,161,161
2025-04-18 01:15:00,0,164,164
2025-04-18 01:20:00,0,161,161
2025-04-18 01:25:00,0,156,156
2025-04-18 01:30:00,0,159,159
2025-04-18 01:35:00,0,176,176
2025-04-18 01:40:00,0,187,187
2025-04-18 01:45:00,0,133,133
2025-04-18 01:50:00,0,126,126
2025-04-18 01:55:00,0,165,165
2025-04-18 02:00:00,0,243,243
2025-04-18 02:05:00,0,172,172
2025-04-18 02:10:00,0,161,161
2025-04-18 02:15:00,0,147,147
2025-04-18 02:20:00,0,127,127
2025-04-18 02:25:00,0,157,157
2025-04-18 02:30:00,0,159,159
2025-04-18 02:35:00,0,193,193
2025-04-18 02:40:00,0,188,188
2025-04-18 02:45:00,0,122,122
2025-04-18 02:50:00,0,159,159
2025-04-18 02:55:00,0,160,160
2025-04-18 03:00:00,0,193,193
2025-04-18 03:05:00,0,156,156
2025-04-18 03:10:00,0,125,125
2025-04-18 03:15:00,0,209,209
2025-04-18 03:20:00,0,155,155
2025-04-18 03:25:00,0,162,162
2025-04-18 03:30:00,0,158,158
2025-04-18 03:35:00,0,207,207
2025-04-18 03:40:00,0,127,127
2025-04-18 03:45:00,0,165,165
2025-04-18 03:50:00,0,156,156
2025-04-18 03:55:00,0,202,202
2025-04-18 04:00:00,0,158,158
2025-04-18 04:05:00,0,123,123
2025-04-18 04:10:00,0,130,130
2025-04-18 04:15:00,0,175,175
2025-04-18 04:20:00,0,164,164
2025-04-18 04:25:00,0,162,162
2025-04-18 04:30:00,0,180,180
2025-04-18 04:35:00,0,158,158
2025-04-18 04:40:00,0,142,142
2025-04-18 04:45:00,0,186,186
2025-04-18 04:50:00,0,173,173
2025-04-18 04:55:00,0,225,225
2025-04-18 05:00:00,0,133,133
2025-04-18 05:05:00,0,133,133
2025-04-18 05:10:00,0,164,164
2025-04-18 05:15:00,0,190,190
2025-04-18 05:20:00,0,165,165
2025-04-18 05:25:00,0,164,164
2025-04-18 05:30:00,0,130,130
2025-04-18 05:35:00,0,129,129
2025-04-18 05:40:00,0,163,163
2025-04-18 05:45:00,0,178,178
2025-04-18 05:50:00,0,164,164
2025-04-18 05:55:00,0,176,176
2025-04-18 06:00:00,0,131,131
2025-04-18 06:05:00,0,140,140
2025-04-18 06:10:00,0,168,168
2025-04-18 06:15:00,0,174,174
2025-04-18 06:20:00,0,143,143
2025-04-18 06:25:00,0,112,112
2025-04-18 06:30:00,0,122,122
2025-04-18 06:35:00,0,190,190
2025-04-18 06:40:00,120,74,194
2025-04-18 06:45:00,137,51,188
2025-04-18 06:50:00,155,0,155
2025-04-18 06:55:00,172,-44,128
2025-04-18 07:00:00,190,-58,132
2025-04-18 07:05:00,207,-56,151
2025-04-18 07:10:00,226,0,226
2025-04-18 07:15:00,245,-50,195
2025-04-18 07:20:00,407,-232,175
2025-04-18 07:25:00,744,-609,135
2025-04-18 07:30:00,806,-677,129
2025-04-18 07:35:00,1438,-1252,186
2025-04-18 07:40:00,1753,-1584,169
2025-04-18 07:45:00,2192,-2020,172
2025-04-18 07:50:00,2694,-2530,164
2025-04-18 07:55:00,3003,-2837,166
2025-04-18 08:00:00,3180,-3024,156
2025-04-18 08:05:00,3248,-3054,194
2025-04-18 08:10:00,3321,-3130,191
2025-04-18 08:15:00,3383,-3189,194
2025-04-18 08:20:00,3445,-3256,189
2025-04-18 08:25:00,3505,-3348,157
2025-04-18 08:30:00,3567,-3403,164
2025-04-18 08:35:00,3630,-3347,283
2025-04-18 08:40:00,3693,-1745,1948
2025-04-18 08:45:00,3753,-1826,1927
2025-04-18 08:50:00,3800,-1692,2108
2025-04-18 08:55:00,3838,-1685,2153
2025-04-18 09:00:00,3942,-1798,2144
2025-04-18 09:05:00,4030,-2105,1925
2025-04-18 09:10:00,4064,-2137,1927
2025-04-18 09:15:00,4094,-2068,2026
2025-04-18 09:20:00,4138,-2087,2051
2025-04-18 09:25:00,4162,-2094,2068
2025-04-18 09:30:00,4212,-2155,2057
2025-04-18 09:35:00,4221,-2189,2032
2025-04-18 09:40:00,4247,-2233,2014
2025-04-18 09:45:00,4275,-2248,2027
2025-04-18 09:50:00,4276,-177,4099
2025-04-18 09:55:00,4308,-2310,1998
2025-04-18 10:00:00,4315,-2311,2004
2025-04-18 10:05:00,4315,-942,3373
2025-04-18 10:10:00,4333,-2334,1999
2025-04-18 10:15:00,4327,-2260,2067
2025-04-18 10:20:00,4342,-2354,1988
2025-04-18 10:25:00,4334,-2357,1977
2025-04-18 10:30:00,4329,-261,4068
2025-04-18 10:35:00,4328,-2329,1999
2025-04-18 10:40:00,4308,-4074,234
2025-04-18 10:45:00,4321,-4093,228
2025-04-18 10:50:00,4306,-4104,202
2025-04-18 10:55:00,4280,-4037,243
2025-04-18 11:00:00,4261,-3914,347
2025-04-18 11:05:00,4254,-3896,358
2025-04-18 11:10:00,4222,-1979,2243
2025-04-18 11:15:00,4222,-3794,428
2025-04-18 11:20:00,4192,-3866,326
2025-04-18 11:25:00,4173,-3546,627
2025-04-18 11:30:00,4155,-3564,591
2025-04-18 11:35:00,4212,-3606,606
2025-04-18 11:40:00,4093,-3426,667
2025-04-18 11:45:00,4101,-1742,2359
2025-04-18 11:50:00,4301,214,4515
2025-04-18 11:55:00,4140,126,4266
2025-04-18 12:00:00,3942,-1463,2479
2025-04-18 12:05:00,3852,-1315,2537
2025-04-18 12:10:00,3838,-1382,2456
2025-04-18 12:15:00,3774,-1242,2532
2025-04-18 12:20:00,3714,-1236,2478
2025-04-18 12:25:00,3642,-1278,2364
2025-04-18 12:30:00,3583,-1102,2481
