Time,PV(W),Grid(W),Load(W)
2025-02-04 00:00:00,0,177,177
2025-02-04 00:05:00,0,130,130
2025-02-04 00:10:00,0,195,195
2025-02-04 00:15:00,0,277,277
2025-02-04 00:20:00,0,374,374
2025-02-04 00:25:00,0,180,180
2025-02-04 00:30:00,0,243,243
2025-02-04 00:35:00,0,132,132
2025-02-04 00:40:00,0,169,169
2025-02-04 00:45:00,0,355,355
2025-02-04 00:50:00,0,401,401
2025-02-04 00:55:00,0,184,184
2025-02-04 01:00:00,0,181,181
2025-02-04 01:05:00,0,144,144
2025-02-04 01:10:00,0,200,200
2025-02-04 01:15:00,0,186,186
2025-02-04 01:20:00,0,317,317
2025-02-04 01:25:00,0,404,404
2025-02-04 01:30:00,0,151,151
2025-02-04 01:35:00,0,167,167
2025-02-04 01:40:00,0,168,168
2025-02-04 01:45:00,0,167,167
2025-02-04 01:50:00,0,167,167
2025-02-04 01:55:00,0,350,350
2025-02-04 02:00:00,0,143,143
2025-02-04 02:05:00,0,166,166
2025-02-04 02:10:00,0,169,169
2025-02-04 02:15:00,0,192,192
2025-02-04 02:20:00,0,175,175
2025-02-04 02:25:00,0,346,346
2025-02-04 02:30:00,0,216,216
2025-02-04 02:35:00,0,166,166
2025-02-04 02:40:00,0,173,173
2025-02-04 02:45:00,0,166,166
2025-02-04 02:50:00,0,147,147
2025-02-04 02:55:00,0,182,182
2025-02-04 03:00:00,0,402,402
2025-02-04 03:05:00,0,413,413
2025-02-04 03:10:00,0,185,185
2025-02-04 03:15:00,0,180,180
2025-02-04 03:20:00,0,154,154
2025-02-04 03:25:00,0,167,167
2025-02-04 03:30:00,0,200,200
2025-02-04 03:35:00,0,181,181
2025-02-04 03:40:00,0,178,178
2025-02-04 03:45:00,0,367,367
2025-02-04 03:50:00,0,210,210
2025-02-04 03:55:00,0,172,172
2025-02-04 04:00:00,0,181,181
2025-02-04 04:05:00,0,170,170
2025-02-04 04:10:00,0,138,138
2025-02-04 04:15:00,0,133,133
2025-02-04 04:20:00,0,165,165
2025-02-04 04:25:00,0,206,206
2025-02-04 04:30:00,0,383,383
2025-02-04 04:35:00,0,183,183
2025-02-04 04:40:00,0,142,142
2025-02-04 04:45:00,0,171,171
2025-02-04 04:50:00,0,173,173
