Time,PV(W),Grid(W),Load(W)
2025-05-31 00:00:00,0,122,122
2025-05-31 00:05:00,0,121,121
2025-05-31 00:10:00,0,158,158
2025-05-31 00:15:00,0,145,145
2025-05-31 00:20:00,0,146,146
2025-05-31 00:25:00,0,145,145
2025-05-31 00:30:00,0,120,120
2025-05-31 00:35:00,0,119,119
2025-05-31 00:40:00,0,121,121
2025-05-31 00:45:00,0,165,165
2025-05-31 00:50:00,0,147,147
2025-05-31 00:55:00,0,149,149
2025-05-31 01:00:00,0,146,146
2025-05-31 01:05:00,0,146,146
2025-05-31 01:10:00,0,118,118
2025-05-31 01:15:00,0,119,119
2025-05-31 01:20:00,0,119,119
2025-05-31 01:25:00,0,146,146
2025-05-31 01:30:00,0,147,147
2025-05-31 01:35:00,0,146,146
2025-05-31 01:40:00,0,149,149
2025-05-31 01:45:00,0,121,121
2025-05-31 01:50:00,0,124,124
2025-05-31 01:55:00,0,123,123
2025-05-31 02:00:00,0,147,147
2025-05-31 02:05:00,0,150,150
2025-05-31 02:10:00,0,148,148
2025-05-31 02:15:00,0,146,146
2025-05-31 02:20:00,0,119,119
2025-05-31 02:25:00,0,118,118
2025-05-31 02:30:00,0,120,120
2025-05-31 02:35:00,0,144,144
2025-05-31 02:40:00,0,147,147
2025-05-31 02:45:00,0,146,146
2025-05-31 02:50:00,0,149,149
2025-05-31 02:55:00,0,125,125
2025-05-31 03:00:00,0,121,121
2025-05-31 03:05:00,0,122,122
2025-05-31 03:10:00,0,146,146
2025-05-31 03:15:00,0,149,149
2025-05-31 03:20:00,0,122,122
2025-05-31 03:25:00,0,308,308
2025-05-31 03:30:00,0,308,308
2025-05-31 03:35:00,0,311,311
2025-05-31 03:40:00,0,120,120
2025-05-31 03:45:00,0,121,121
2025-05-31 03:50:00,0,190,190
2025-05-31 03:55:00,0,210,210
2025-05-31 04:00:00,0,237,237
2025-05-31 04:05:00,0,214,214
2025-05-31 04:10:00,0,196,196
2025-05-31 04:15:00,0,195,195
2025-05-31 04:20:00,0,193,193
2025-05-31 04:25:00,0,122,122
2025-05-31 04:30:00,0,120,120
2025-05-31 04:35:00,0,147,147
2025-05-31 04:40:00,0,150,150
2025-05-31 04:45:00,0,146,146
2025-05-31 04:50:00,0,148,148
2025-05-31 04:55:00,0,147,147
2025-05-31 05:00:00,0,120,120
2025-05-31 05:05:00,0,151,151
2025-05-31 05:10:00,0,147,147
2025-05-31 05:15:00,0,165,165
2025-05-31 05:20:00,0,148,148
2025-05-31 05:25:00,0,145,145
2025-05-31 05:30:00,0,120,120
2025-05-31 05:35:00,0,120,120
2025-05-31 05:40:00,0,144,144
2025-05-31 05:45:00,0,146,146
2025-05-31 05:50:00,0,148,148
2025-05-31 05:55:00,0,144,144
2025-05-31 06:00:00,0,118,118
2025-05-31 06:05:00,0,118,118
2025-05-31 06:10:00,0,119,119
2025-05-31 06:15:00,0,149,149
2025-05-31 06:20:00,0,150,150
2025-05-31 06:25:00,0,146,146
2025-05-31 06:30:00,0,143,143
2025-05-31 06:35:00,0,107,107
2025-05-31 06:40:00,0,110,110
2025-05-31 06:45:00,0,104,104
2025-05-31 06:50:00,0,131,131
2025-05-31 06:55:00,136,16,152
2025-05-31 07:00:00,152,0,152
2025-05-31 07:05:00,132,22,154
2025-05-31 07:10:00,139,0,139
2025-05-31 07:15:00,151,-32,119
2025-05-31 07:20:00,185,-60,125
2025-05-31 07:25:00,172,-22,150
2025-05-31 07:30:00,161,0,161
2025-05-31 07:35:00,200,-50,150
2025-05-31 07:40:00,235,-82,153
2025-05-31 07:45:00,346,-219,127
2025-05-31 07:50:00,387,-263,124
2025-05-31 07:55:00,255,-132,123
2025-05-31 08:00:00,161,0,161
2025-05-31 08:05:00,128,24,152
2025-05-31 08:10:00,193,-40,153
2025-05-31 08:15:00,244,-89,155
2025-05-31 08:20:00,308,-181,127
2025-05-31 08:25:00,345,-216,129
2025-05-31 08:30:00,527,-397,130
2025-05-31 08:35:00,378,-219,159
2025-05-31 08:40:00,566,-404,162
2025-05-31 08:45:00,474,-318,156
2025-05-31 08:50:00,428,-263,165
2025-05-31 08:55:00,845,-708,137
2025-05-31 09:00:00,671,-538,133
2025-05-31 09:05:00,866,-730,136
2025-05-31 09:10:00,1187,710,1897
2025-05-31 09:15:00,1735,184,1919
2025-05-31 09:20:00,1070,834,1904
2025-05-31 09:25:00,1166,757,1923
2025-05-31 09:30:00,1202,700,1902
2025-05-31 09:35:00,1097,767,1864
2025-05-31 09:40:00,840,1036,1876
2025-05-31 09:45:00,878,1016,1894
2025-05-31 09:50:00,1326,600,1926
2025-05-31 09:55:00,2232,-247,1985
2025-05-31 10:00:00,1762,182,1944
2025-05-31 10:05:00,1864,44,1908
2025-05-31 10:10:00,1203,706,1909
2025-05-31 10:15:00,1288,612,1900
2025-05-31 10:20:00,1276,634,1910
2025-05-31 10:25:00,1422,451,1873
2025-05-31 10:30:00,1984,-69,1915
2025-05-31 10:35:00,1621,-1442,179
2025-05-31 10:40:00,1676,-1506,170
2025-05-31 10:45:00,1877,-1695,182
2025-05-31 10:50:00,2379,-2172,207
2025-05-31 10:55:00,1665,-1520,145
2025-05-31 11:00:00,2922,-3358,-436
2025-05-31 11:05:00,4582,-4402,180
2025-05-31 11:10:00,2529,-2044,485
2025-05-31 11:15:00,1654,-1454,200
2025-05-31 11:20:00,2330,-2285,45
2025-05-31 11:25:00,4142,-3951,191
2025-05-31 11:30:00,1785,-1768,17
2025-05-31 11:35:00,1810,-1634,176
2025-05-31 11:40:00,2093,-2020,73
2025-05-31 11:45:00,3862,-3657,205
2025-05-31 11:50:00,2124,-2034,90
2025-05-31 11:55:00,1096,-912,184
2025-05-31 12:00:00,848,-712,136
2025-05-31 12:05:00,1960,-1887,73
2025-05-31 12:10:00,1264,-1094,170
2025-05-31 12:15:00,980,-819,161
2025-05-31 12:20:00,996,-818,178
2025-05-31 12:25:00,890,-726,164
2025-05-31 12:30:00,1086,-964,122
2025-05-31 12:35:00,1419,-1272,147
2025-05-31 12:40:00,1573,-1411,162
2025-05-31 12:45:00,1364,-1206,158
2025-05-31 12:50:00,1529,-1356,173
2025-05-31 12:55:00,1031,-872,159
2025-05-31 13:00:00,869,-740,129
2025-05-31 13:05:00,2126,-1954,172
2025-05-31 13:10:00,724,-546,178
2025-05-31 13:15:00,794,-611,183
2025-05-31 13:20:00,1007,-810,197
2025-05-31 13:25:00,1212,-1032,180
2025-05-31 13:30:00,359,-211,148
2025-05-31 13:35:00,286,-131,155
2025-05-31 13:40:00,651,-381,270
2025-05-31 13:45:00,926,-623,303
2025-05-31 13:50:00,815,-512,303
2025-05-31 13:55:00,482,-184,298
2025-05-31 14:00:00,372,-109,263
2025-05-31 14:05:00,373,-111,262
2025-05-31 14:10:00,500,-244,256
2025-05-31 14:15:00,356,-70,286
2025-05-31 14:20:00,337,-53,284
2025-05-31 14:25:00,301,-22,279
2025-05-31 14:30:00,242,28,270
2025-05-31 14:35:00,188,45,233
2025-05-31 14:40:00,128,101,229
2025-05-31 14:45:00,160,92,252
2025-05-31 14:50:00,202,55,257
2025-05-31 14:55:00,325,-70,255
2025-05-31 15:00:00,378,-129,249
2025-05-31 15:05:00,370,-154,216
2025-05-31 15:10:00,374,-158,216
2025-05-31 15:15:00,247,14,261
2025-05-31 15:20:00,295,-48,247
2025-05-31 15:25:00,266,-20,246
2025-05-31 15:30:00,174,72,246
2025-05-31 15:35:00,153,66,219
2025-05-31 15:40:00,195,19,214
2025-05-31 15:45:00,175,37,212
2025-05-31 15:50:00,135,113,248
2025-05-31 15:55:00,76,166,242
2025-05-31 16:00:00,74,173,247
2025-05-31 16:05:00,0,226,226
2025-05-31 16:10:00,0,200,200
2025-05-31 16:15:00,0,201,201
2025-05-31 16:20:00,0,228,228
2025-05-31 16:25:00,0,227,227
2025-05-31 16:30:00,0,228,228
2025-05-31 16:35:00,0,230,230
2025-05-31 16:40:00,0,132,132
2025-05-31 16:45:00,0,123,123
2025-05-31 16:50:00,0,155,155
2025-05-31 16:55:00,0,154,154
2025-05-31 17:00:00,0,161,161
2025-05-31 17:05:00,0,152,152
2025-05-31 17:10:00,0,132,132
2025-05-31 17:15:00,0,137,137
2025-05-31 17:20:00,0,142,142
2025-05-31 17:25:00,0,169,169
2025-05-31 17:30:00,0,169,169
2025-05-31 17:35:00,0,169,169
2025-05-31 17:40:00,0,162,162
2025-05-31 17:45:00,0,138,138
2025-05-31 17:50:00,0,141,141
2025-05-31 17:55:00,0,161,161
2025-05-31 18:00:00,0,163,163
2025-05-31 18:05:00,0,159,159
2025-05-31 18:10:00,0,158,158
2025-05-31 18:15:00,0,131,131
2025-05-31 18:20:00,0,134,134
2025-05-31 18:25:00,0,162,162
2025-05-31 18:30:00,0,162,162
2025-05-31 18:35:00,0,160,160
2025-05-31 18:40:00,0,162,162
2025-05-31 18:45:00,0,133,133
2025-05-31 18:50:00,0,158,158
2025-05-31 18:55:00,0,133,133
2025-05-31 19:00:00,0,162,162
2025-05-31 19:05:00,0,164,164
2025-05-31 19:10:00,0,161,161
2025-05-31 19:15:00,0,161,161
2025-05-31 19:20:00,0,134,134
2025-05-31 19:25:00,0,133,133
2025-05-31 19:30:00,0,165,165
2025-05-31 19:35:00,0,164,164
2025-05-31 19:40:00,0,179,179
2025-05-31 19:45:00,0,163,163
2025-05-31 19:50:00,0,133,133
2025-05-31 19:55:00,0,136,136
2025-05-31 20:00:00,0,172,172
2025-05-31 20:05:00,0,163,163
2025-05-31 20:10:00,0,158,158
2025-05-31 20:15:00,0,159,159
2025-05-31 20:20:00,0,159,159
2025-05-31 20:25:00,0,132,132
2025-05-31 20:30:00,0,135,135
2025-05-31 20:35:00,0,158,158
2025-05-31 20:40:00,0,159,159
2025-05-31 20:45:00,0,158,158
2025-05-31 20:50:00,0,222,222
2025-05-31 20:55:00,0,207,207
2025-05-31 21:00:00,0,197,197
2025-05-31 21:05:00,0,196,196
2025-05-31 21:10:00,0,164,164
2025-05-31 21:15:00,0,348,348
2025-05-31 21:20:00,0,369,369
2025-05-31 21:25:00,0,382,382
2025-05-31 21:30:00,0,197,197
2025-05-31 21:35:00,0,196,196
2025-05-31 21:40:00,0,266,266
2025-05-31 21:45:00,0,286,286
2025-05-31 21:50:00,0,302,302
2025-05-31 21:55:00,0,291,291
2025-05-31 22:00:00,0,288,288
2025-05-31 22:05:00,0,269,269
2025-05-31 22:10:00,0,268,268
2025-05-31 22:15:00,0,268,268
2025-05-31 22:20:00,0,271,271
2025-05-31 22:25:00,0,269,269
2025-05-31 22:30:00,0,198,198
2025-05-31 22:35:00,0,195,195
2025-05-31 22:40:00,0,196,196
2025-05-31 22:45:00,0,223,223
