Time,PV(W),Grid(W),Load(W)
2025-08-20 00:00:00,0,142,142
2025-08-20 00:05:00,0,144,144
2025-08-20 00:10:00,0,117,117
2025-08-20 00:15:00,0,119,119
2025-08-20 00:20:00,0,116,116
2025-08-20 00:25:00,0,115,115
2025-08-20 00:30:00,0,138,138
2025-08-20 00:35:00,0,142,142
2025-08-20 00:40:00,0,143,143
2025-08-20 00:45:00,0,145,145
2025-08-20 00:50:00,0,116,116
2025-08-20 00:55:00,0,114,114
2025-08-20 01:00:00,0,115,115
2025-08-20 01:05:00,0,119,119
2025-08-20 01:10:00,0,140,140
2025-08-20 01:15:00,0,140,140
2025-08-20 01:20:00,0,143,143
2025-08-20 01:25:00,0,141,141
2025-08-20 01:30:00,0,117,117
2025-08-20 01:35:00,0,116,116
2025-08-20 01:40:00,0,116,116
2025-08-20 01:45:00,0,116,116
2025-08-20 01:50:00,0,142,142
2025-08-20 01:55:00,0,142,142
2025-08-20 02:00:00,0,165,165
2025-08-20 02:05:00,0,142,142
2025-08-20 02:10:00,0,118,118
2025-08-20 02:15:00,0,117,117
2025-08-20 02:20:00,0,117,117
2025-08-20 02:25:00,0,117,117
2025-08-20 02:30:00,0,141,141
2025-08-20 02:35:00,0,142,142
2025-08-20 02:40:00,0,142,142
2025-08-20 02:45:00,0,141,141
2025-08-20 02:50:00,0,116,116
2025-08-20 02:55:00,0,118,118
2025-08-20 03:00:00,0,116,116
2025-08-20 03:05:00,0,114,114
2025-08-20 03:10:00,0,141,141
2025-08-20 03:15:00,0,143,143
2025-08-20 03:20:00,0,142,142
2025-08-20 03:25:00,0,148,148
2025-08-20 03:30:00,0,117,117
2025-08-20 03:35:00,0,118,118
2025-08-20 03:40:00,0,116,116
2025-08-20 03:45:00,0,112,112
2025-08-20 03:50:00,0,140,140
2025-08-20 03:55:00,0,141,141
2025-08-20 04:00:00,0,151,151
2025-08-20 04:05:00,0,140,140
2025-08-20 04:10:00,0,115,115
2025-08-20 04:15:00,0,114,114
2025-08-20 04:20:00,0,118,118
2025-08-20 04:25:00,0,115,115
2025-08-20 04:30:00,0,151,151
2025-08-20 04:35:00,0,142,142
2025-08-20 04:40:00,0,142,142
2025-08-20 04:45:00,0,142,142
2025-08-20 04:50:00,0,116,116
2025-08-20 04:55:00,0,115,115
2025-08-20 05:00:00,0,116,116
2025-08-20 05:05:00,0,115,115
2025-08-20 05:10:00,0,140,140
2025-08-20 05:15:00,0,142,142
2025-08-20 05:20:00,0,142,142
2025-08-20 05:25:00,0,142,142
2025-08-20 05:30:00,0,115,115
2025-08-20 05:35:00,0,116,116
2025-08-20 05:40:00,0,114,114
2025-08-20 05:45:00,0,116,116
2025-08-20 05:50:00,0,141,141
2025-08-20 05:55:00,0,147,147
2025-08-20 06:00:00,0,145,145
2025-08-20 06:05:00,0,144,144
2025-08-20 06:10:00,0,126,126
2025-08-20 06:15:00,0,115,115
2025-08-20 06:20:00,0,107,107
2025-08-20 06:25:00,0,104,104
2025-08-20 06:30:00,0,98,98
2025-08-20 06:35:00,0,130,130
2025-08-20 06:40:00,0,129,129
2025-08-20 06:45:00,0,126,126
2025-08-20 06:50:00,0,127,127
2025-08-20 06:55:00,0,103,103
2025-08-20 07:00:00,166,-44,122
2025-08-20 07:05:00,159,-37,122
2025-08-20 07:10:00,194,-76,118
2025-08-20 07:15:00,213,-58,155
2025-08-20 07:20:00,211,-60,151
2025-08-20 07:25:00,198,-44,154
2025-08-20 07:30:00,188,-35,153
2025-08-20 07:35:00,199,-76,123
2025-08-20 07:40:00,287,-166,121
2025-08-20 07:45:00,360,-237,123
2025-08-20 07:50:00,348,-225,123
2025-08-20 07:55:00,429,-278,151
2025-08-20 08:00:00,455,-305,150
2025-08-20 08:05:00,417,-264,153
2025-08-20 08:10:00,470,-317,153
2025-08-20 08:15:00,487,-360,127
2025-08-20 08:20:00,475,-346,129
2025-08-20 08:25:00,523,-390,133
2025-08-20 08:30:00,482,-352,130
2025-08-20 08:35:00,637,-460,177
2025-08-20 08:40:00,891,-732,159
2025-08-20 08:45:00,1038,-872,166
2025-08-20 08:50:00,562,-401,161
2025-08-20 08:55:00,650,-512,138
2025-08-20 09:00:00,776,-640,136
2025-08-20 09:05:00,805,-667,138
2025-08-20 09:10:00,904,-770,134
2025-08-20 09:15:00,663,-529,134
2025-08-20 09:20:00,496,-345,151
2025-08-20 09:25:00,537,-376,161
2025-08-20 09:30:00,756,-602,154
2025-08-20 09:35:00,928,-792,136
2025-08-20 09:40:00,932,-793,139
2025-08-20 09:45:00,1221,-1076,145
2025-08-20 09:50:00,1212,-1082,130
2025-08-20 09:55:00,992,-855,137
2025-08-20 10:00:00,618,-464,154
2025-08-20 10:05:00,564,-412,152
2025-08-20 10:10:00,745,-582,163
2025-08-20 10:15:00,1031,-867,164
2025-08-20 10:20:00,978,922,1900
2025-08-20 10:25:00,927,1000,1927
2025-08-20 10:30:00,504,1402,1906
2025-08-20 10:35:00,880,1228,2108
2025-08-20 10:40:00,987,1114,2101
2025-08-20 10:45:00,2552,-304,2248
2025-08-20 10:50:00,2437,-246,2191
2025-08-20 10:55:00,2283,-309,1974
2025-08-20 11:00:00,2170,-123,2047
2025-08-20 11:05:00,1709,322,2031
2025-08-20 11:10:00,2175,-114,2061
2025-08-20 11:15:00,2052,-26,2026
2025-08-20 11:20:00,1410,589,1999
2025-08-20 11:25:00,1258,720,1978
2025-08-20 11:30:00,1059,919,1978
2025-08-20 11:35:00,1123,789,1912
2025-08-20 11:40:00,1222,-1080,142
2025-08-20 11:45:00,1569,-1428,141
2025-08-20 11:50:00,1949,-1778,171
2025-08-20 11:55:00,2360,-2187,173
2025-08-20 12:00:00,2547,-2358,189
2025-08-20 12:05:00,2082,-1901,181
2025-08-20 12:10:00,2558,-2391,167
2025-08-20 12:15:00,2316,-2152,164
2025-08-20 12:20:00,2327,-2164,163
2025-08-20 12:25:00,2041,-1870,171
2025-08-20 12:30:00,3232,-3018,214
2025-08-20 12:35:00,2448,-2253,195
2025-08-20 12:40:00,1893,-1703,190
2025-08-20 12:45:00,1489,-1312,177
2025-08-20 12:50:00,1209,-1056,153
2025-08-20 12:55:00,372,-237,135
2025-08-20 13:00:00,278,-144,134
2025-08-20 13:05:00,378,-198,180
2025-08-20 13:10:00,466,-302,164
2025-08-20 13:15:00,313,-150,163
2025-08-20 13:20:00,519,-351,168
2025-08-20 13:25:00,1054,-886,168
2025-08-20 13:30:00,1137,-990,147
2025-08-20 13:35:00,1468,-1324,144
2025-08-20 13:40:00,2393,-2241,152
2025-08-20 13:45:00,2384,-2189,195
2025-08-20 13:50:00,2007,-1822,185
2025-08-20 13:55:00,1815,-1639,176
2025-08-20 14:00:00,1691,-1503,188
2025-08-20 14:05:00,1313,-1176,137
2025-08-20 14:10:00,1181,-1052,129
2025-08-20 14:15:00,1241,-1109,132
2025-08-20 14:20:00,1263,-1133,130
2025-08-20 14:25:00,1056,-898,158
2025-08-20 14:30:00,702,-548,154
2025-08-20 14:35:00,629,-480,149
2025-08-20 14:40:00,724,-572,152
2025-08-20 14:45:00,797,-670,127
2025-08-20 14:50:00,862,-736,126
2025-08-20 14:55:00,840,-713,127
2025-08-20 15:00:00,865,-737,128
2025-08-20 15:05:00,980,-810,170
2025-08-20 15:10:00,1010,-856,154
2025-08-20 15:15:00,1043,-886,157
2025-08-20 15:20:00,807,-679,128
2025-08-20 15:25:00,762,-626,136
2025-08-20 15:30:00,736,-607,129
2025-08-20 15:35:00,688,-562,126
2025-08-20 15:40:00,638,-469,169
2025-08-20 15:45:00,675,-518,157
2025-08-20 15:50:00,907,-746,161
2025-08-20 15:55:00,851,-691,160
2025-08-20 16:00:00,706,-579,127
2025-08-20 16:05:00,628,-500,128
2025-08-20 16:10:00,658,-535,123
2025-08-20 16:15:00,642,-514,128
2025-08-20 16:20:00,584,-436,148
2025-08-20 16:25:00,478,-331,147
2025-08-20 16:30:00,375,-227,148
2025-08-20 16:35:00,346,-199,147
2025-08-20 16:40:00,277,-152,125
2025-08-20 16:45:00,151,-28,123
2025-08-20 16:50:00,115,8,123
2025-08-20 16:55:00,124,0,124
2025-08-20 17:00:00,151,0,151
2025-08-20 17:05:00,140,15,155
2025-08-20 17:10:00,126,25,151
2025-08-20 17:15:00,95,56,151
2025-08-20 17:20:00,52,73,125
2025-08-20 17:25:00,0,106,106
2025-08-20 17:30:00,0,106,106
2025-08-20 17:35:00,0,105,105
2025-08-20 17:40:00,0,136,136
2025-08-20 17:45:00,0,139,139
2025-08-20 17:50:00,0,142,142
2025-08-20 17:55:00,0,148,148
2025-08-20 18:00:00,0,122,122
2025-08-20 18:05:00,0,120,120
2025-08-20 18:10:00,0,120,120
2025-08-20 18:15:00,0,120,120
2025-08-20 18:20:00,0,146,146
2025-08-20 18:25:00,0,147,147
2025-08-20 18:30:00,0,146,146
2025-08-20 18:35:00,0,145,145
2025-08-20 18:40:00,0,119,119
2025-08-20 18:45:00,0,117,117
2025-08-20 18:50:00,0,119,119
2025-08-20 18:55:00,0,161,161
2025-08-20 19:00:00,0,146,146
2025-08-20 19:05:00,0,144,144
2025-08-20 19:10:00,0,144,144
2025-08-20 19:15:00,0,116,116
2025-08-20 19:20:00,0,118,118
2025-08-20 19:25:00,0,118,118
2025-08-20 19:30:00,0,118,118
2025-08-20 19:35:00,0,143,143
2025-08-20 19:40:00,0,143,143
2025-08-20 19:45:00,0,150,150
2025-08-20 19:50:00,0,143,143
2025-08-20 19:55:00,0,116,116
2025-08-20 20:00:00,0,117,117
2025-08-20 20:05:00,0,118,118
2025-08-20 20:10:00,0,120,120
2025-08-20 20:15:00,0,142,142
2025-08-20 20:20:00,0,144,144
2025-08-20 20:25:00,0,146,146
2025-08-20 20:30:00,0,142,142
2025-08-20 20:35:00,0,116,116
2025-08-20 20:40:00,0,118,118
2025-08-20 20:45:00,0,120,120
2025-08-20 20:50:00,0,119,119
2025-08-20 20:55:00,0,146,146
2025-08-20 21:00:00,0,170,170
2025-08-20 21:05:00,0,164,164
2025-08-20 21:10:00,0,163,163
2025-08-20 21:15:00,0,135,135
2025-08-20 21:20:00,0,131,131
2025-08-20 21:25:00,0,128,128
2025-08-20 21:30:00,0,123,123
2025-08-20 21:35:00,0,150,150
2025-08-20 21:40:00,0,147,147
2025-08-20 21:45:00,0,147,147
2025-08-20 21:50:00,0,145,145
2025-08-20 21:55:00,0,118,118
2025-08-20 22:00:00,0,118,118
2025-08-20 22:05:00,0,115,115
2025-08-20 22:10:00,0,116,116
2025-08-20 22:15:00,0,144,144
2025-08-20 22:20:00,0,143,143
2025-08-20 22:25:00,0,141,141
2025-08-20 22:30:00,0,118,118
2025-08-20 22:35:00,0,117,117
2025-08-20 22:40:00,0,119,119
2025-08-20 22:45:00,0,115,115
2025-08-20 22:50:00,0,116,116
2025-08-20 22:55:00,0,143,143
2025-08-20 23:00:00,0,145,145
2025-08-20 23:05:00,0,142,142
2025-08-20 23:10:00,0,144,144
2025-08-20 23:15:00,0,115,115
2025-08-20 23:20:00,0,120,120
2025-08-20 23:25:00,0,116,116
2025-08-20 23:30:00,0,162,162
2025-08-20 23:35:00,0,142,142
2025-08-20 23:40:00,0,142,142
2025-08-20 23:45:00,0,142,142
2025-08-20 23:50:00,0,116,116
2025-08-20 23:55:00,0,114,114
