Time,PV(W),Grid(W),Load(W)
2025-10-15 00:00:00,0,168,168
2025-10-15 00:05:00,0,132,132
2025-10-15 00:10:00,0,372,372
2025-10-15 00:15:00,0,358,358
2025-10-15 00:20:00,0,374,374
2025-10-15 00:25:00,0,173,173
2025-10-15 00:30:00,0,130,130
2025-10-15 00:35:00,0,167,167
2025-10-15 00:40:00,0,166,166
2025-10-15 00:45:00,0,166,166
2025-10-15 00:50:00,0,192,192
2025-10-15 00:55:00,0,174,174
2025-10-15 01:00:00,0,132,132
2025-10-15 01:05:00,0,178,178
2025-10-15 01:10:00,0,428,428
2025-10-15 01:15:00,0,405,405
2025-10-15 01:20:00,0,178,178
2025-10-15 01:25:00,0,132,132
2025-10-15 01:30:00,0,166,166
2025-10-15 01:35:00,0,168,168
2025-10-15 01:40:00,0,171,171
2025-10-15 01:45:00,0,170,170
2025-10-15 01:50:00,0,132,132
2025-10-15 01:55:00,0,168,168
2025-10-15 02:00:00,0,184,184
2025-10-15 02:05:00,0,168,168
2025-10-15 02:10:00,0,169,169
2025-10-15 02:15:00,0,207,207
2025-10-15 02:20:00,0,357,357
2025-10-15 02:25:00,0,170,170
2025-10-15 02:30:00,0,192,192
2025-10-15 02:35:00,0,173,173
2025-10-15 02:40:00,0,168,168
2025-10-15 02:45:00,0,135,135
2025-10-15 02:50:00,0,181,181
2025-10-15 02:55:00,0,170,170
2025-10-15 03:00:00,0,187,187
2025-10-15 03:05:00,0,380,380
2025-10-15 03:10:00,0,166,166
2025-10-15 03:15:00,0,134,134
2025-10-15 03:20:00,0,178,178
2025-10-15 03:25:00,0,175,175
2025-10-15 03:30:00,0,174,174
2025-10-15 03:35:00,0,247,247
2025-10-15 03:40:00,0,137,137
2025-10-15 03:45:00,0,143,143
2025-10-15 03:50:00,0,172,172
2025-10-15 03:55:00,0,178,178
2025-10-15 04:00:00,0,173,173
2025-10-15 04:05:00,0,134,134
2025-10-15 04:10:00,0,136,136
2025-10-15 04:15:00,0,168,168
2025-10-15 04:20:00,0,194,194
2025-10-15 04:25:00,0,178,178
2025-10-15 04:30:00,0,137,137
2025-10-15 04:35:00,0,322,322
2025-10-15 04:40:00,0,324,324
2025-10-15 04:45:00,0,387,387
2025-10-15 04:50:00,0,540,540
2025-10-15 04:55:00,0,140,140
2025-10-15 05:00:00,0,136,136
2025-10-15 05:05:00,0,211,211
2025-10-15 05:10:00,0,225,225
2025-10-15 05:15:00,0,225,225
2025-10-15 05:20:00,0,233,233
2025-10-15 05:25:00,0,209,209
2025-10-15 05:30:00,0,211,211
2025-10-15 05:35:00,0,204,204
2025-10-15 05:40:00,0,118,118
2025-10-15 05:45:00,143,30,173
2025-10-15 05:50:00,263,-89,174
2025-10-15 05:55:00,321,-141,180
2025-10-15 06:00:00,331,-145,186
2025-10-15 06:05:00,301,-121,180
