Time,PV(W),Grid(W),Load(W)
2025-11-22 00:00:00,0,484,484
2025-11-22 00:05:00,0,394,394
2025-11-22 00:10:00,0,411,411
2025-11-22 00:15:00,0,381,381
2025-11-22 00:20:00,0,411,411
2025-11-22 00:25:00,0,359,359
2025-11-22 00:30:00,0,323,323
2025-11-22 00:35:00,0,310,310
2025-11-22 00:40:00,0,344,344
2025-11-22 00:45:00,0,313,313
2025-11-22 00:50:00,0,310,310
2025-11-22 00:55:00,0,319,319
2025-11-22 01:00:00,0,271,271
2025-11-22 01:05:00,0,310,310
2025-11-22 01:10:00,0,311,311
2025-11-22 01:15:00,0,308,308
2025-11-22 01:20:00,0,310,310
2025-11-22 01:25:00,0,264,264
2025-11-22 01:30:00,0,265,265
2025-11-22 01:35:00,0,296,296
2025-11-22 01:40:00,0,304,304
2025-11-22 01:45:00,0,296,296
2025-11-22 01:50:00,0,300,300
2025-11-22 01:55:00,0,284,284
2025-11-22 02:00:00,0,308,308
2025-11-22 02:05:00,0,294,294
2025-11-22 02:10:00,0,296,296
2025-11-22 02:15:00,0,294,294
2025-11-22 02:20:00,0,259,259
2025-11-22 02:25:00,0,262,262
2025-11-22 02:30:00,0,391,391
2025-11-22 02:35:00,0,178,178
2025-11-22 02:40:00,0,172,172
2025-11-22 02:45:00,0,173,173
2025-11-22 02:50:00,0,136,136
2025-11-22 02:55:00,0,170,170
2025-11-22 03:00:00,0,176,176
2025-11-22 03:05:00,0,173,173
2025-11-22 03:10:00,0,169,169
2025-11-22 03:15:00,0,363,363
2025-11-22 03:20:00,0,366,366
2025-11-22 03:25:00,0,423,423
2025-11-22 03:30:00,0,175,175
2025-11-22 03:35:00,0,173,173
2025-11-22 03:40:00,0,182,182
2025-11-22 03:45:00,0,137,137
2025-11-22 03:50:00,0,172,172
2025-11-22 03:55:00,0,174,174
2025-11-22 04:00:00,0,409,409
2025-11-22 04:05:00,0,392,392
2025-11-22 04:10:00,0,355,355
2025-11-22 04:15:00,0,139,139
2025-11-22 04:20:00,0,171,171
2025-11-22 04:25:00,0,176,176
2025-11-22 04:30:00,0,177,177
2025-11-22 04:35:00,0,179,179
2025-11-22 04:40:00,0,134,134
2025-11-22 04:45:00,0,156,156
2025-11-22 04:50:00,0,171,171
2025-11-22 04:55:00,0,184,184
2025-11-22 05:00:00,0,178,178
2025-11-22 05:05:00,0,349,349
2025-11-22 05:10:00,139,220,359
2025-11-22 05:15:00,141,253,394
2025-11-22 05:20:00,171,6,177
2025-11-22 05:25:00,232,-54,178
2025-11-22 05:30:00,331,-147,184
2025-11-22 05:35:00,422,-278,144
2025-11-22 05:40:00,571,-383,188
2025-11-22 05:45:00,630,-451,179
2025-11-22 05:50:00,660,-483,177
2025-11-22 05:55:00,877,-695,182
2025-11-22 06:00:00,693,-550,143
2025-11-22 06:05:00,661,-515,146
2025-11-22 06:10:00,671,-247,424
2025-11-22 06:15:00,598,-172,426
2025-11-22 06:20:00,565,-144,421
2025-11-22 06:25:00,527,-352,175
2025-11-22 06:30:00,637,-497,140
2025-11-22 06:35:00,666,-525,141
2025-11-22 06:40:00,834,-652,182
2025-11-22 06:45:00,940,-758,182
2025-11-22 06:50:00,1116,-930,186
2025-11-22 06:55:00,1187,-994,193
2025-11-22 07:00:00,1208,-827,381
2025-11-22 07:05:00,1066,-633,433
2025-11-22 07:10:00,991,-556,435
2025-11-22 07:15:00,1015,-826,189
2025-11-22 07:20:00,966,-554,412
2025-11-22 07:25:00,646,-479,167
