Time,PV(W),Grid(W),Load(W)
2025-09-30 00:00:00,0,181,181
2025-09-30 00:05:00,0,191,191
2025-09-30 00:10:00,0,170,170
2025-09-30 00:15:00,0,182,182
2025-09-30 00:20:00,0,144,144
2025-09-30 00:25:00,0,149,149
2025-09-30 00:30:00,0,186,186
2025-09-30 00:35:00,0,165,165
2025-09-30 00:40:00,0,167,167
2025-09-30 00:45:00,0,186,186
2025-09-30 00:50:00,0,150,150
2025-09-30 00:55:00,0,165,165
2025-09-30 01:00:00,0,183,183
2025-09-30 01:05:00,0,202,202
2025-09-30 01:10:00,0,216,216
2025-09-30 01:15:00,0,182,182
2025-09-30 01:20:00,0,142,142
2025-09-30 01:25:00,0,140,140
2025-09-30 01:30:00,0,184,184
2025-09-30 01:35:00,0,176,176
2025-09-30 01:40:00,0,187,187
2025-09-30 01:45:00,0,138,138
2025-09-30 01:50:00,0,153,153
2025-09-30 01:55:00,0,165,165
2025-09-30 02:00:00,0,167,167
2025-09-30 02:05:00,0,168,168
2025-09-30 02:10:00,0,163,163
2025-09-30 02:15:00,0,135,135
2025-09-30 02:20:00,0,158,158
2025-09-30 02:25:00,0,170,170
2025-09-30 02:30:00,0,166,166
2025-09-30 02:35:00,0,167,167
2025-09-30 02:40:00,0,173,173
2025-09-30 02:45:00,0,130,130
2025-09-30 02:50:00,0,137,137
2025-09-30 02:55:00,0,165,165
2025-09-30 03:00:00,0,163,163
2025-09-30 03:05:00,0,164,164
2025-09-30 03:10:00,0,140,140
2025-09-30 03:15:00,0,153,153
2025-09-30 03:20:00,0,146,146
2025-09-30 03:25:00,0,177,177
2025-09-30 03:30:00,0,175,175
2025-09-30 03:35:00,0,175,175
2025-09-30 03:40:00,0,140,140
2025-09-30 03:45:00,0,207,207
2025-09-30 03:50:00,0,184,184
2025-09-30 03:55:00,0,177,177
2025-09-30 04:00:00,0,173,173
2025-09-30 04:05:00,0,176,176
2025-09-30 04:10:00,0,132,132
2025-09-30 04:15:00,0,130,130
2025-09-30 04:20:00,0,168,168
2025-09-30 04:25:00,0,184,184
2025-09-30 04:30:00,0,181,181
2025-09-30 04:35:00,0,186,186
2025-09-30 04:40:00,0,144,144
2025-09-30 04:45:00,0,148,148
2025-09-30 04:50:00,0,193,193
2025-09-30 04:55:00,0,192,192
2025-09-30 05:00:00,0,206,206
2025-09-30 05:05:00,0,180,180
2025-09-30 05:10:00,0,154,154
2025-09-30 05:15:00,0,149,149
2025-09-30 05:20:00,0,182,182
2025-09-30 05:25:00,0,172,172
2025-09-30 05:30:00,0,166,166
2025-09-30 05:35:00,0,131,131
2025-09-30 05:40:00,0,114,114
2025-09-30 05:45:00,0,115,115
2025-09-30 05:50:00,0,164,164
2025-09-30 05:55:00,135,146,281
2025-09-30 06:00:00,209,-28,181
2025-09-30 06:05:00,286,-138,148
2025-09-30 06:10:00,345,-197,148
2025-09-30 06:15:00,415,-229,186
2025-09-30 06:20:00,497,-315,182
2025-09-30 06:25:00,397,-184,213
2025-09-30 06:30:00,357,-189,168
2025-09-30 06:35:00,317,-181,136
2025-09-30 06:40:00,334,-201,133
2025-09-30 06:45:00,392,-222,170
2025-09-30 06:50:00,837,-661,176
2025-09-30 06:55:00,897,-677,220
2025-09-30 07:00:00,1218,-1007,211
2025-09-30 07:05:00,643,-437,206
2025-09-30 07:10:00,607,-361,246
2025-09-30 07:15:00,910,-667,243
