Time,PV(W),Grid(W),Load(W)
2025-04-07 00:00:00,0,196,196
2025-04-07 00:05:00,0,142,142
2025-04-07 00:10:00,0,180,180
2025-04-07 00:15:00,0,185,185
2025-04-07 00:20:00,0,152,152
2025-04-07 00:25:00,0,334,334
2025-04-07 00:30:00,0,336,336
2025-04-07 00:35:00,0,324,324
2025-04-07 00:40:00,0,322,322
2025-04-07 00:45:00,0,132,132
2025-04-07 00:50:00,0,206,206
2025-04-07 00:55:00,0,233,233
2025-04-07 01:00:00,0,237,237
2025-04-07 01:05:00,0,232,232
2025-04-07 01:10:00,0,228,228
2025-04-07 01:15:00,0,212,212
2025-04-07 01:20:00,0,206,206
2025-04-07 01:25:00,0,205,205
2025-04-07 01:30:00,0,209,209
2025-04-07 01:35:00,0,212,212
2025-04-07 01:40:00,0,132,132
2025-04-07 01:45:00,0,130,130
2025-04-07 01:50:00,0,164,164
2025-04-07 01:55:00,0,166,166
2025-04-07 02:00:00,0,168,168
2025-04-07 02:05:00,0,167,167
2025-04-07 02:10:00,0,172,172
2025-04-07 02:15:00,0,131,131
2025-04-07 02:20:00,0,164,164
2025-04-07 02:25:00,0,164,164
2025-04-07 02:30:00,0,168,168
2025-04-07 02:35:00,0,165,165
2025-04-07 02:40:00,0,139,139
2025-04-07 02:45:00,0,130,130
2025-04-07 02:50:00,0,168,168
2025-04-07 02:55:00,0,168,168
2025-04-07 03:00:00,0,166,166
2025-04-07 03:05:00,0,172,172
2025-04-07 03:10:00,0,139,139
2025-04-07 03:15:00,0,164,164
2025-04-07 03:20:00,0,172,172
2025-04-07 03:25:00,0,170,170
2025-04-07 03:30:00,0,170,170
2025-04-07 03:35:00,0,136,136
2025-04-07 03:40:00,0,163,163
2025-04-07 03:45:00,0,166,166
2025-04-07 03:50:00,0,171,171
2025-04-07 03:55:00,0,168,168
2025-04-07 04:00:00,0,137,137
2025-04-07 04:05:00,0,180,180
2025-04-07 04:10:00,0,176,176
2025-04-07 04:15:00,0,169,169
2025-04-07 04:20:00,0,174,174
2025-04-07 04:25:00,0,134,134
2025-04-07 04:30:00,0,134,134
2025-04-07 04:35:00,0,166,166
2025-04-07 04:40:00,0,167,167
2025-04-07 04:45:00,0,167,167
2025-04-07 04:50:00,0,174,174
2025-04-07 04:55:00,0,136,136
2025-04-07 05:00:00,0,163,163
2025-04-07 05:05:00,0,166,166
2025-04-07 05:10:00,0,166,166
2025-04-07 05:15:00,0,163,163
2025-04-07 05:20:00,0,131,131
2025-04-07 05:25:00,0,128,128
2025-04-07 05:30:00,0,163,163
2025-04-07 05:35:00,0,163,163
2025-04-07 05:40:00,0,166,166
2025-04-07 05:45:00,0,130,130
2025-04-07 05:50:00,0,130,130
