Time,PV(W),Grid(W),Load(W)
2025-12-20 00:00:00,0,378,378
2025-12-20 00:05:00,0,323,323
2025-12-20 00:10:00,0,300,300
2025-12-20 00:15:00,0,305,305
2025-12-20 00:20:00,0,266,266
2025-12-20 00:25:00,0,296,296
2025-12-20 00:30:00,0,301,301
2025-12-20 00:35:00,0,304,304
2025-12-20 00:40:00,0,298,298
2025-12-20 00:45:00,0,318,318
2025-12-20 00:50:00,0,262,262
2025-12-20 00:55:00,0,291,291
2025-12-20 01:00:00,0,294,294
2025-12-20 01:05:00,0,293,293
2025-12-20 01:10:00,0,288,288
2025-12-20 01:15:00,0,257,257
2025-12-20 01:20:00,0,302,302
2025-12-20 01:25:00,0,314,314
2025-12-20 01:30:00,0,308,308
2025-12-20 01:35:00,0,286,286
2025-12-20 01:40:00,0,256,256
2025-12-20 01:45:00,0,281,281
2025-12-20 01:50:00,0,184,184
2025-12-20 01:55:00,0,171,171
2025-12-20 02:00:00,0,292,292
2025-12-20 02:05:00,0,363,363
2025-12-20 02:10:00,0,353,353
2025-12-20 02:15:00,0,387,387
2025-12-20 02:20:00,0,367,367
2025-12-20 02:25:00,0,170,170
2025-12-20 02:30:00,0,168,168
2025-12-20 02:35:00,0,134,134
2025-12-20 02:40:00,0,591,591
2025-12-20 02:45:00,0,662,662
2025-12-20 02:50:00,0,388,388
2025-12-20 02:55:00,0,196,196
2025-12-20 03:00:00,0,362,362
2025-12-20 03:05:00,0,136,136
2025-12-20 03:10:00,0,168,168
2025-12-20 03:15:00,0,170,170
2025-12-20 03:20:00,0,170,170
2025-12-20 03:25:00,0,621,621
2025-12-20 03:30:00,0,344,344
2025-12-20 03:35:00,0,403,403
2025-12-20 03:40:00,0,168,168
2025-12-20 03:45:00,0,170,170
2025-12-20 03:50:00,0,170,170
2025-12-20 03:55:00,0,156,156
2025-12-20 04:00:00,0,164,164
2025-12-20 04:05:00,0,193,193
2025-12-20 04:10:00,0,410,410
2025-12-20 04:15:00,0,203,203
2025-12-20 04:20:00,0,206,206
2025-12-20 04:25:00,0,162,162
2025-12-20 04:30:00,0,177,177
2025-12-20 04:35:00,0,177,177
2025-12-20 04:40:00,0,174,174
2025-12-20 04:45:00,0,166,166
2025-12-20 04:50:00,0,123,123
2025-12-20 04:55:00,0,158,158
2025-12-20 05:00:00,0,383,383
2025-12-20 05:05:00,0,393,393
2025-12-20 05:10:00,0,155,155
2025-12-20 05:15:00,117,23,140
2025-12-20 05:20:00,148,16,164
2025-12-20 05:25:00,173,18,191
2025-12-20 05:30:00,194,0,194
2025-12-20 05:35:00,214,0,214
2025-12-20 05:40:00,230,174,404
2025-12-20 05:45:00,251,-92,159
2025-12-20 05:50:00,275,-102,173
2025-12-20 05:55:00,302,-127,175
2025-12-20 06:00:00,328,-149,179
2025-12-20 06:05:00,335,-160,175
2025-12-20 06:10:00,367,-229,138
2025-12-20 06:15:00,866,-717,149
2025-12-20 06:20:00,918,-723,195
2025-12-20 06:25:00,892,-290,602
2025-12-20 06:30:00,1375,-952,423
2025-12-20 06:35:00,2289,-2090,199
2025-12-20 06:40:00,2577,-2393,184
2025-12-20 06:45:00,2720,-2487,233
2025-12-20 06:50:00,2853,-2595,258
2025-12-20 06:55:00,3838,-3596,242
2025-12-20 07:00:00,2187,-1754,433
2025-12-20 07:05:00,2771,-2357,414
2025-12-20 07:10:00,3053,-2591,462
2025-12-20 07:15:00,4141,-3613,528
2025-12-20 07:20:00,4212,-3962,250
2025-12-20 07:25:00,4299,-3862,437
2025-12-20 07:30:00,4447,-4116,331
2025-12-20 07:35:00,4409,-3998,411
2025-12-20 07:40:00,4660,-4180,480
2025-12-20 07:45:00,4327,-3788,539
2025-12-20 07:50:00,3561,-3098,463
2025-12-20 07:55:00,4885,-4552,333
2025-12-20 08:00:00,4759,-4477,282
2025-12-20 08:05:00,4751,-4479,272
2025-12-20 08:10:00,4999,-4640,359
2025-12-20 08:15:00,4989,-4594,395
2025-12-20 08:20:00,4971,-2706,2265
2025-12-20 08:25:00,5014,-624,4390
2025-12-20 08:30:00,5006,-658,4348
2025-12-20 08:35:00,4316,181,4497
2025-12-20 08:40:00,1670,2784,4454
2025-12-20 08:45:00,5016,-453,4563
2025-12-20 08:50:00,3796,584,4380
2025-12-20 08:55:00,5012,-2522,2490
2025-12-20 09:00:00,3599,-1048,2551
2025-12-20 09:05:00,4873,-2411,2462
2025-12-20 09:10:00,3707,-2058,1649
2025-12-20 09:15:00,4403,-1879,2524
2025-12-20 09:20:00,4166,-2077,2089
2025-12-20 09:25:00,4954,-2262,2692
2025-12-20 09:30:00,4963,-2488,2475
2025-12-20 09:35:00,4898,-2370,2528
2025-12-20 09:40:00,4673,-1980,2693
2025-12-20 09:45:00,4834,-2525,2309
2025-12-20 09:50:00,4966,-2717,2249
2025-12-20 09:55:00,4959,-2547,2412
2025-12-20 10:00:00,4954,-4483,471
2025-12-20 10:05:00,4831,-4435,396
2025-12-20 10:10:00,4781,-4279,502
2025-12-20 10:15:00,4979,-4449,530
2025-12-20 10:20:00,4912,-4436,476
2025-12-20 10:25:00,4943,-4361,582
2025-12-20 10:30:00,4919,-4322,597
2025-12-20 10:35:00,4920,-4332,588
2025-12-20 10:40:00,1891,-1369,522
2025-12-20 10:45:00,4941,-4318,623
2025-12-20 10:50:00,4956,-4392,564
2025-12-20 10:55:00,4961,-4362,599
2025-12-20 11:00:00,5090,-4450,640
2025-12-20 11:05:00,4875,-4255,620
2025-12-20 11:10:00,4889,-3982,907
2025-12-20 11:15:00,4740,-3854,886
2025-12-20 11:20:00,4878,-3774,1104
2025-12-20 11:25:00,4669,-3494,1175
2025-12-20 11:30:00,4716,-1449,3267
2025-12-20 11:35:00,4897,-1410,3487
2025-12-20 11:40:00,4717,-3478,1239
2025-12-20 11:45:00,4733,-3428,1305
2025-12-20 11:50:00,4716,-3383,1333
2025-12-20 11:55:00,4718,-3669,1049
2025-12-20 12:00:00,4642,-525,4117
2025-12-20 12:05:00,4735,-2256,2479
2025-12-20 12:10:00,4994,-2510,2484
2025-12-20 12:15:00,5015,-2363,2652
2025-12-20 12:20:00,782,1537,2319
2025-12-20 12:25:00,5019,-2577,2442
2025-12-20 12:30:00,4947,-2560,2387
2025-12-20 12:35:00,4681,-2254,2427
2025-12-20 12:40:00,4662,-2277,2385
2025-12-20 12:45:00,4500,-2035,2465
2025-12-20 12:50:00,4533,-2086,2447
2025-12-20 12:55:00,4555,-2084,2471
2025-12-20 13:00:00,4448,-1910,2538
2025-12-20 13:05:00,4433,-1992,2441
2025-12-20 13:10:00,4396,-111,4285
2025-12-20 13:15:00,4295,0,4295
2025-12-20 13:20:00,4205,-1666,2539
2025-12-20 13:25:00,4148,-1629,2519
2025-12-20 13:30:00,4093,-138,3955
2025-12-20 13:35:00,4041,-92,3949
2025-12-20 13:40:00,3955,-1747,2208
2025-12-20 13:45:00,3888,-1688,2200
2025-12-20 13:50:00,3819,-1661,2158
2025-12-20 13:55:00,3721,-1518,2203
2025-12-20 14:00:00,3630,-1522,2108
2025-12-20 14:05:00,3551,-1303,2248
2025-12-20 14:10:00,3457,-758,2699
2025-12-20 14:15:00,3390,-1025,2365
2025-12-20 14:20:00,3294,-695,2599
2025-12-20 14:25:00,3203,-654,2549
2025-12-20 14:30:00,3113,-609,2504
2025-12-20 14:35:00,2948,-366,2582
2025-12-20 14:40:00,2770,-204,2566
2025-12-20 14:45:00,2627,0,2627
2025-12-20 14:50:00,2500,-546,1954
2025-12-20 14:55:00,2397,-445,1952
2025-12-20 15:00:00,2301,-264,2037
2025-12-20 15:05:00,2246,-235,2011
2025-12-20 15:10:00,2182,-159,2023
2025-12-20 15:15:00,2082,-77,2005
2025-12-20 15:20:00,2041,-78,1963
2025-12-20 15:25:00,1880,62,1942
2025-12-20 15:30:00,1710,370,2080
2025-12-20 15:35:00,1082,822,1904
2025-12-20 15:40:00,1180,693,1873
2025-12-20 15:45:00,892,1003,1895
2025-12-20 15:50:00,728,1228,1956
2025-12-20 15:55:00,700,667,1367
2025-12-20 16:00:00,620,183,803
2025-12-20 16:05:00,589,130,719
2025-12-20 16:10:00,560,136,696
2025-12-20 16:15:00,521,153,674
2025-12-20 16:20:00,485,255,740
2025-12-20 16:25:00,436,308,744
2025-12-20 16:30:00,398,336,734
2025-12-20 16:35:00,357,323,680
2025-12-20 16:40:00,331,190,521
2025-12-20 16:45:00,306,210,516
2025-12-20 16:50:00,293,214,507
2025-12-20 16:55:00,284,355,639
2025-12-20 17:00:00,266,404,670
2025-12-20 17:05:00,249,341,590
2025-12-20 17:10:00,233,420,653
2025-12-20 17:15:00,237,835,1072
2025-12-20 17:20:00,228,2679,2907
2025-12-20 17:25:00,220,874,1094
2025-12-20 17:30:00,208,87,295
2025-12-20 17:35:00,195,174,369
2025-12-20 17:40:00,181,178,359
2025-12-20 17:45:00,170,156,326
2025-12-20 17:50:00,161,158,319
2025-12-20 17:55:00,147,135,282
2025-12-20 18:00:00,134,142,276
2025-12-20 18:05:00,123,201,324
2025-12-20 18:10:00,111,225,336
2025-12-20 18:15:00,98,226,324
2025-12-20 18:20:00,83,191,274
2025-12-20 18:25:00,67,201,268
2025-12-20 18:30:00,43,267,310
2025-12-20 18:35:00,0,329,329
2025-12-20 18:40:00,0,302,302
2025-12-20 18:45:00,0,296,296
2025-12-20 18:50:00,0,288,288
2025-12-20 18:55:00,0,260,260
2025-12-20 19:00:00,0,357,357
2025-12-20 19:05:00,0,326,326
2025-12-20 19:10:00,0,331,331
2025-12-20 19:15:00,0,316,316
2025-12-20 19:20:00,0,272,272
2025-12-20 19:25:00,0,361,361
2025-12-20 19:30:00,0,363,363
2025-12-20 19:35:00,0,313,313
2025-12-20 19:40:00,0,305,305
2025-12-20 19:45:00,0,266,266
2025-12-20 19:50:00,0,306,306
2025-12-20 19:55:00,0,310,310
2025-12-20 20:00:00,0,314,314
2025-12-20 20:05:00,0,314,314
2025-12-20 20:10:00,0,267,267
2025-12-20 20:15:00,0,317,317
2025-12-20 20:20:00,0,309,309
2025-12-20 20:25:00,0,311,311
2025-12-20 20:30:00,0,300,300
2025-12-20 20:35:00,0,185,185
2025-12-20 20:40:00,0,188,188
2025-12-20 20:45:00,0,230,230
2025-12-20 20:50:00,0,231,231
2025-12-20 20:55:00,0,233,233
2025-12-20 21:00:00,0,184,184
2025-12-20 21:05:00,0,186,186
2025-12-20 21:10:00,0,226,226
2025-12-20 21:15:00,0,233,233
2025-12-20 21:20:00,0,232,232
2025-12-20 21:25:00,0,230,230
2025-12-20 21:30:00,0,187,187
2025-12-20 21:35:00,0,258,258
2025-12-20 21:40:00,0,254,254
2025-12-20 21:45:00,0,253,253
2025-12-20 21:50:00,0,234,234
2025-12-20 21:55:00,0,187,187
2025-12-20 22:00:00,0,187,187
2025-12-20 22:05:00,0,220,220
2025-12-20 22:10:00,0,221,221
2025-12-20 22:15:00,0,220,220
2025-12-20 22:20:00,0,220,220
2025-12-20 22:25:00,0,201,201
2025-12-20 22:30:00,0,213,213
2025-12-20 22:35:00,0,218,218
2025-12-20 22:40:00,0,240,240
2025-12-20 22:45:00,0,241,241
2025-12-20 22:50:00,0,229,229
2025-12-20 22:55:00,0,184,184
2025-12-20 23:00:00,0,218,218
2025-12-20 23:05:00,0,219,219
2025-12-20 23:10:00,0,221,221
2025-12-20 23:15:00,0,218,218
2025-12-20 23:20:00,0,206,206
2025-12-20 23:25:00,0,184,184
2025-12-20 23:30:00,0,219,219
2025-12-20 23:35:00,0,218,218
2025-12-20 23:40:00,0,250,250
2025-12-20 23:45:00,0,255,255
2025-12-20 23:50:00,0,188,188
2025-12-20 23:55:00,0,489,489
