Time,PV(W),Grid(W),Load(W)
2025-07-26 00:00:00,0,208,208
2025-07-26 00:05:00,0,823,823
2025-07-26 00:10:00,0,141,141
2025-07-26 00:15:00,0,171,171
2025-07-26 00:20:00,0,158,158
2025-07-26 00:25:00,0,771,771
2025-07-26 00:30:00,0,657,657
2025-07-26 00:35:00,0,155,155
2025-07-26 00:40:00,0,154,154
2025-07-26 00:45:00,0,161,161
2025-07-26 00:50:00,0,170,170
2025-07-26 00:55:00,0,809,809
2025-07-26 01:00:00,0,161,161
2025-07-26 01:05:00,0,155,155
2025-07-26 01:10:00,0,126,126
2025-07-26 01:15:00,0,745,745
2025-07-26 01:20:00,0,672,672
2025-07-26 01:25:00,0,161,161
2025-07-26 01:30:00,0,152,152
2025-07-26 01:35:00,0,154,154
2025-07-26 01:40:00,0,144,144
2025-07-26 01:45:00,0,695,695
2025-07-26 01:50:00,0,160,160
2025-07-26 01:55:00,0,154,154
2025-07-26 02:00:00,0,156,156
2025-07-26 02:05:00,0,132,132
2025-07-26 02:10:00,0,734,734
2025-07-26 02:15:00,0,184,184
2025-07-26 02:20:00,0,154,154
2025-07-26 02:25:00,0,159,159
2025-07-26 02:30:00,0,180,180
2025-07-26 02:35:00,0,798,798
2025-07-26 02:40:00,0,645,645
2025-07-26 02:45:00,0,147,147
2025-07-26 02:50:00,0,162,162
2025-07-26 02:55:00,0,160,160
2025-07-26 03:00:00,0,800,800
2025-07-26 03:05:00,0,693,693
2025-07-26 03:10:00,0,130,130
2025-07-26 03:15:00,0,127,127
2025-07-26 03:20:00,0,173,173
2025-07-26 03:25:00,0,738,738
2025-07-26 03:30:00,0,761,761
2025-07-26 03:35:00,0,159,159
2025-07-26 03:40:00,0,148,148
2025-07-26 03:45:00,0,127,127
2025-07-26 03:50:00,0,747,747
2025-07-26 03:55:00,0,170,170
2025-07-26 04:00:00,0,166,166
2025-07-26 04:05:00,0,160,160
2025-07-26 04:10:00,0,131,131
2025-07-26 04:15:00,0,784,784
2025-07-26 04:20:00,0,164,164
2025-07-26 04:25:00,0,160,160
2025-07-26 04:30:00,0,160,160
2025-07-26 04:35:00,0,164,164
2025-07-26 04:40:00,0,844,844
2025-07-26 04:45:00,0,154,154
2025-07-26 04:50:00,0,131,131
2025-07-26 04:55:00,0,160,160
2025-07-26 05:00:00,0,160,160
2025-07-26 05:05:00,0,767,767
2025-07-26 05:10:00,0,173,173
2025-07-26 05:15:00,0,130,130
2025-07-26 05:20:00,0,132,132
2025-07-26 05:25:00,0,129,129
2025-07-26 05:30:00,0,738,738
2025-07-26 05:35:00,0,665,665
2025-07-26 05:40:00,0,152,152
2025-07-26 05:45:00,0,128,128
2025-07-26 05:50:00,0,128,128
2025-07-26 05:55:00,0,726,726
2025-07-26 06:00:00,0,682,682
2025-07-26 06:05:00,0,174,174
2025-07-26 06:10:00,0,154,154
2025-07-26 06:15:00,0,162,162
2025-07-26 06:20:00,0,827,827
2025-07-26 06:25:00,0,640,640
2025-07-26 06:30:00,0,117,117
2025-07-26 06:35:00,0,142,142
2025-07-26 06:40:00,0,139,139
2025-07-26 06:45:00,0,784,784
2025-07-26 06:50:00,0,176,176
2025-07-26 06:55:00,146,-23,123
2025-07-26 07:00:00,254,-122,132
2025-07-26 07:05:00,274,-140,134
2025-07-26 07:10:00,371,358,729
2025-07-26 07:15:00,423,-257,166
2025-07-26 07:20:00,258,-94,164
2025-07-26 07:25:00,329,-171,158
2025-07-26 07:30:00,378,-244,134
2025-07-26 07:35:00,780,35,815
2025-07-26 07:40:00,834,-681,153
2025-07-26 07:45:00,1082,-918,164
2025-07-26 07:50:00,975,-827,148
2025-07-26 07:55:00,677,-515,162
2025-07-26 08:00:00,658,-505,153
2025-07-26 08:05:00,788,14,802
2025-07-26 08:10:00,727,-582,145
2025-07-26 08:15:00,669,-533,136
2025-07-26 08:20:00,671,-500,171
2025-07-26 08:25:00,674,-513,161
2025-07-26 08:30:00,711,138,849
2025-07-26 08:35:00,851,-158,693
2025-07-26 08:40:00,972,-836,136
2025-07-26 08:45:00,1028,-895,133
2025-07-26 08:50:00,1090,363,1453
2025-07-26 08:55:00,1137,218,1355
2025-07-26 09:00:00,1232,132,1364
